Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,7,28,79,264,262,30,3,5,2,0,0,3,1,0,3,0,5,0,0,0,700
Wednesday,0,0,0,0,4,13,36,112,109,13,4,0,5,5,5,2,0,6,4,0,3,1,0,0,332
Thursday,0,0,0,0,7,31,87,281,278,29,7,6,4,2,1,5,7,6,2,1,5,6,0,0,776
Friday,0,0,0,0,7,19,50,162,160,17,0,3,2,0,5,0,4,4,1,4,5,1,0,0,453
Monday,0,0,0,0,3,26,78,258,255,27,7,3,6,6,2,0,7,6,5,7,4,5,0,0,712
Tuesday,0,0,0,0,5,14,41,138,136,14,4,4,6,6,0,4,4,3,0,3,5,1,0,0,396
Wednesday,0,0,0,0,4,19,55,174,173,18,3,6,4,3,2,4,5,7,2,5,5,1,0,0,498
Thursday,0,0,0,0,7,12,35,107,105,11,3,1,0,4,6,2,3,4,7,5,3,5,0,0,328
Friday,0,0,0,0,1,20,63,205,203,21,2,7,0,0,7,5,6,5,2,3,3,7,0,0,570
Monday,0,0,0,0,2,27,83,268,268,29,6,0,2,0,4,5,1,0,5,5,0,2,0,0,715
Tuesday,0,0,0,0,4,22,61,202,200,20,7,2,6,5,7,3,2,7,4,3,3,6,0,0,572
Wednesday,0,0,0,0,1,11,33,110,107,14,0,0,4,0,1,5,3,5,2,2,1,4,0,0,311
Thursday,0,0,0,0,2,23,66,223,220,23,5,4,7,7,7,2,7,0,5,4,0,6,0,0,621
Friday,0,0,0,0,6,15,47,148,148,15,2,7,3,6,3,1,6,5,1,7,5,0,0,0,435
Monday,0,0,0,0,3,14,38,121,118,14,1,3,2,6,0,0,6,5,4,7,4,5,0,0,359
Tuesday,0,0,0,0,2,25,72,233,233,23,5,0,2,3,2,1,0,2,2,0,2,2,0,0,618
Wednesday,0,0,0,0,2,30,82,270,268,30,4,2,6,2,0,2,6,6,5,2,4,1,0,0,733
Thursday,0,0,0,0,0,18,55,183,181,18,5,5,2,5,0,2,0,3,1,1,5,0,0,0,492
Friday,0,0,0,0,3,14,37,117,115,14,2,3,4,1,5,6,6,3,7,3,5,7,0,0,360
Monday,0,0,0,0,4,23,60,200,199,21,1,8,2,0,4,0,7,4,6,1,6,0,0,0,555
Tuesday,0,0,0,0,6,15,35,115,114,13,1,7,1,5,1,1,0,0,0,7,3,7,0,0,341
Wednesday,0,0,0,0,6,16,46,152,150,16,6,7,4,6,7,0,5,3,0,7,6,4,0,0,449
Thursday,0,0,0,0,3,12,39,119,118,14,6,0,5,1,4,5,2,6,7,2,0,1,0,0,353
Friday,0,0,0,0,3,20,53,180,177,19,5,5,4,0,5,7,4,3,4,4,4,3,0,0,510
Monday,0,0,0,0,6,16,42,138,137,17,2,1,2,2,2,5,3,5,0,6,3,0,0,0,395
Tuesday,0,0,0,0,0,28,83,280,277,30,2,2,3,4,4,1,7,2,1,0,1,5,0,0,738
Wednesday,0,0,0,0,7,16,43,143,139,17,2,7,7,3,0,6,0,1,1,3,2,4,0,0,407
Thursday,0,0,0,0,2,33,91,301,298,30,1,6,6,0,1,5,3,6,6,3,0,4,0,0,804
Friday,0,0,0,0,1,33,90,297,296,33,7,4,2,5,0,3,0,0,3,1,4,0,0,0,786
Monday,0,0,0,0,7,29,82,266,264,29,7,3,1,6,2,7,0,3,4,1,2,6,0,0,727
Saturday,0,0,0,0,0,3,6,9,10,0,2,11,2,15,2,8,8,2,12,3,1,3,15,0,121
Saturday,0,0,0,0,0,7,7,15,9,3,6,15,6,12,2,3,4,12,10,2,0,13,3,0,137
Saturday,0,0,0,0,0,14,7,5,0,9,8,7,12,3,0,1,2,14,6,1,2,5,9,0,115
Saturday,0,0,0,0,0,15,2,14,15,15,2,9,8,8,6,14,3,13,13,15,6,6,11,0,184
Saturday,0,0,0,0,0,10,14,14,3,8,3,7,12,6,11,5,15,0,0,13,14,11,2,0,156
Saturday,0,0,0,0,0,11,7,10,1,4,12,2,14,11,2,15,0,5,5,14,2,12,11,0,146
Sunday,0,0,0,0,0,7,6,8,2,11,11,8,13,3,15,7,15,6,7,2,7,6,0,0,146
Sunday,0,0,0,0,0,10,12,7,12,13,0,0,15,15,7,6,10,10,1,0,11,13,7,0,160
Sunday,0,0,0,0,0,14,5,9,14,9,0,11,0,3,11,0,11,7,6,0,4,4,2,0,121
Sunday,0,0,0,0,0,6,10,10,6,12,0,5,9,2,8,4,13,13,9,10,11,6,9,0,153
Sunday,0,0,0,0,0,11,15,9,9,14,2,5,9,15,13,1,13,10,5,9,9,11,3,0,171
Sunday,0,0,0,0,0,10,6,12,9,1,8,2,8,9,12,15,5,11,2,0,0,1,7,0,127
