Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,5,29,29,28,28,28,2,6,7,6,7,5,3,5,7,4,5,5,0,0,220
Wednesday,0,0,0,0,5,16,14,13,13,16,4,0,3,2,2,0,3,7,5,6,6,5,0,0,128
Thursday,0,0,0,0,0,28,29,29,28,30,2,0,7,4,0,6,6,3,2,6,7,6,0,0,200
Friday,0,0,0,0,7,21,20,20,21,18,6,0,5,4,4,1,6,3,5,6,4,2,0,0,160
Monday,0,0,0,0,0,14,16,15,15,14,7,3,0,7,0,7,2,1,7,6,7,0,0,0,129
Tuesday,0,0,0,0,0,30,30,30,29,30,7,4,3,3,7,3,0,0,3,3,2,1,0,0,193
Wednesday,0,0,0,0,1,31,32,33,30,31,2,5,6,4,4,6,5,5,2,2,3,5,0,0,216
Thursday,0,0,0,0,2,22,23,22,22,21,6,7,0,3,6,4,2,0,7,3,7,4,0,0,171
Friday,0,0,0,0,5,23,20,23,20,23,2,3,0,0,4,0,6,7,1,4,2,5,0,0,155
Monday,0,0,0,0,3,18,20,17,17,19,5,7,3,4,2,0,3,7,6,7,5,5,0,0,154
Tuesday,0,0,0,0,6,17,17,16,15,17,3,3,2,3,0,0,2,3,4,1,4,6,0,0,128
Wednesday,0,0,0,0,1,25,25,28,26,25,3,1,7,5,2,6,4,7,6,1,5,3,0,0,187
Thursday,0,0,0,0,3,19,20,18,18,19,2,2,4,4,4,6,4,2,0,0,3,3,0,0,138
Friday,0,0,0,0,5,16,15,15,15,19,3,3,3,4,5,4,5,2,5,7,1,3,0,0,140
Monday,0,0,0,0,5,25,26,26,25,24,2,3,6,5,6,6,6,1,5,2,2,4,0,0,188
Tuesday,0,0,0,0,4,29,31,30,29,30,0,5,3,1,0,0,2,7,7,6,5,0,0,0,196
Wednesday,0,0,0,0,5,15,13,15,16,14,6,5,6,3,6,3,3,6,2,1,5,2,0,0,137
Thursday,0,0,0,0,3,23,23,25,24,23,7,5,4,2,0,7,1,6,3,6,5,5,0,0,181
Friday,0,0,0,0,3,14,12,11,10,11,3,3,5,1,4,1,2,5,5,7,4,6,0,0,116
Monday,0,0,0,0,3,29,30,29,30,31,1,0,3,1,1,7,4,6,5,6,0,0,0,0,195
Tuesday,0,0,0,0,1,27,28,26,27,29,6,5,7,2,6,4,0,3,7,1,4,3,0,0,193
Wednesday,0,0,0,0,1,21,23,23,21,20,6,4,7,5,1,6,4,2,4,6,2,7,0,0,172
Thursday,0,0,0,0,6,10,13,13,13,13,1,6,6,3,5,0,6,7,0,4,4,0,0,0,118
Friday,0,0,0,0,2,25,25,23,23,24,0,0,2,5,2,1,2,0,4,2,4,4,0,0,156
Monday,0,0,0,0,0,23,23,26,24,23,1,2,2,3,4,5,3,2,4,7,6,7,0,0,175
Tuesday,0,0,0,0,0,25,24,24,23,24,3,2,6,1,7,7,0,5,0,7,7,5,0,0,180
Wednesday,0,0,0,0,2,31,31,30,33,32,1,6,0,5,4,6,7,6,7,6,5,8,0,0,227
Thursday,0,0,0,0,2,29,29,27,30,29,6,0,6,4,2,7,0,1,0,0,2,0,0,0,182
Friday,0,0,0,0,0,18,15,18,16,15,1,5,5,6,7,7,3,0,0,4,6,0,0,0,136
Monday,0,0,0,0,2,17,15,15,17,19,3,2,2,1,1,0,7,3,7,1,5,6,0,0,131
Saturday,0,0,0,0,0,94,24,70,7,7,4,2,0,0,2,0,7,3,1,4,6,6,7,0,254
Saturday,0,0,0,0,0,95,119,70,6,3,1,2,5,7,0,2,1,7,5,1,6,4,5,0,348
Saturday,0,0,0,0,0,118,95,24,5,3,1,5,0,5,3,6,2,4,0,7,6,2,6,0,300
Saturday,0,0,0,0,0,92,23,48,0,7,4,2,5,7,3,5,2,2,2,6,6,7,3,0,233
Saturday,0,0,0,0,0,50,33,80,3,5,0,2,6,5,2,2,6,1,3,3,3,7,8,0,230
Saturday,0,0,0,0,0,88,23,63,4,0,3,6,3,1,3,6,1,0,4,2,1,6,0,0,222
Sunday,0,0,0,0,0,21,76,37,0,6,6,0,2,2,6,7,1,5,4,3,7,1,6,0,200
Sunday,0,0,0,0,0,87,22,46,3,6,2,1,1,0,5,3,4,6,1,3,0,4,6,0,208
Sunday,0,0,0,0,0,57,15,40,5,4,4,7,5,6,2,6,1,1,2,5,3,0,3,0,175
Sunday,0,0,0,0,0,15,44,61,4,1,5,6,3,7,4,5,7,7,6,2,3,4,5,0,197
Sunday,0,0,0,0,0,89,72,55,3,7,4,5,4,3,6,2,0,6,2,3,0,2,4,0,275
Sunday,0,0,0,0,0,19,38,93,5,8,8,4,2,4,4,0,7,2,1,7,0,2,2,0,213
