Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,37,26,17,35,36,28,29,35,13,39,1,17,2,19,24,13,16,5,0,0,401
Wednesday,0,0,0,0,32,36,23,16,27,0,17,26,21,18,29,18,4,20,13,9,3,26,0,0,345
Thursday,0,0,0,0,2,32,24,24,17,4,17,23,2,25,31,21,38,9,2,36,18,15,0,0,351
Friday,0,0,0,0,2,1,10,10,24,14,8,4,31,29,19,14,22,0,16,29,28,13,0,0,282
Monday,0,0,0,0,30,0,10,32,0,23,29,33,29,10,33,17,13,12,13,5,29,17,0,0,343
Tuesday,0,0,0,0,34,23,22,2,3,39,30,36,35,22,38,3,38,20,27,34,31,1,0,0,448
Wednesday,0,0,0,0,30,18,37,35,29,0,22,33,34,2,19,35,9,32,16,8,12,25,0,0,406
Thursday,0,0,0,0,4,22,15,0,26,24,5,15,0,25,24,1,28,4,7,15,27,3,0,0,256
Friday,0,0,0,0,11,30,32,26,33,12,25,0,3,15,9,8,13,9,16,19,12,29,0,0,312
Monday,0,0,0,0,10,27,1,28,20,3,21,25,14,9,7,7,2,12,25,5,7,32,0,0,264
Tuesday,0,0,0,0,2,9,22,39,39,25,31,32,18,29,17,19,14,26,35,22,34,1,0,0,420
Wednesday,0,0,0,0,8,8,10,5,27,7,7,23,14,22,3,1,6,9,33,13,22,10,0,0,235
Thursday,0,0,0,0,18,30,16,13,34,24,13,19,32,22,42,28,22,25,0,3,18,5,0,0,374
Friday,0,0,0,0,24,6,27,4,19,14,8,10,28,8,24,6,25,15,16,16,25,12,0,0,298
Monday,0,0,0,0,17,21,18,19,27,16,26,9,31,7,14,38,11,39,24,36,30,40,0,0,431
Tuesday,0,0,0,0,35,35,34,15,35,35,21,4,35,22,32,22,15,36,27,27,22,25,0,0,485
Wednesday,0,0,0,0,32,31,3,23,26,9,20,15,35,11,36,39,37,32,5,14,7,11,0,0,396
Thursday,0,0,0,0,35,1,24,36,14,13,24,8,11,4,23,28,26,15,10,24,22,7,0,0,332
Friday,0,0,0,0,31,22,19,17,20,33,40,36,40,11,16,1,6,26,30,23,25,35,0,0,439
Monday,0,0,0,0,8,31,16,22,20,12,20,4,12,0,26,11,19,7,20,19,30,15,0,0,301
Tuesday,0,0,0,0,0,8,2,20,6,4,1,18,17,21,7,20,8,18,14,28,19,28,0,0,248
Wednesday,0,0,0,0,0,9,17,27,12,3,2,22,0,23,7,25,3,10,12,20,11,25,0,0,236
Thursday,0,0,0,0,29,12,0,4,1,28,31,24,37,22,23,8,34,8,25,16,22,31,0,0,364
Friday,0,0,0,0,19,26,14,30,28,31,7,25,10,6,14,29,32,11,28,26,22,5,0,0,372
Monday,0,0,0,0,28,12,20,13,29,32,0,3,32,18,31,8,19,5,4,4,7,13,0,0,288
Tuesday,0,0,0,0,8,26,0,4,12,9,18,20,28,7,12,12,27,17,22,19,14,20,0,0,284
Wednesday,0,0,0,0,11,18,2,36,2,25,14,22,6,38,32,33,10,26,1,24,20,22,0,0,352
Thursday,0,0,0,0,22,24,1,23,13,23,2,17,20,22,4,12,10,24,21,17,0,29,0,0,293
Friday,0,0,0,0,15,30,5,10,18,19,23,32,29,26,24,20,26,6,25,15,5,25,0,0,360
Monday,0,0,0,0,0,9,9,2,0,28,0,0,27,14,24,0,28,28,1,17,9,22,0,0,229
Saturday,0,0,0,0,0,0,2,7,3,7,4,5,2,1,3,0,54,43,12,35,3,6,7,0,201
Saturday,0,0,0,0,0,0,3,5,5,5,5,6,2,3,6,0,26,96,47,119,1,7,6,0,350
Saturday,0,0,0,0,0,0,1,1,3,5,3,1,3,6,6,3,106,83,43,21,1,4,4,0,303
Saturday,0,0,0,0,0,0,0,2,4,4,2,5,3,2,5,0,54,24,13,43,5,0,2,0,174
Saturday,0,0,0,0,0,0,3,1,4,2,5,7,2,1,6,3,94,76,40,58,2,3,3,0,320
Saturday,0,0,0,0,0,0,1,7,0,7,3,6,7,1,5,5,50,14,26,59,5,5,0,0,207
Sunday,0,0,0,0,0,0,2,3,4,0,3,2,2,6,2,7,25,46,70,94,5,5,0,0,286
Sunday,0,0,0,0,0,0,2,7,2,4,4,1,5,5,6,1,52,19,70,91,0,4,5,0,287
Sunday,0,0,0,0,0,0,0,3,1,5,0,2,1,2,1,6,93,21,77,56,2,1,4,0,285
Sunday,0,0,0,0,0,0,2,1,7,6,2,6,5,7,4,3,58,99,40,80,3,5,2,0,338
Sunday,0,0,0,0,0,0,5,4,6,3,4,1,4,4,2,3,54,21,94,76,4,0,1,0,294
Sunday,0,0,0,0,0,0,6,7,4,1,6,1,4,2,2,7,115,94,47,26,6,6,7,0,349
