Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,3,4,6,4,0,0,4,39,22,22,38,41,0,2,4,7,0,5,0,0,209
Wednesday,0,0,0,0,6,4,1,2,5,3,7,31,17,18,31,34,4,2,4,3,2,0,0,0,182
Thursday,0,0,0,0,3,5,1,3,3,0,3,39,19,21,40,42,2,6,7,7,4,1,0,0,214
Friday,0,0,0,0,2,0,4,6,6,1,5,53,26,27,50,52,0,5,4,4,7,6,0,0,265
Monday,0,0,0,0,2,8,6,4,1,4,0,37,21,21,40,39,7,6,2,1,7,0,0,0,214
Tuesday,0,0,0,0,3,5,1,1,5,7,2,42,19,22,42,40,1,2,5,0,0,3,0,0,209
Wednesday,0,0,0,0,3,3,2,2,0,4,5,54,28,28,53,54,5,5,2,0,5,0,0,0,263
Thursday,0,0,0,0,5,0,6,6,4,4,3,47,26,26,48,48,3,3,3,6,1,7,0,0,254
Friday,0,0,0,0,1,4,5,0,3,1,7,38,18,20,38,35,0,6,1,7,5,7,0,0,204
Monday,0,0,0,0,7,1,3,1,0,7,3,33,17,18,32,36,3,3,3,1,7,6,0,0,189
Tuesday,0,0,0,0,1,5,5,3,4,0,1,58,29,30,59,57,5,4,2,6,2,7,0,0,286
Wednesday,0,0,0,0,7,5,0,6,1,5,1,48,25,24,47,47,1,4,5,1,5,0,0,0,240
Thursday,0,0,0,0,1,0,1,6,6,0,1,47,24,26,46,47,2,6,7,4,7,7,0,0,246
Friday,0,0,0,0,7,5,2,4,1,3,6,48,23,24,49,47,0,3,1,1,2,6,0,0,241
Monday,0,0,0,0,1,0,5,2,4,5,1,26,15,14,27,25,0,3,5,3,3,5,0,0,154
Tuesday,0,0,0,0,3,2,6,1,5,3,5,40,21,20,40,43,3,6,2,6,1,5,0,0,220
Wednesday,0,0,0,0,4,0,3,1,1,0,1,24,13,12,22,21,4,7,5,0,1,4,0,0,130
Thursday,0,0,0,0,4,3,7,2,7,0,3,57,29,28,55,54,4,1,6,2,4,1,0,0,276
Friday,0,0,0,0,4,1,1,1,0,5,6,33,19,18,33,32,2,1,5,1,1,0,0,0,172
Monday,0,0,0,0,6,0,7,1,5,5,7,28,14,15,28,31,4,6,1,4,5,7,0,0,182
Tuesday,0,0,0,0,7,4,1,6,5,7,0,29,13,14,26,28,0,4,1,7,1,2,0,0,164
Wednesday,0,0,0,0,5,5,6,0,1,6,7,33,19,18,35,35,2,2,4,0,4,7,0,0,197
Thursday,0,0,0,0,6,7,0,2,5,5,5,43,22,24,43,46,0,7,2,5,2,6,0,0,240
Friday,0,0,0,0,1,5,5,5,5,4,8,26,14,15,25,26,3,5,6,6,4,7,0,0,178
Monday,0,0,0,0,3,7,6,3,6,7,3,60,31,29,57,58,7,7,4,3,2,1,0,0,303
Tuesday,0,0,0,0,4,6,5,6,3,1,3,35,20,18,39,39,5,7,6,1,2,5,0,0,212
Wednesday,0,0,0,0,3,7,0,0,2,3,7,33,18,16,34,33,0,7,0,2,1,5,0,0,182
Thursday,0,0,0,0,3,0,0,2,4,3,7,26,14,11,25,23,2,5,7,7,2,1,0,0,152
Friday,0,0,0,0,4,2,3,5,5,0,1,36,20,18,34,35,2,1,7,3,7,1,0,0,192
Monday,0,0,0,0,2,2,3,2,2,2,7,25,13,16,26,26,5,6,7,1,1,1,0,0,157
Saturday,0,0,0,0,0,0,0,7,6,2,7,36,86,17,70,54,7,0,0,5,1,1,3,4,316
Saturday,0,0,0,0,0,0,0,4,0,7,7,46,24,93,118,73,7,5,4,4,7,2,4,3,416
Saturday,0,0,0,0,0,0,0,7,4,3,4,46,15,35,25,60,3,0,0,2,0,5,6,1,225
Saturday,0,0,0,0,0,0,0,4,1,1,4,50,81,35,65,18,5,2,1,6,5,1,0,5,293
Saturday,0,0,0,0,0,0,0,4,5,2,2,40,56,19,75,91,6,0,1,4,5,2,1,3,327
Saturday,0,0,0,0,0,0,0,3,2,5,6,38,13,51,60,25,2,0,6,5,3,5,7,3,242
Sunday,0,0,0,0,0,0,0,4,5,3,4,84,50,33,18,65,7,1,2,5,2,6,2,2,304
Sunday,0,0,0,0,0,0,0,4,0,1,1,21,106,45,85,65,7,0,2,4,3,1,2,2,357
Sunday,0,0,0,0,0,0,0,6,0,2,6,23,100,81,59,41,2,3,2,3,1,6,3,5,351
Sunday,0,0,0,0,0,0,0,0,0,4,5,13,34,23,54,43,4,0,7,0,6,1,7,3,213
Sunday,0,0,0,0,0,0,0,7,1,3,2,95,25,70,48,116,6,0,1,6,3,4,3,6,404
Sunday,0,0,0,0,0,0,0,2,5,7,5,16,66,55,40,29,5,2,2,7,4,6,0,3,262
