Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,15,31,13,7,7,24,23,25,20,10,9,24,18,46,149,151,30,10,0,0,622
Wednesday,0,0,0,0,19,10,21,20,10,26,8,20,4,6,28,27,23,62,202,202,43,6,0,0,745
Thursday,0,0,0,0,36,24,0,20,6,26,17,23,32,21,15,28,23,65,208,210,44,35,0,0,842
Friday,0,0,0,0,8,10,20,6,16,29,7,25,6,33,12,1,29,88,285,284,59,21,0,0,947
Monday,0,0,0,0,3,22,30,1,22,19,3,17,18,12,29,19,25,70,227,228,46,1,0,0,801
Tuesday,0,0,0,0,31,4,1,12,12,22,2,6,24,20,18,21,18,46,149,147,32,16,0,0,591
Wednesday,0,0,0,0,27,6,35,8,10,0,10,4,13,8,6,20,25,67,222,222,45,8,0,0,746
Thursday,0,0,0,0,25,18,22,24,6,22,23,0,17,13,6,10,17,51,167,167,35,16,0,0,647
Friday,0,0,0,0,0,31,24,22,30,31,0,19,23,9,32,18,16,47,159,157,31,21,0,0,679
Monday,0,0,0,0,39,24,0,38,26,24,3,26,3,11,0,6,28,86,281,282,56,22,0,0,965
Tuesday,0,0,0,0,41,14,19,20,27,13,4,36,3,10,33,32,29,83,273,271,58,20,0,0,995
Wednesday,0,0,0,0,1,9,2,24,12,12,5,13,21,13,27,24,10,34,106,106,23,11,0,0,465
Thursday,0,0,0,0,19,33,33,39,24,16,26,36,6,17,13,18,27,74,241,237,47,37,0,0,952
Friday,0,0,0,0,32,5,4,27,16,36,2,25,32,12,27,15,23,74,237,237,47,22,0,0,881
Monday,0,0,0,0,30,8,15,19,9,18,19,30,5,7,23,34,24,63,209,211,41,35,0,0,808
Tuesday,0,0,0,0,32,0,3,12,18,15,9,11,8,27,24,16,30,81,270,270,56,30,0,0,922
Wednesday,0,0,0,0,23,19,12,2,17,30,4,14,25,34,14,8,22,63,213,213,43,34,0,0,796
Thursday,0,0,0,0,6,28,0,24,16,12,12,17,14,7,19,14,14,47,147,148,29,21,0,0,587
Friday,0,0,0,0,32,7,33,28,26,29,29,16,23,10,13,8,20,61,201,203,42,0,0,0,790
Monday,0,0,0,0,28,11,25,28,36,16,11,32,1,27,24,20,25,75,242,243,48,27,0,0,926
Tuesday,0,0,0,0,21,29,21,8,41,40,16,6,0,17,36,39,30,87,283,281,58,14,0,0,1037
Wednesday,0,0,0,0,15,22,1,7,32,19,27,29,28,19,34,30,20,61,196,197,42,5,0,0,793
Thursday,0,0,0,0,27,14,23,31,17,18,14,5,31,1,0,13,20,57,188,188,40,22,0,0,719
Friday,0,0,0,0,10,21,35,2,33,5,18,32,6,22,0,16,22,56,189,189,39,19,0,0,722
Monday,0,0,0,0,16,14,7,8,5,14,12,26,9,9,17,3,16,42,137,137,28,19,0,0,528
Tuesday,0,0,0,0,17,29,8,41,20,16,29,20,37,42,23,39,28,84,272,275,55,7,0,0,1052
Wednesday,0,0,0,0,37,37,19,37,18,31,20,15,33,18,16,39,27,81,265,265,55,26,0,0,1050
Thursday,0,0,0,0,34,34,28,6,8,28,29,39,35,3,21,12,25,74,236,237,51,36,0,0,943
Friday,0,0,0,0,26,31,7,33,18,9,22,3,9,7,9,25,20,53,168,170,34,17,0,0,671
Monday,0,0,0,0,15,6,25,23,19,26,5,27,12,16,9,16,20,61,193,195,41,22,0,0,738
Saturday,0,0,0,0,0,0,0,6,7,4,1,34,86,51,18,69,6,4,1,7,7,3,0,3,315
Saturday,0,0,0,0,0,0,0,0,5,5,5,34,44,57,22,11,4,3,0,4,5,6,6,0,219
Saturday,0,0,0,0,0,0,0,5,6,1,3,61,77,15,32,47,2,0,6,2,4,6,2,4,279
Saturday,0,0,0,0,0,0,0,6,1,1,7,41,13,23,31,54,4,1,1,7,7,2,7,2,217
Saturday,0,0,0,0,0,0,0,7,3,2,0,53,31,11,23,44,6,7,1,4,5,4,2,3,214
Saturday,0,0,0,0,0,0,0,5,0,1,4,40,77,97,59,19,1,7,0,7,7,3,7,7,351
Sunday,0,0,0,0,0,0,0,1,6,3,4,64,50,79,34,18,3,7,5,5,4,3,0,6,299
Sunday,0,0,0,0,0,0,0,5,2,6,0,54,22,43,13,31,1,1,0,2,2,7,0,6,205
Sunday,0,0,0,0,0,0,0,1,0,5,5,45,74,14,59,31,5,5,7,7,3,2,5,6,281
Sunday,0,0,0,0,0,0,0,2,1,0,2,87,46,65,109,24,2,5,3,6,4,7,5,7,385
Sunday,0,0,0,0,0,0,0,2,6,2,6,65,102,43,22,82,2,7,1,6,2,6,7,3,372
Sunday,0,0,0,0,0,0,0,5,0,7,6,18,92,36,55,72,3,4,6,0,6,7,4,6,335
