Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,35,27,14,22,6,10,36,9,9,17,28,38,31,37,21,9,30,9,0,0,398
Wednesday,0,0,0,0,14,15,1,16,21,20,9,12,18,26,25,19,22,6,26,18,30,6,0,0,314
Thursday,0,0,0,0,0,18,13,2,15,15,12,3,8,4,2,7,21,28,0,30,10,19,0,0,216
Friday,0,0,0,0,1,24,27,3,29,33,18,9,12,24,2,21,15,13,6,15,19,3,0,0,286
Monday,0,0,0,0,29,34,22,12,7,32,0,23,32,21,8,16,25,11,38,24,3,11,0,0,356
Tuesday,0,0,0,0,32,11,4,28,12,5,6,34,16,16,1,1,13,3,5,2,25,8,0,0,231
Wednesday,0,0,0,0,13,15,22,30,12,35,3,5,5,23,19,33,39,32,30,23,3,41,0,0,391
Thursday,0,0,0,0,35,36,29,20,16,8,37,36,20,23,24,10,4,26,7,28,21,20,0,0,406
Friday,0,0,0,0,37,35,7,26,24,24,29,36,26,19,0,21,27,32,16,37,6,30,0,0,441
Monday,0,0,0,0,1,0,24,0,4,7,2,24,18,23,25,23,17,24,30,10,7,19,0,0,267
Tuesday,0,0,0,0,28,21,2,12,4,10,39,16,28,39,32,2,29,17,28,28,12,33,0,0,389
Wednesday,0,0,0,0,0,7,8,8,8,26,19,3,2,6,2,26,20,11,21,9,15,19,0,0,219
Thursday,0,0,0,0,36,4,19,22,22,11,26,34,7,20,32,10,26,28,23,17,21,18,0,0,384
Friday,0,0,0,0,2,30,8,32,2,32,29,14,6,5,20,26,13,36,7,35,0,20,0,0,327
Monday,0,0,0,0,24,11,23,26,1,1,7,26,0,24,30,17,15,9,31,33,11,16,0,0,313
Tuesday,0,0,0,0,3,27,3,11,15,4,9,6,1,22,9,35,26,20,13,33,33,22,0,0,299
Wednesday,0,0,0,0,9,8,19,6,5,2,22,3,26,17,15,26,7,30,26,26,13,22,0,0,290
Thursday,0,0,0,0,43,28,9,8,19,8,9,9,19,19,7,40,16,20,6,6,1,27,0,0,305
Friday,0,0,0,0,2,30,8,12,6,8,33,28,12,13,11,0,0,38,35,1,35,12,0,0,295
Monday,0,0,0,0,0,26,38,22,4,36,4,15,31,30,25,24,1,36,4,24,4,10,0,0,342
Tuesday,0,0,0,0,26,24,13,15,21,14,20,31,17,26,32,28,26,10,17,9,25,4,0,0,368
Wednesday,0,0,0,0,10,6,26,27,23,8,6,13,32,4,13,2,35,27,36,4,5,27,0,0,314
Thursday,0,0,0,0,8,32,7,31,17,10,12,3,18,29,31,10,24,4,29,4,33,8,0,0,319
Friday,0,0,0,0,28,38,22,33,33,28,11,4,38,26,4,7,19,33,22,11,33,14,0,0,413
Monday,0,0,0,0,19,21,18,9,15,16,12,21,6,22,24,29,17,16,6,0,6,6,0,0,271
Tuesday,0,0,0,0,29,19,4,5,6,12,12,24,19,4,22,25,3,21,11,8,1,24,0,0,260
Wednesday,0,0,0,0,11,9,22,1,4,12,4,13,1,15,14,18,0,22,25,23,16,24,0,0,244
Thursday,0,0,0,0,28,28,17,36,25,21,1,26,21,1,26,7,10,17,5,17,12,37,0,0,345
Friday,0,0,0,0,0,3,31,32,6,3,32,26,22,11,42,39,10,10,43,17,17,11,0,0,364
Monday,0,0,0,0,29,28,20,19,33,30,4,5,12,2,34,23,18,15,30,37,36,23,0,0,405
Saturday,0,0,0,0,0,14,11,6,10,12,10,13,1,5,8,15,7,10,15,0,14,4,12,0,176
Saturday,0,0,0,0,0,8,1,2,1,4,11,1,7,6,12,2,10,10,13,8,6,12,11,0,132
Saturday,0,0,0,0,0,13,10,12,5,4,3,1,4,10,10,12,3,15,4,2,8,10,11,0,143
Saturday,0,0,0,0,0,12,4,0,14,4,2,4,10,11,12,7,7,8,12,7,15,7,11,0,155
Saturday,0,0,0,0,0,4,8,0,13,7,6,5,10,8,6,4,0,5,13,3,3,8,9,0,121
Saturday,0,0,0,0,0,8,13,11,11,10,4,15,7,3,5,1,11,15,3,11,4,5,1,0,146
Sunday,0,0,0,0,0,13,10,6,12,0,2,14,12,5,4,7,10,2,12,2,10,9,8,0,145
Sunday,0,0,0,0,0,9,11,3,9,5,5,14,12,0,11,14,2,9,15,7,14,12,5,0,168
Sunday,0,0,0,0,0,8,5,1,0,11,7,13,12,14,15,1,7,13,0,3,6,7,7,0,140
Sunday,0,0,0,0,0,15,6,12,2,5,5,1,7,11,9,11,6,0,0,2,8,1,4,0,111
Sunday,0,0,0,0,0,14,10,0,3,2,5,2,7,2,11,13,2,2,0,13,8,9,14,0,125
Sunday,0,0,0,0,0,3,5,2,4,13,5,10,13,15,12,3,10,11,4,4,4,1,9,0,136
