Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,4,15,9,14,0,178,4,0,0,3,2,5,4,7,1,3,0,7,0,0,264
Wednesday,0,0,0,0,7,9,16,13,7,125,3,1,5,4,6,3,4,3,5,1,4,6,0,0,229
Thursday,0,0,0,0,6,21,5,19,15,57,5,0,1,7,1,3,0,0,0,5,5,3,0,0,163
Friday,0,0,0,0,1,7,3,4,10,45,5,6,7,1,1,0,5,7,2,4,0,7,0,0,122
Monday,0,0,0,0,2,14,2,0,12,99,7,0,3,0,0,4,6,5,5,1,2,4,0,0,175
Tuesday,0,0,0,0,6,6,5,14,12,55,7,7,5,3,5,7,5,4,6,4,4,0,0,0,164
Wednesday,0,0,0,0,1,6,1,7,12,29,2,5,2,1,3,5,7,0,2,6,5,1,0,0,103
Thursday,0,0,0,0,5,22,19,27,10,203,1,2,3,6,7,8,6,7,0,2,0,4,0,0,340
Friday,0,0,0,0,0,7,23,1,4,148,6,1,4,3,3,3,0,1,7,4,2,0,0,0,227
Monday,0,0,0,0,1,19,20,8,2,46,1,6,1,2,5,5,0,2,0,4,2,6,0,0,139
Tuesday,0,0,0,0,7,13,7,6,4,28,3,4,2,4,7,0,3,7,7,2,5,3,0,0,119
Wednesday,0,0,0,0,5,7,1,6,7,34,0,1,3,5,1,5,5,6,6,2,7,6,0,0,117
Thursday,0,0,0,0,1,22,10,0,8,137,3,4,6,4,4,0,6,4,0,0,6,0,0,0,224
Friday,0,0,0,0,6,15,20,5,4,41,0,2,1,2,3,0,3,7,6,6,0,3,0,0,134
Monday,0,0,0,0,4,5,13,11,2,22,5,2,3,7,5,5,5,0,1,5,4,7,0,0,114
Tuesday,0,0,0,0,5,15,21,30,1,253,7,4,7,7,5,1,6,1,7,3,0,3,0,0,384
Wednesday,0,0,0,0,7,20,16,10,19,37,1,1,0,0,0,2,0,2,2,5,4,1,0,0,135
Thursday,0,0,0,0,2,12,1,7,16,37,1,0,3,3,7,1,6,2,6,6,2,0,0,0,121
Friday,0,0,0,0,6,29,33,9,2,47,5,2,5,4,1,0,1,3,7,1,2,4,0,0,169
Monday,0,0,0,0,7,0,0,7,20,189,2,7,5,0,7,2,6,1,3,2,0,1,0,0,267
Tuesday,0,0,0,0,0,27,10,9,30,82,1,2,0,1,6,0,2,1,2,5,4,4,0,0,196
Wednesday,0,0,0,0,4,15,17,2,6,3,0,6,3,0,7,2,0,0,2,4,1,5,0,0,86
Thursday,0,0,0,0,5,10,0,3,0,24,4,1,4,3,2,1,7,5,3,5,1,3,0,0,89
Friday,0,0,0,0,6,24,15,25,13,70,5,3,6,7,7,1,1,3,5,2,5,3,0,0,206
Monday,0,0,0,0,6,23,19,7,2,6,7,7,4,5,2,6,1,4,6,1,8,3,0,0,126
Tuesday,0,0,0,0,1,5,0,20,16,153,1,2,2,3,5,4,6,2,5,5,6,7,0,0,252
Wednesday,0,0,0,0,4,15,16,8,20,3,3,3,4,6,2,3,2,3,0,4,3,1,0,0,109
Thursday,0,0,0,0,2,26,14,27,7,132,4,7,3,2,7,1,6,5,3,2,1,5,0,0,262
Friday,0,0,0,0,4,20,17,25,7,145,3,6,5,4,2,7,5,4,3,5,0,2,0,0,273
Monday,0,0,0,0,2,13,11,4,16,3,2,2,6,6,1,6,3,3,7,1,7,3,0,0,105
Saturday,0,0,0,0,0,12,24,48,2,3,3,3,5,2,4,2,0,1,6,3,4,0,3,0,134
Saturday,0,0,0,0,0,38,63,15,6,1,4,3,6,0,1,3,1,3,1,3,2,3,0,0,161
Saturday,0,0,0,0,0,63,19,47,5,0,2,3,5,5,6,6,6,0,2,7,1,7,0,0,191
Saturday,0,0,0,0,0,42,70,57,7,3,1,7,4,2,1,2,6,1,0,1,2,4,2,0,220
Saturday,0,0,0,0,0,91,24,45,2,4,7,2,3,1,1,6,8,4,0,2,3,5,3,0,219
Saturday,0,0,0,0,0,45,87,105,0,6,1,4,7,5,4,1,6,5,3,5,7,4,7,0,310
Sunday,0,0,0,0,0,47,77,62,5,5,2,2,0,7,5,0,2,7,2,1,6,3,5,0,247
Sunday,0,0,0,0,0,34,13,23,7,2,2,5,1,6,6,5,7,7,6,0,6,5,3,0,145
Sunday,0,0,0,0,0,89,25,67,7,5,6,6,6,2,4,5,4,0,6,2,2,0,3,0,248
Sunday,0,0,0,0,0,105,45,21,3,7,2,1,3,2,6,4,3,6,5,1,3,2,3,0,233
Sunday,0,0,0,0,0,39,14,66,1,7,0,6,6,1,0,1,4,4,6,3,2,2,3,0,173
Sunday,0,0,0,0,0,112,65,90,7,6,4,2,3,5,0,5,0,3,0,6,7,7,5,0,334
