Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,24,15,0,14,2,6,10,31,14,30,31,22,30,33,17,5,32,1,0,0,325
Wednesday,0,0,0,0,9,24,22,2,25,16,0,27,3,16,23,28,5,20,4,13,24,14,0,0,285
Thursday,0,0,0,0,0,10,2,16,33,14,0,32,31,27,31,19,8,9,2,28,19,7,0,0,296
Friday,0,0,0,0,25,26,1,28,13,15,15,0,15,34,0,9,11,18,29,26,22,15,0,0,311
Monday,0,0,0,0,7,38,0,32,26,3,31,29,0,15,23,28,3,0,4,4,35,15,0,0,303
Tuesday,0,0,0,0,20,13,15,1,4,0,37,18,16,21,21,32,32,2,4,8,16,6,0,0,274
Wednesday,0,0,0,0,12,6,14,0,27,6,4,12,5,3,15,2,26,24,2,14,21,8,0,0,209
Thursday,0,0,0,0,29,3,14,29,4,4,31,8,30,14,33,9,34,20,27,5,31,21,0,0,353
Friday,0,0,0,0,18,21,6,5,36,27,24,32,1,3,4,10,4,28,5,33,33,3,0,0,300
Monday,0,0,0,0,31,0,25,9,33,29,37,16,33,38,34,26,37,2,13,24,11,10,0,0,419
Tuesday,0,0,0,0,21,1,24,27,15,22,10,27,8,26,10,12,2,19,22,25,24,23,0,0,327
Wednesday,0,0,0,0,11,20,16,1,9,40,2,29,19,21,26,8,34,28,11,35,16,38,0,0,372
Thursday,0,0,0,0,20,8,27,11,11,0,6,21,18,20,14,17,15,32,29,40,27,39,0,0,362
Friday,0,0,0,0,15,12,29,18,29,24,26,27,39,19,8,6,27,2,10,32,32,41,0,0,404
Monday,0,0,0,0,5,9,10,25,8,13,36,32,28,19,1,13,33,9,22,17,29,35,0,0,354
Tuesday,0,0,0,0,23,25,23,27,26,8,38,31,3,4,36,21,22,14,30,6,5,24,0,0,374
Wednesday,0,0,0,0,22,1,22,11,22,19,0,21,18,4,16,2,6,7,21,19,26,3,0,0,247
Thursday,0,0,0,0,17,1,28,15,20,24,8,12,9,24,28,28,10,8,23,23,29,18,0,0,335
Friday,0,0,0,0,2,43,12,42,36,32,0,36,17,14,4,16,19,33,4,23,9,1,0,0,354
Monday,0,0,0,0,25,5,31,34,3,15,0,15,0,7,25,24,33,8,19,2,27,11,0,0,296
Tuesday,0,0,0,0,20,9,6,18,8,18,26,12,1,0,5,33,1,19,11,7,30,22,0,0,253
Wednesday,0,0,0,0,0,33,24,24,37,27,42,14,28,24,27,16,40,8,3,41,24,4,0,0,425
Thursday,0,0,0,0,0,6,10,22,17,25,7,7,11,30,4,19,4,12,15,11,19,24,0,0,251
Friday,0,0,0,0,22,24,8,15,15,24,14,20,26,7,22,10,10,26,28,18,17,23,0,0,338
Monday,0,0,0,0,27,21,31,15,9,14,6,7,26,11,30,4,17,6,3,19,9,24,0,0,286
Tuesday,0,0,0,0,24,39,11,14,2,24,24,11,37,13,19,37,42,27,31,43,16,3,0,0,425
Wednesday,0,0,0,0,17,38,4,35,14,0,22,16,28,4,22,7,32,20,17,30,7,2,0,0,322
Thursday,0,0,0,0,12,21,14,29,4,3,3,0,3,28,23,16,28,15,13,27,31,10,0,0,290
Friday,0,0,0,0,6,18,33,13,17,29,8,19,1,33,6,2,19,13,16,10,4,29,0,0,283
Monday,0,0,0,0,24,22,7,11,20,33,1,20,41,41,12,38,13,20,18,19,13,31,0,0,395
Saturday,0,0,0,0,0,0,0,1,7,4,2,73,37,55,18,91,3,0,7,3,2,0,5,3,319
Saturday,0,0,0,0,0,0,0,0,3,6,7,39,21,73,57,89,5,0,2,5,4,7,7,5,338
Saturday,0,0,0,0,0,0,0,2,5,7,2,47,59,37,24,12,6,5,1,4,3,0,0,5,228
Saturday,0,0,0,0,0,0,0,6,3,4,1,68,41,14,30,55,3,0,4,3,6,6,7,2,263
Saturday,0,0,0,0,0,0,0,1,3,4,0,17,62,47,31,77,5,0,1,6,1,4,4,3,273
Saturday,0,0,0,0,0,0,0,0,1,4,0,33,49,81,16,65,0,7,4,6,2,4,3,0,282
Sunday,0,0,0,0,0,0,0,6,2,4,1,22,41,105,64,83,7,3,4,0,3,7,2,2,364
Sunday,0,0,0,0,0,0,0,6,7,3,0,54,12,32,23,42,1,2,2,7,3,2,5,3,212
Sunday,0,0,0,0,0,0,0,2,0,2,3,119,96,26,70,48,2,7,2,6,0,1,4,6,401
Sunday,0,0,0,0,0,0,0,6,7,5,5,74,21,94,55,39,1,0,5,0,6,2,0,7,336
Sunday,0,0,0,0,0,0,0,7,5,0,3,23,111,67,89,43,7,2,5,0,6,4,3,8,391
Sunday,0,0,0,0,0,0,0,4,6,7,7,12,63,39,52,27,4,3,7,3,1,4,3,2,253
