Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,0,0,6,8,6,20,21,15,9,11,22,0,27,16,15,6,5,5,0,0,200
Wednesday,0,0,0,0,0,0,0,0,0,0,0,10,28,12,11,4,78,52,0,0,0,0,0,0,200
Thursday,0,0,0,0,0,0,0,0,0,24,11,9,21,27,41,2,39,38,8,17,23,4,0,0,270
Friday,0,0,0,0,0,0,0,0,4,10,16,18,18,63,38,9,16,37,10,49,9,0,0,0,303
Monday,0,0,0,0,0,0,0,0,0,10,24,5,20,18,36,22,18,11,14,81,15,1,0,0,281
Tuesday,0,0,0,0,0,0,0,0,0,14,26,85,99,10,28,9,13,32,1,26,10,13,0,0,372
Wednesday,0,0,0,0,0,0,0,4,16,13,11,35,12,19,9,11,135,21,18,23,18,3,0,0,357
Thursday,0,0,0,0,0,0,0,0,0,0,0,0,1,19,17,7,15,45,20,35,20,11,0,0,193
Friday,0,0,0,0,0,0,0,0,0,0,2,17,12,17,12,10,7,18,28,25,19,4,0,0,177
Monday,0,0,0,0,0,0,0,7,47,43,78,57,41,22,21,17,32,59,67,16,8,10,0,0,535
Tuesday,0,0,0,0,0,0,0,0,0,9,19,15,5,14,17,33,14,12,187,2,20,6,0,0,361
Wednesday,0,0,0,0,0,0,0,0,0,15,10,5,7,15,50,33,22,14,25,20,10,15,0,0,248
Thursday,0,0,0,0,0,0,0,0,20,16,43,16,41,8,26,45,19,22,16,15,8,9,0,0,312
Friday,0,0,0,0,0,0,0,0,0,14,19,11,10,19,22,26,65,14,17,26,17,39,0,0,307
Monday,0,0,0,0,0,0,0,0,7,19,12,25,13,9,6,52,6,104,60,4,26,7,0,0,354
Tuesday,0,0,0,0,0,0,0,0,0,10,24,9,23,9,8,28,10,13,152,44,24,14,0,0,374
Wednesday,0,0,0,0,0,0,19,33,35,30,22,20,18,31,22,32,64,19,4,6,7,5,0,0,375
Thursday,0,0,0,0,0,0,0,0,0,1,16,8,16,24,2,87,106,3,3,11,6,16,0,0,306
Friday,0,0,0,0,0,0,12,8,6,14,14,4,10,14,68,16,5,32,134,49,0,5,0,0,400
Monday,0,0,0,0,0,0,0,0,0,14,23,4,12,11,16,17,1,11,7,13,2,1,0,0,138
Tuesday,0,0,0,0,0,0,0,0,24,18,36,41,12,7,14,14,21,11,23,20,29,33,0,0,309
Wednesday,0,0,0,0,0,0,0,0,0,9,12,14,10,8,10,3,30,13,68,1,1,12,0,0,196
Thursday,0,0,0,0,0,0,0,0,0,0,9,10,8,2,7,35,6,44,11,15,17,20,0,0,190
Friday,0,0,0,0,0,0,0,5,16,49,9,119,35,9,5,18,47,30,20,17,17,13,0,0,417
Monday,0,0,0,0,0,0,0,0,0,22,23,14,21,13,8,7,13,2,1,1,2,12,0,0,148
Tuesday,0,0,0,0,0,0,0,0,1,11,10,15,3,3,14,24,171,4,9,17,19,6,0,0,314
Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,85,71,35,19,4,7,4,33,0,0,0,262
Thursday,0,0,0,0,0,0,0,5,15,28,19,70,7,137,39,17,23,5,3,19,20,31,0,0,444
Friday,0,0,0,0,0,0,0,0,0,0,0,4,8,6,12,1,10,12,10,136,3,16,0,0,224
Monday,0,0,0,0,0,0,0,0,0,15,15,14,6,13,143,21,14,6,25,20,10,23,0,0,330
Saturday,0,0,0,0,0,2,1,10,8,7,13,0,3,7,9,3,12,11,8,11,8,13,5,0,140
Saturday,0,0,0,0,0,4,10,13,6,6,11,8,15,12,14,9,15,5,1,8,12,11,5,0,176
Saturday,0,0,0,0,0,14,3,4,9,8,0,14,10,9,10,12,0,8,5,0,14,14,1,0,142
Saturday,0,0,0,0,0,8,5,6,15,12,11,8,7,15,14,4,7,4,8,7,12,5,1,0,158
Saturday,0,0,0,0,0,0,11,15,4,12,6,6,3,13,5,15,7,8,13,7,15,0,12,0,161
Saturday,0,0,0,0,0,1,14,13,9,5,12,11,15,6,8,8,0,3,6,11,8,7,1,0,147
Sunday,0,0,0,0,0,0,4,12,14,1,4,9,15,0,7,5,14,12,2,14,5,11,9,0,149
Sunday,0,0,0,0,0,8,4,10,14,8,14,10,8,1,2,5,11,5,0,6,11,2,6,0,133
Sunday,0,0,0,0,0,14,10,11,10,14,9,8,7,7,1,7,12,6,13,12,8,15,6,0,179
Sunday,0,0,0,0,0,0,7,11,6,12,5,11,3,4,12,11,3,11,2,2,8,5,6,0,127
Sunday,0,0,0,0,0,11,6,8,4,9,3,14,15,13,3,1,4,5,8,5,13,12,15,0,156
Sunday,0,0,0,0,0,10,9,13,7,2,1,0,3,2,11,6,8,12,1,11,5,15,2,0,126
