Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,12,16,24,27,19,19,30,30,22,6,21,13,12,25,18,9,4,27,0,0,345
Wednesday,0,0,0,0,28,2,38,28,17,11,19,17,34,33,4,16,26,20,39,26,34,16,0,0,418
Thursday,0,0,0,0,31,24,7,3,19,23,37,23,11,18,3,2,14,29,30,33,34,33,0,0,383
Friday,0,0,0,0,26,0,21,6,21,10,13,37,2,30,3,6,8,4,6,24,14,13,0,0,252
Monday,0,0,0,0,19,9,10,25,0,22,23,29,7,12,29,4,6,22,5,18,24,5,0,0,278
Tuesday,0,0,0,0,28,7,23,9,25,19,11,7,24,4,8,2,22,24,6,26,28,19,0,0,302
Wednesday,0,0,0,0,9,29,29,21,16,0,11,21,26,19,2,29,19,5,14,22,3,6,0,0,290
Thursday,0,0,0,0,12,23,23,3,29,0,8,30,29,8,13,7,16,24,27,25,26,12,0,0,326
Friday,0,0,0,0,33,28,33,32,9,30,34,26,14,21,21,0,11,9,3,9,6,15,0,0,342
Monday,0,0,0,0,20,41,16,22,28,36,21,0,19,32,33,24,9,5,13,22,6,1,0,0,358
Tuesday,0,0,0,0,22,16,23,16,2,12,9,2,28,2,23,15,10,5,0,22,6,4,0,0,225
Wednesday,0,0,0,0,25,35,22,12,23,5,12,0,4,12,13,30,6,29,1,26,7,13,0,0,285
Thursday,0,0,0,0,30,7,19,38,17,0,28,3,21,12,22,20,4,10,1,21,40,33,0,0,335
Friday,0,0,0,0,9,1,6,0,6,18,20,9,31,3,3,19,12,34,19,1,24,10,0,0,235
Monday,0,0,0,0,18,22,14,15,5,6,28,23,26,12,26,20,10,19,0,9,4,12,0,0,277
Tuesday,0,0,0,0,38,13,22,19,32,35,22,15,36,5,30,31,17,11,7,23,33,39,0,0,438
Wednesday,0,0,0,0,24,19,25,16,3,24,18,8,26,15,10,16,17,23,11,1,12,4,0,0,280
Thursday,0,0,0,0,22,17,0,7,12,23,9,11,16,15,11,3,26,25,21,0,12,16,0,0,257
Friday,0,0,0,0,34,23,27,21,19,13,18,24,4,8,11,20,28,5,0,14,5,29,0,0,312
Monday,0,0,0,0,21,31,0,34,31,7,18,5,2,12,6,27,9,21,6,17,32,33,0,0,320
Tuesday,0,0,0,0,3,11,14,18,20,6,11,21,21,3,23,28,9,4,6,19,30,18,0,0,274
Wednesday,0,0,0,0,16,32,12,35,1,41,31,10,17,31,11,25,0,33,29,29,22,3,0,0,389
Thursday,0,0,0,0,20,33,24,33,29,21,16,25,39,8,27,13,20,39,19,22,27,9,0,0,432
Friday,0,0,0,0,37,4,19,5,33,10,13,20,5,17,16,17,16,1,6,20,39,18,0,0,306
Monday,0,0,0,0,36,18,10,44,2,40,4,26,8,2,4,41,33,22,13,26,27,35,0,0,403
Tuesday,0,0,0,0,17,26,7,21,18,15,26,24,1,20,10,7,5,33,31,32,16,29,0,0,347
Wednesday,0,0,0,0,22,19,31,19,20,11,25,33,17,0,29,24,36,16,34,35,21,30,0,0,431
Thursday,0,0,0,0,15,32,14,2,14,33,33,2,29,20,14,3,11,31,9,4,15,20,0,0,313
Friday,0,0,0,0,4,23,22,24,20,23,28,24,14,2,4,5,8,21,15,16,26,25,0,0,312
Monday,0,0,0,0,23,8,29,22,18,10,8,16,20,28,9,31,24,18,4,4,11,12,0,0,303
Saturday,0,0,0,0,0,0,0,5,5,3,2,28,45,56,15,70,2,0,3,6,0,4,2,0,253
Saturday,0,0,0,0,0,0,0,3,0,7,5,19,33,67,79,48,7,5,3,3,4,3,1,6,301
Saturday,0,0,0,0,0,0,0,5,7,7,2,23,87,108,43,67,5,1,6,4,2,4,0,2,381
Saturday,0,0,0,0,0,0,0,4,7,0,1,77,20,39,57,96,5,8,1,2,1,3,4,1,335
Saturday,0,0,0,0,0,0,0,0,2,5,6,15,61,74,30,47,7,2,3,1,7,3,4,5,281
Saturday,0,0,0,0,0,0,0,4,5,1,7,104,82,41,20,60,3,3,0,4,4,5,5,4,359
Sunday,0,0,0,0,0,0,0,2,6,7,6,59,24,13,48,36,3,4,1,2,5,2,3,2,230
Sunday,0,0,0,0,0,0,0,7,6,2,5,45,29,16,72,58,0,7,7,1,2,1,5,1,270
Sunday,0,0,0,0,0,0,0,7,5,6,7,34,55,11,42,24,0,2,7,4,3,4,6,7,234
Sunday,0,0,0,0,0,0,0,0,0,0,6,11,34,25,47,58,6,5,6,4,2,3,6,0,222
Sunday,0,0,0,0,0,0,0,2,4,1,2,24,35,47,60,15,7,3,7,1,6,0,1,5,228
Sunday,0,0,0,0,0,0,0,4,5,7,0,16,42,56,31,70,6,4,0,1,5,1,4,2,262
