Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,27,19,29,13,2,23,14,40,23,18,42,39,26,3,37,29,24,0,0,0,417
Wednesday,0,0,0,0,40,21,26,19,16,33,34,31,33,33,18,38,35,27,32,26,11,17,0,0,502
Thursday,0,0,0,0,12,13,12,23,31,25,15,31,31,26,18,8,34,9,19,36,24,35,0,0,411
Friday,0,0,0,0,18,35,7,7,9,16,9,11,29,18,19,38,32,39,19,21,25,29,0,0,389
Monday,0,0,0,0,37,6,15,7,15,16,2,32,0,9,25,35,11,32,12,26,11,39,0,0,339
Tuesday,0,0,0,0,4,21,9,11,3,29,3,5,4,4,28,0,10,25,9,7,23,4,0,0,208
Wednesday,0,0,0,0,21,20,13,17,0,27,27,12,4,26,12,3,24,12,6,25,1,6,0,0,265
Thursday,0,0,0,0,11,5,7,9,16,8,30,21,1,21,5,16,14,21,14,10,4,9,0,0,230
Friday,0,0,0,0,0,16,30,27,20,19,1,8,5,6,20,12,19,16,25,23,20,3,0,0,279
Monday,0,0,0,0,21,2,21,25,21,7,33,12,18,24,25,29,0,4,33,19,14,32,0,0,347
Tuesday,0,0,0,0,1,4,3,9,29,21,1,38,27,3,18,26,25,9,24,43,41,19,0,0,348
Wednesday,0,0,0,0,24,21,27,32,31,19,30,5,7,24,5,39,2,26,30,35,20,7,0,0,393
Thursday,0,0,0,0,2,14,5,5,35,31,38,24,5,32,31,29,22,15,0,41,16,10,0,0,365
Friday,0,0,0,0,1,12,16,3,27,9,16,6,11,14,12,1,5,19,11,27,4,3,0,0,206
Monday,0,0,0,0,4,26,7,17,20,17,28,18,23,14,13,5,13,22,18,27,12,22,0,0,315
Tuesday,0,0,0,0,2,42,21,2,23,26,12,39,8,28,35,20,4,27,33,2,27,36,0,0,395
Wednesday,0,0,0,0,15,5,22,21,5,4,8,13,10,27,20,14,2,7,9,4,24,24,0,0,245
Thursday,0,0,0,0,26,6,29,13,7,8,33,9,4,3,2,13,8,25,4,3,34,23,0,0,259
Friday,0,0,0,0,38,20,21,33,1,9,28,30,23,33,12,6,8,27,17,1,22,28,0,0,365
Monday,0,0,0,0,24,27,23,30,33,3,14,7,9,15,4,33,16,23,20,25,20,16,0,0,351
Tuesday,0,0,0,0,10,13,29,1,11,22,12,7,7,29,24,13,23,25,12,14,23,1,0,0,286
Wednesday,0,0,0,0,1,22,0,6,14,22,28,26,7,3,4,28,29,11,6,30,20,4,0,0,271
Thursday,0,0,0,0,26,25,16,16,0,12,26,8,24,9,3,21,18,8,23,0,25,11,0,0,278
Friday,0,0,0,0,19,17,16,19,17,5,32,0,29,21,31,9,6,26,13,6,6,13,0,0,293
Monday,0,0,0,0,4,25,32,25,24,25,0,2,36,34,8,8,38,9,22,37,31,28,0,0,399
Tuesday,0,0,0,0,12,17,33,10,7,4,28,6,12,33,13,30,26,9,35,30,8,13,0,0,334
Wednesday,0,0,0,0,3,0,1,3,23,37,37,40,3,7,19,40,24,26,24,33,36,19,0,0,383
Thursday,0,0,0,0,28,29,15,26,11,11,25,8,35,25,24,21,3,14,15,20,33,0,0,0,352
Friday,0,0,0,0,5,15,38,35,33,35,16,13,24,4,22,25,19,35,27,14,11,28,0,0,408
Monday,0,0,0,0,24,35,27,37,10,10,1,36,15,14,3,33,19,17,10,26,14,31,0,0,370
Saturday,0,0,0,0,0,0,4,1,6,7,5,1,0,4,2,6,42,84,24,65,5,1,3,0,269
Saturday,0,0,0,0,0,0,7,6,3,1,4,4,7,7,7,0,121,24,48,71,7,5,4,0,334
Saturday,0,0,0,0,0,0,5,5,7,7,2,0,0,3,6,1,68,57,16,44,1,5,6,0,243
Saturday,0,0,0,0,0,0,7,4,2,6,4,2,2,2,0,4,29,52,42,16,5,3,7,0,197
Saturday,0,0,0,0,0,0,0,3,2,6,5,1,6,5,6,5,25,14,47,58,3,6,2,0,200
Saturday,0,0,0,0,0,0,5,4,4,2,2,4,1,3,4,0,82,62,101,40,0,2,2,0,328
Sunday,0,0,0,0,0,0,1,6,4,0,5,7,2,1,3,1,46,63,80,32,3,0,6,0,269
Sunday,0,0,0,0,0,0,4,1,7,3,6,2,1,0,0,0,20,38,54,91,2,1,5,0,244
Sunday,0,0,0,0,0,0,5,4,0,7,7,7,7,3,6,1,64,50,80,19,4,7,5,0,285
Sunday,0,0,0,0,0,0,4,3,6,3,4,0,4,3,1,3,59,44,29,17,3,3,4,0,198
Sunday,0,0,0,0,0,0,5,4,1,1,6,2,5,2,5,6,64,38,29,16,3,1,3,0,200
Sunday,0,0,0,0,0,0,3,3,6,7,3,1,3,1,4,7,82,34,64,19,0,5,2,0,251
