Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,0,0,8,38,33,13,26,101,321,12,0,40,25,65,139,32,24,29,0,0,915
Wednesday,0,0,0,0,0,0,0,46,21,24,37,27,156,10,15,13,28,46,119,35,15,8,0,0,608
Thursday,0,0,0,0,0,0,6,42,37,31,17,24,13,4,19,52,332,81,23,29,43,43,0,0,803
Friday,0,0,0,0,0,0,0,32,14,27,13,36,18,31,4,15,11,44,90,65,13,38,0,0,458
Monday,0,0,0,0,0,0,0,0,45,80,48,38,318,119,32,28,43,101,70,20,19,35,0,0,1004
Tuesday,0,0,0,0,0,0,0,0,0,0,5,37,13,25,9,8,16,63,114,22,33,12,0,0,361
Wednesday,0,0,0,0,0,0,4,32,24,35,13,23,148,25,15,29,43,9,5,27,7,10,0,0,457
Thursday,0,0,0,0,0,0,19,38,9,39,21,16,110,17,2,14,375,19,11,23,8,18,0,0,747
Friday,0,0,0,0,0,0,5,41,53,8,11,36,60,9,11,31,23,83,334,39,24,14,0,0,790
Monday,0,0,0,0,0,0,4,27,6,19,7,19,19,28,8,204,212,78,86,17,6,14,0,0,761
Tuesday,0,0,0,0,0,0,10,37,38,14,12,13,8,13,15,32,28,36,296,143,12,8,0,0,724
Wednesday,0,0,0,0,0,0,0,6,38,37,33,41,37,33,24,39,11,12,54,28,18,22,0,0,441
Thursday,0,0,0,0,0,0,0,3,18,19,27,10,40,25,9,17,5,362,80,12,14,20,0,0,666
Friday,0,0,0,0,0,0,7,27,42,29,42,21,121,40,19,2,39,16,27,37,26,10,0,0,511
Monday,0,0,0,0,0,0,1,25,30,16,9,41,92,16,11,13,29,10,33,11,49,12,0,0,407
Tuesday,0,0,0,0,0,0,0,79,36,2,37,47,114,21,16,58,7,106,343,26,15,7,0,0,922
Wednesday,0,0,0,0,0,0,5,33,15,11,13,10,163,1,30,38,31,35,76,84,12,20,0,0,587
Thursday,0,0,0,0,0,0,6,32,20,15,16,35,77,21,7,9,23,9,35,25,8,28,0,0,375
Friday,0,0,0,0,0,0,0,6,6,25,36,54,36,269,422,180,0,11,16,7,10,14,0,0,1099
Monday,0,0,0,0,0,0,0,0,19,101,83,26,15,16,4,13,28,21,40,10,46,7,0,0,436
Tuesday,0,0,0,0,0,0,1,38,22,48,34,19,2,0,0,0,0,0,0,10,8,0,0,0,188
Wednesday,0,0,0,0,0,0,7,25,17,14,21,31,52,12,0,37,11,16,19,42,24,46,0,0,382
Thursday,0,0,0,0,0,0,9,9,35,27,33,9,10,5,16,5,90,349,31,66,11,14,0,0,727
Friday,0,0,0,0,0,0,0,18,15,40,194,77,69,3,12,47,16,5,29,12,6,9,0,0,559
Monday,0,0,0,0,0,0,5,37,37,20,11,31,59,21,390,23,138,30,21,14,3,9,0,0,857
Tuesday,0,0,0,0,0,0,0,0,41,57,52,22,46,34,27,36,2,29,36,12,28,10,0,0,441
Wednesday,0,0,0,0,0,0,0,16,26,15,5,36,26,14,12,40,18,50,48,9,11,91,0,0,426
Thursday,0,0,0,0,0,0,23,30,33,19,21,65,75,20,29,32,291,111,16,10,5,14,0,0,802
Friday,0,0,0,0,0,0,1,41,24,21,40,22,100,23,4,28,18,22,18,7,38,14,0,0,428
Monday,0,0,0,0,0,0,1,16,37,13,11,38,157,19,1,16,114,334,36,16,25,9,0,0,851
Saturday,0,0,0,0,0,36,54,90,4,5,3,4,5,6,7,7,0,3,6,1,1,1,5,0,246
Saturday,0,0,0,0,0,49,17,35,2,7,3,4,5,6,1,4,3,5,3,5,0,3,0,0,161
Saturday,0,0,0,0,0,38,56,93,0,7,1,1,5,3,2,5,2,3,8,4,0,2,6,0,243
Saturday,0,0,0,0,0,39,25,60,7,3,7,5,0,1,2,5,5,1,2,2,2,3,3,0,180
Saturday,0,0,0,0,0,54,18,37,3,6,2,0,0,7,2,6,5,4,1,1,5,5,5,0,170
Saturday,0,0,0,0,0,42,102,24,6,6,6,3,2,5,5,4,0,0,0,6,0,6,1,0,229
Sunday,0,0,0,0,0,56,38,21,3,3,3,0,6,0,2,6,0,2,4,6,0,2,1,0,162
Sunday,0,0,0,0,0,49,26,94,4,1,1,3,3,7,2,7,4,0,2,2,2,3,5,0,223
Sunday,0,0,0,0,0,116,72,95,3,4,0,2,1,4,1,3,0,3,0,2,2,2,3,0,320
Sunday,0,0,0,0,0,18,49,83,6,4,5,5,6,4,2,4,7,7,5,4,1,0,7,0,228
Sunday,0,0,0,0,0,64,40,13,6,2,3,5,6,7,1,2,7,7,1,7,0,3,3,0,185
Sunday,0,0,0,0,0,78,22,58,1,5,3,6,4,2,7,3,2,6,3,6,7,4,2,0,228
