Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,3,0,4,3,7,4,6,22,57,37,76,184,0,3,3,1,4,5,0,0,427
Wednesday,0,0,0,0,7,1,6,5,2,4,3,31,92,63,121,299,4,3,5,4,7,4,0,0,671
Thursday,0,0,0,0,6,1,2,6,7,1,3,25,64,43,88,214,1,8,6,7,4,3,0,0,497
Friday,0,0,0,0,4,2,2,5,3,8,7,16,47,31,64,155,2,1,4,1,2,7,0,0,368
Monday,0,0,0,0,2,0,6,0,5,0,0,14,44,28,55,138,4,2,5,3,3,2,0,0,320
Tuesday,0,0,0,0,6,7,6,6,6,6,0,31,88,60,118,295,6,4,7,4,7,2,0,0,669
Wednesday,0,0,0,0,4,3,2,6,4,7,7,30,81,55,111,270,7,6,2,2,7,3,0,0,616
Thursday,0,0,0,0,4,0,0,3,0,4,4,25,75,50,99,244,4,7,7,1,5,5,0,0,545
Friday,0,0,0,0,0,3,2,4,2,0,2,22,63,43,85,206,5,4,3,1,3,6,0,0,464
Monday,0,0,0,0,0,1,6,1,1,1,5,23,60,38,77,192,1,0,2,2,2,2,0,0,423
Tuesday,0,0,0,0,7,7,3,6,7,6,0,17,45,30,61,148,6,0,2,1,7,5,0,0,366
Wednesday,0,0,0,0,5,4,2,5,2,0,5,21,56,36,75,182,3,2,1,5,6,2,0,0,420
Thursday,0,0,0,0,6,2,3,4,2,7,7,28,85,57,113,280,0,6,4,5,0,0,0,0,617
Friday,0,0,0,0,7,7,5,7,2,6,1,24,68,44,87,220,3,2,6,1,1,4,0,0,502
Monday,0,0,0,0,7,5,0,6,5,3,6,28,83,56,109,266,6,6,5,7,0,5,0,0,613
Tuesday,0,0,0,0,1,0,1,0,5,3,1,31,88,58,117,291,2,0,5,4,5,0,0,0,619
Wednesday,0,0,0,0,5,0,6,2,7,2,1,14,38,28,49,124,5,7,6,5,5,4,0,0,318
Thursday,0,0,0,0,0,5,2,3,2,3,2,20,58,37,72,181,0,5,5,1,5,6,0,0,416
Friday,0,0,0,0,6,0,4,1,5,2,6,17,49,34,68,164,3,4,7,0,6,5,0,0,389
Monday,0,0,0,0,7,5,3,5,0,0,8,21,65,44,85,205,7,7,4,5,0,1,0,0,481
Tuesday,0,0,0,0,6,6,5,0,2,6,4,29,85,55,110,272,5,5,7,4,5,7,0,0,622
Wednesday,0,0,0,0,2,7,5,5,1,2,4,23,70,48,94,235,6,4,4,7,1,1,0,0,529
Thursday,0,0,0,0,4,3,2,6,3,4,7,12,36,26,50,122,0,5,2,7,2,1,0,0,302
Friday,0,0,0,0,0,0,7,5,1,0,4,22,65,46,87,212,5,4,5,6,0,0,0,0,479
Monday,0,0,0,0,2,2,0,2,3,3,5,29,84,57,114,280,6,0,6,6,1,1,0,0,610
Tuesday,0,0,0,0,3,0,0,3,7,7,7,20,61,39,78,196,2,5,0,3,6,6,0,0,452
Wednesday,0,0,0,0,3,7,4,1,1,6,6,21,61,41,77,194,0,0,6,4,1,0,0,0,444
Thursday,0,0,0,0,4,2,6,7,3,1,7,22,65,44,82,208,0,3,6,2,4,3,0,0,478
Friday,0,0,0,0,4,1,0,0,2,7,5,22,59,40,78,193,2,5,5,7,2,6,0,0,446
Monday,0,0,0,0,2,3,0,6,6,5,1,24,70,47,92,227,2,4,4,0,3,6,0,0,509
Saturday,0,0,0,0,0,0,1,1,0,2,6,4,4,5,0,3,22,77,95,60,1,5,7,0,303
Saturday,0,0,0,0,0,0,4,5,5,6,1,4,1,3,7,1,26,39,51,65,3,4,0,0,235
Saturday,0,0,0,0,0,0,7,3,4,1,6,2,5,2,1,2,77,95,22,59,2,0,3,0,300
Saturday,0,0,0,0,0,0,5,6,7,0,6,5,6,0,5,5,41,16,54,66,3,3,1,0,239
Saturday,0,0,0,0,0,0,3,6,5,3,2,0,4,6,4,5,24,49,69,116,7,0,4,0,316
Saturday,0,0,0,0,0,0,6,3,2,0,5,0,4,3,6,5,64,101,24,84,5,2,6,0,327
Sunday,0,0,0,0,0,0,5,0,3,5,4,2,2,5,3,2,53,26,40,15,1,3,7,0,183
Sunday,0,0,0,0,0,0,5,1,4,3,0,7,4,0,5,7,47,115,26,92,2,4,5,0,334
Sunday,0,0,0,0,0,0,3,3,2,4,7,2,0,5,6,4,23,45,91,68,2,7,5,0,284
Sunday,0,0,0,0,0,0,6,7,4,1,2,7,7,1,5,7,71,120,94,50,8,1,4,0,401
Sunday,0,0,0,0,0,0,2,0,5,5,3,3,0,0,0,6,22,44,110,89,0,5,0,0,302
Sunday,0,0,0,0,0,0,7,7,5,6,5,3,6,4,4,4,58,95,75,41,0,3,0,0,331
