Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,40,34,39,6,0,25,27,10,9,36,30,32,27,83,268,53,107,34,0,0,870
Wednesday,0,0,0,0,43,40,5,7,35,43,10,10,8,41,17,40,30,85,282,57,112,15,0,0,887
Thursday,0,0,0,0,14,5,19,19,25,13,7,5,21,34,7,8,21,55,179,36,73,15,0,0,563
Friday,0,0,0,0,12,31,15,6,36,32,41,13,31,18,28,6,27,85,274,55,110,0,0,0,830
Monday,0,0,0,0,32,40,38,17,32,33,40,19,33,28,9,25,29,79,265,55,107,2,0,0,895
Tuesday,0,0,0,0,5,25,6,17,12,35,2,32,22,4,11,8,27,77,250,50,102,28,0,0,720
Wednesday,0,0,0,0,21,6,2,6,7,21,13,0,10,17,22,1,10,33,101,21,40,19,0,0,361
Thursday,0,0,0,0,22,22,26,35,16,5,37,5,9,21,4,24,26,74,238,48,95,32,0,0,748
Friday,0,0,0,0,31,38,12,12,20,15,28,32,11,11,29,39,29,85,284,56,116,43,0,0,899
Monday,0,0,0,0,21,22,18,9,17,0,4,38,25,12,19,21,24,70,230,48,95,23,0,0,707
Tuesday,0,0,0,0,22,24,2,28,24,13,12,25,14,18,22,11,18,47,146,31,62,30,0,0,558
Wednesday,0,0,0,0,18,31,5,14,6,5,36,26,3,8,2,6,25,70,228,48,91,25,0,0,655
Thursday,0,0,0,0,18,32,35,1,31,19,23,29,0,34,27,19,25,71,237,47,97,10,0,0,763
Friday,0,0,0,0,10,14,19,11,19,28,29,3,2,35,24,23,23,65,219,46,91,25,0,0,696
Monday,0,0,0,0,25,16,3,25,0,23,19,20,5,16,23,5,10,33,102,24,44,7,0,0,407
Tuesday,0,0,0,0,31,16,3,21,26,32,6,32,6,1,19,27,20,54,173,37,71,27,0,0,611
Wednesday,0,0,0,0,9,16,3,29,2,19,22,23,10,6,23,4,14,37,123,25,49,10,0,0,432
Thursday,0,0,0,0,1,23,37,34,7,11,2,9,37,18,11,15,25,72,236,47,93,33,0,0,719
Friday,0,0,0,0,36,33,38,37,11,5,40,2,15,24,12,34,30,82,274,57,110,37,0,0,885
Monday,0,0,0,0,40,32,16,22,18,41,6,11,12,42,8,41,32,90,300,62,119,26,0,0,926
Tuesday,0,0,0,0,1,20,7,24,30,1,10,23,33,32,8,30,23,62,206,44,83,36,0,0,682
Wednesday,0,0,0,0,10,22,15,5,20,1,14,0,8,26,7,3,10,33,101,22,41,16,0,0,364
Thursday,0,0,0,0,23,28,40,2,12,13,3,27,22,20,13,36,30,86,281,59,112,41,0,0,856
Friday,0,0,0,0,38,9,7,11,23,33,22,21,16,8,35,36,23,68,223,46,89,10,0,0,725
Monday,0,0,0,0,35,24,16,19,15,31,31,17,30,9,11,7,25,67,215,45,87,27,0,0,718
Tuesday,0,0,0,0,25,26,29,13,29,5,31,14,20,15,22,13,16,43,144,29,59,9,0,0,551
Wednesday,0,0,0,0,2,14,22,20,15,7,13,4,14,22,24,34,24,72,240,51,95,4,0,0,685
Thursday,0,0,0,0,2,30,5,4,1,31,23,36,15,19,25,6,28,86,277,58,112,38,0,0,804
Friday,0,0,0,0,27,6,16,32,22,25,19,15,27,6,21,6,25,79,253,51,101,18,0,0,758
Monday,0,0,0,0,26,1,28,2,22,32,39,33,41,8,33,14,30,84,283,58,113,25,0,0,882
Saturday,0,0,0,0,0,0,1,1,5,6,2,0,4,0,1,7,90,19,56,38,4,4,1,0,247
Saturday,0,0,0,0,0,0,5,6,0,7,6,4,2,4,5,2,25,48,69,114,3,0,6,0,314
Saturday,0,0,0,0,0,0,1,1,2,7,4,5,1,1,2,5,65,50,35,79,7,6,1,0,281
Saturday,0,0,0,0,0,0,1,4,1,3,3,3,2,5,1,2,22,45,68,89,2,7,1,0,269
Saturday,0,0,0,0,0,0,7,0,3,3,4,4,1,5,5,1,25,72,48,120,1,7,2,0,316
Saturday,0,0,0,0,0,0,4,1,0,5,2,4,2,0,1,1,24,12,63,38,6,0,5,0,179
Sunday,0,0,0,0,0,0,0,2,2,1,0,2,4,6,4,0,80,60,101,40,2,1,5,0,318
Sunday,0,0,0,0,0,0,5,6,5,6,7,4,3,3,5,2,43,50,31,21,3,8,1,0,211
Sunday,0,0,0,0,0,0,7,4,3,1,7,5,5,3,0,4,21,63,107,87,1,3,0,0,329
Sunday,0,0,0,0,0,0,3,4,6,2,0,7,7,0,5,2,54,41,28,67,6,1,2,0,243
Sunday,0,0,0,0,0,0,2,0,2,3,5,5,2,1,7,2,86,71,35,19,6,0,4,0,261
Sunday,0,0,0,0,0,0,3,0,6,0,1,6,4,1,5,6,50,86,70,35,6,7,6,0,301
