Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,2,1,2,5,267,4,1,2,7,3,6,2,3,4,4,6,3,6,0,0,338
Wednesday,0,0,0,0,4,4,1,1,114,1,7,3,4,5,2,2,4,2,5,6,0,5,0,0,178
Thursday,0,0,0,0,7,1,7,5,198,0,0,5,2,5,3,5,4,7,6,3,5,2,0,0,272
Friday,0,0,0,0,1,0,2,4,146,4,4,5,2,0,7,6,6,2,6,2,3,3,0,0,215
Monday,0,0,0,0,1,4,4,0,308,6,5,7,2,4,6,2,4,3,4,7,3,6,0,0,384
Tuesday,0,0,0,0,5,4,3,0,167,3,5,2,0,1,2,4,2,5,0,2,3,0,0,0,219
Wednesday,0,0,0,0,0,4,6,6,196,0,0,7,2,5,0,2,0,0,3,5,0,2,0,0,245
Thursday,0,0,0,0,0,3,7,7,174,0,5,1,0,6,7,1,5,4,3,3,5,4,0,0,243
Friday,0,0,0,0,6,3,1,1,300,3,6,6,5,2,0,1,7,0,2,5,0,2,0,0,358
Monday,0,0,0,0,5,1,4,3,288,1,5,3,4,2,1,0,2,0,3,7,1,7,0,0,347
Tuesday,0,0,0,0,0,4,2,2,303,5,3,0,1,4,7,1,1,3,1,2,6,7,0,0,362
Wednesday,0,0,0,0,5,0,5,3,112,4,5,2,2,6,1,6,3,1,0,5,1,7,0,0,176
Thursday,0,0,0,0,1,1,6,4,151,0,2,0,6,6,3,2,1,4,5,4,4,4,0,0,212
Friday,0,0,0,0,6,4,1,7,172,2,7,2,5,5,4,0,7,5,7,5,4,3,0,0,254
Monday,0,0,0,0,4,0,1,4,167,0,1,3,6,6,0,1,0,1,6,4,0,7,0,0,218
Tuesday,0,0,0,0,1,5,1,7,232,2,4,6,4,3,1,0,7,7,1,2,3,5,0,0,300
Wednesday,0,0,0,0,6,1,4,7,114,3,0,0,1,2,1,0,3,0,4,0,1,1,0,0,157
Thursday,0,0,0,0,7,1,2,4,276,1,5,0,2,2,6,1,7,0,1,7,5,2,0,0,339
Friday,0,0,0,0,4,6,4,3,227,0,1,4,6,0,5,6,3,1,5,7,2,7,0,0,299
Monday,0,0,0,0,0,7,3,4,304,2,2,0,7,6,2,4,0,4,2,7,2,4,0,0,369
Tuesday,0,0,0,0,0,5,7,1,271,7,7,1,3,4,6,6,3,3,5,8,5,1,0,0,354
Wednesday,0,0,0,0,6,7,0,4,152,0,6,5,3,1,4,1,0,3,1,3,5,3,0,0,212
Thursday,0,0,0,0,0,3,7,4,274,6,3,7,3,7,5,4,4,5,5,7,3,4,0,0,361
Friday,0,0,0,0,5,1,0,4,284,4,7,4,0,3,6,5,3,4,2,7,2,7,0,0,356
Monday,0,0,0,0,4,1,7,0,131,2,6,5,0,0,6,2,2,6,7,7,0,6,0,0,201
Tuesday,0,0,0,0,1,0,1,7,278,3,3,6,1,1,4,7,6,7,6,7,6,1,0,0,354
Wednesday,0,0,0,0,4,5,6,1,161,6,1,1,2,2,5,7,0,5,3,4,4,6,0,0,230
Thursday,0,0,0,0,0,4,7,3,253,7,7,1,5,6,2,0,6,6,5,2,2,7,0,0,330
Friday,0,0,0,0,6,6,1,0,224,6,1,7,2,7,3,5,3,6,1,1,6,2,0,0,297
Monday,0,0,0,0,2,1,1,6,206,5,3,3,4,1,6,6,5,2,7,4,0,1,0,0,270
Saturday,0,0,0,0,0,110,68,90,6,4,5,8,6,0,5,0,5,7,7,0,2,3,4,0,337
Saturday,0,0,0,0,0,30,77,45,6,6,6,4,0,7,6,0,5,2,6,5,0,3,3,0,220
Saturday,0,0,0,0,0,11,61,24,3,2,4,5,3,0,5,2,6,0,3,2,5,1,7,0,154
Saturday,0,0,0,0,0,113,68,25,3,0,1,4,1,0,6,2,6,1,3,2,4,4,5,0,254
Saturday,0,0,0,0,0,58,16,74,1,1,6,1,6,6,6,1,6,4,3,4,0,7,4,0,213
Saturday,0,0,0,0,0,36,25,13,6,5,3,3,5,1,5,2,1,4,2,2,4,3,4,0,133
Sunday,0,0,0,0,0,44,66,25,1,2,1,5,7,2,0,0,1,5,2,0,7,4,7,0,189
Sunday,0,0,0,0,0,88,108,22,6,4,2,7,3,5,2,7,2,2,2,4,2,0,1,0,276
Sunday,0,0,0,0,0,84,18,66,1,7,7,0,3,6,1,5,6,5,0,1,4,3,6,0,232
Sunday,0,0,0,0,0,63,79,17,6,3,6,1,5,6,4,1,5,7,5,6,3,5,3,0,232
Sunday,0,0,0,0,0,73,56,18,7,7,5,5,4,3,3,5,2,1,4,2,7,1,3,0,218
Sunday,0,0,0,0,0,60,80,23,0,1,0,8,3,4,5,4,2,6,7,4,3,6,6,0,230
