Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,7,22,24,23,171,207,3,6,0,4,0,1,4,7,4,3,4,4,0,0,505
Wednesday,0,0,0,0,6,17,18,19,141,153,6,6,5,2,5,0,5,6,2,1,3,2,0,0,404
Thursday,0,0,0,0,1,17,14,14,117,137,1,2,7,3,5,0,7,5,4,5,3,7,0,0,356
Friday,0,0,0,0,6,23,25,26,194,228,0,0,0,4,0,2,7,1,5,6,1,4,0,0,540
Monday,0,0,0,0,5,16,16,17,116,143,2,2,4,5,3,3,5,2,2,1,4,5,0,0,359
Tuesday,0,0,0,0,0,30,31,31,269,295,1,7,6,0,5,2,1,1,3,2,3,0,0,0,696
Wednesday,0,0,0,0,3,14,13,16,107,130,3,1,7,6,1,7,2,2,2,0,0,2,0,0,323
Thursday,0,0,0,0,2,27,27,28,242,265,7,7,2,5,5,3,4,0,3,6,6,5,0,0,653
Friday,0,0,0,0,1,12,12,14,92,111,6,2,7,0,3,7,2,7,5,2,5,7,0,0,303
Monday,0,0,0,0,7,15,13,12,109,119,2,0,3,4,1,7,1,3,6,7,2,2,0,0,322
Tuesday,0,0,0,0,0,19,17,18,138,163,7,2,6,1,0,3,3,0,1,2,0,0,0,0,388
Wednesday,0,0,0,0,4,24,25,25,219,243,0,1,1,3,1,6,3,7,7,0,4,3,0,0,584
Thursday,0,0,0,0,3,16,16,14,113,132,1,5,2,6,1,4,2,4,7,5,6,2,0,0,349
Friday,0,0,0,0,7,17,16,18,132,157,6,7,1,4,0,5,1,5,5,4,0,7,0,0,403
Monday,0,0,0,0,3,32,29,30,260,286,1,4,7,5,8,0,6,4,5,5,7,2,0,0,703
Tuesday,0,0,0,0,5,22,25,25,191,220,1,3,4,5,4,0,6,6,4,4,3,2,0,0,540
Wednesday,0,0,0,0,7,24,23,23,177,211,0,2,6,1,2,6,1,6,0,2,0,1,0,0,500
Thursday,0,0,0,0,6,16,15,16,122,139,6,7,2,6,1,7,1,7,7,3,4,6,0,0,380
Friday,0,0,0,0,3,26,27,27,236,262,2,4,7,1,1,6,1,7,0,0,0,7,0,0,623
Monday,0,0,0,0,7,25,25,25,203,227,1,6,6,5,0,6,4,7,0,3,2,4,0,0,567
Tuesday,0,0,0,0,0,18,20,20,159,176,4,2,8,1,0,3,4,6,5,6,1,6,0,0,447
Wednesday,0,0,0,0,2,21,21,21,162,185,3,6,6,6,7,2,2,5,2,8,3,3,0,0,474
Thursday,0,0,0,0,0,24,24,25,188,233,0,2,1,0,4,0,4,4,2,3,0,0,0,0,522
Friday,0,0,0,0,0,18,19,18,139,162,2,7,4,2,5,4,1,2,3,6,0,5,0,0,409
Monday,0,0,0,0,4,13,13,11,87,104,6,1,2,1,7,7,6,5,6,4,5,1,0,0,291
Tuesday,0,0,0,0,0,30,30,31,252,286,3,5,3,4,7,2,0,2,4,5,1,7,0,0,680
Wednesday,0,0,0,0,7,15,16,16,115,132,3,1,2,7,4,2,0,7,4,4,6,1,0,0,349
Thursday,0,0,0,0,0,13,14,14,113,128,4,3,7,3,2,7,4,5,5,6,0,3,0,0,339
Friday,0,0,0,0,2,25,25,25,207,235,4,0,7,3,4,1,2,7,1,6,6,0,0,0,569
Monday,0,0,0,0,1,30,31,31,230,281,0,2,0,1,0,7,4,7,0,1,2,0,0,0,637
Saturday,0,0,0,0,0,0,0,5,0,7,4,45,30,15,59,75,6,4,0,3,4,4,6,3,278
Saturday,0,0,0,0,0,0,0,3,5,2,3,15,48,26,58,35,7,0,0,5,2,6,2,0,227
Saturday,0,0,0,0,0,0,0,2,3,0,6,40,100,21,80,62,3,4,8,2,0,5,4,7,356
Saturday,0,0,0,0,0,0,0,6,2,7,2,64,24,45,84,104,2,0,2,3,4,5,5,4,371
Saturday,0,0,0,0,0,0,0,3,0,4,1,45,33,10,21,54,6,5,5,2,3,2,1,3,207
Saturday,0,0,0,0,0,0,0,7,3,0,1,115,93,73,25,49,3,3,4,3,4,3,2,1,396
Sunday,0,0,0,0,0,0,0,2,2,0,3,48,12,34,58,24,1,7,7,2,4,1,7,3,221
Sunday,0,0,0,0,0,0,0,4,6,2,4,15,63,38,51,26,6,4,1,2,5,6,4,6,250
Sunday,0,0,0,0,0,0,0,6,3,3,2,22,61,101,41,80,7,1,5,5,1,3,3,1,353
Sunday,0,0,0,0,0,0,0,7,1,5,4,75,62,32,17,46,6,2,4,1,3,2,5,7,289
Sunday,0,0,0,0,0,0,0,1,6,3,6,76,95,19,40,56,0,5,1,6,0,2,3,4,332
Sunday,0,0,0,0,0,0,0,4,3,5,2,24,90,69,110,47,0,2,5,7,0,4,6,4,391
