Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,13,27,11,38,20,0,16,38,16,4,31,22,25,69,228,226,48,21,0,0,862
Wednesday,0,0,0,0,18,21,26,0,23,35,38,4,28,27,5,20,28,88,286,285,57,24,0,0,1021
Thursday,0,0,0,0,23,31,14,35,18,8,28,21,15,17,31,34,22,62,206,203,43,13,0,0,832
Friday,0,0,0,0,1,23,8,0,6,19,0,0,21,26,19,6,16,40,138,137,27,8,0,0,507
Monday,0,0,0,0,2,25,15,25,13,24,18,25,14,6,2,7,17,43,142,143,29,9,0,0,566
Tuesday,0,0,0,0,33,12,17,42,30,0,13,22,28,24,33,23,31,84,282,281,58,28,0,0,1047
Wednesday,0,0,0,0,27,34,20,27,28,21,33,19,31,3,27,0,21,55,183,181,38,11,0,0,767
Thursday,0,0,0,0,3,2,27,26,17,5,7,13,18,3,22,16,12,33,103,103,21,9,0,0,449
Friday,0,0,0,0,17,23,10,14,11,34,23,25,20,8,18,29,24,75,241,240,50,29,0,0,900
Monday,0,0,0,0,31,30,14,24,1,28,30,4,2,28,6,33,18,51,165,164,34,26,0,0,697
Tuesday,0,0,0,0,32,31,33,3,27,10,22,21,31,24,6,4,21,53,174,175,37,27,0,0,738
Wednesday,0,0,0,0,32,38,24,24,23,33,5,23,12,23,3,33,28,82,273,272,56,29,0,0,1021
Thursday,0,0,0,0,14,34,12,23,15,15,35,31,5,0,12,22,20,57,189,189,37,5,0,0,725
Friday,0,0,0,0,8,5,0,28,24,34,13,35,25,44,0,19,32,89,298,299,63,29,0,0,1051
Monday,0,0,0,0,1,40,36,36,29,26,1,34,37,18,39,21,28,83,273,274,54,24,0,0,1063
Tuesday,0,0,0,0,20,10,8,1,14,37,28,40,38,33,37,35,30,86,279,278,55,12,0,0,1050
Wednesday,0,0,0,0,14,23,4,31,4,39,21,10,29,21,36,10,31,90,300,299,61,1,0,0,1034
Thursday,0,0,0,0,17,22,28,22,21,29,23,6,5,16,23,13,13,37,126,127,28,23,0,0,588
Friday,0,0,0,0,15,15,39,36,24,7,35,12,8,5,15,18,24,74,240,240,50,15,0,0,879
Monday,0,0,0,0,20,0,20,23,7,14,15,25,21,19,27,3,11,33,112,109,23,18,0,0,511
Tuesday,0,0,0,0,29,26,28,3,17,1,27,5,13,26,26,5,13,36,118,117,24,13,0,0,534
Wednesday,0,0,0,0,20,32,28,19,30,34,15,23,4,21,2,0,20,61,199,198,40,20,0,0,773
Thursday,0,0,0,0,11,2,13,13,14,28,13,28,12,14,6,10,13,38,127,125,25,23,0,0,523
Friday,0,0,0,0,4,7,24,17,18,10,17,26,2,24,19,17,17,45,143,139,31,10,0,0,580
Monday,0,0,0,0,12,14,1,27,25,22,11,25,20,10,10,0,11,36,114,115,22,26,0,0,512
Tuesday,0,0,0,0,13,7,11,20,2,17,28,12,0,10,26,0,11,34,119,116,23,27,0,0,488
Wednesday,0,0,0,0,22,0,29,21,20,1,31,7,31,0,11,10,15,44,146,144,31,22,0,0,593
Thursday,0,0,0,0,15,5,8,24,1,21,6,7,9,22,14,5,13,40,127,126,28,8,0,0,489
Friday,0,0,0,0,16,4,32,11,15,29,28,6,30,30,38,11,24,70,224,224,46,17,0,0,866
Monday,0,0,0,0,12,15,25,0,22,10,27,3,18,20,28,12,22,66,218,220,44,10,0,0,782
Saturday,0,0,0,0,0,0,5,4,7,2,7,2,2,3,4,4,73,91,19,39,0,0,5,0,276
Saturday,0,0,0,0,0,0,4,6,1,7,0,5,7,1,2,4,67,110,88,44,4,7,5,0,371
Saturday,0,0,0,0,0,0,6,6,5,1,0,0,3,3,1,5,15,51,25,59,1,0,5,0,195
Saturday,0,0,0,0,0,0,4,5,7,6,5,2,6,2,1,0,11,46,25,35,0,6,2,0,171
Saturday,0,0,0,0,0,0,5,1,4,1,4,1,2,1,7,2,32,19,50,83,0,2,3,0,225
Saturday,0,0,0,0,0,0,3,6,0,2,5,5,6,3,7,7,29,14,56,45,5,4,4,0,211
Sunday,0,0,0,0,0,0,2,7,6,2,6,5,7,6,7,6,89,110,26,66,1,7,3,0,365
Sunday,0,0,0,0,0,0,7,6,5,4,0,0,1,5,2,6,21,44,66,83,7,0,1,0,265
Sunday,0,0,0,0,0,0,1,5,3,5,7,1,6,3,4,0,94,116,69,26,0,0,5,0,354
Sunday,0,0,0,0,0,0,7,2,0,1,4,6,6,1,2,1,27,15,43,54,3,3,4,0,187
Sunday,0,0,0,0,0,0,2,3,2,1,1,2,7,6,7,2,37,14,61,47,4,1,1,0,207
Sunday,0,0,0,0,0,0,7,3,2,2,5,5,6,3,4,1,17,73,58,44,1,3,3,0,243
