Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,24,4,13,0,27,19,20,16,11,15,20,1,14,135,43,17,55,25,0,0,467
Wednesday,0,0,0,0,43,41,14,41,0,42,39,17,5,36,44,41,31,290,90,32,116,6,0,0,937
Thursday,0,0,0,0,12,24,22,28,32,18,30,4,18,1,13,4,31,277,84,28,110,3,0,0,747
Friday,0,0,0,0,32,14,0,12,22,26,33,8,8,30,11,31,21,198,59,20,81,11,0,0,625
Monday,0,0,0,0,27,20,25,2,11,13,25,1,8,25,27,0,13,120,39,13,51,19,0,0,448
Tuesday,0,0,0,0,22,6,10,20,11,20,30,4,4,19,7,6,15,149,44,16,58,1,0,0,451
Wednesday,0,0,0,0,17,29,18,12,15,32,30,2,7,2,14,30,21,189,58,19,75,4,0,0,584
Thursday,0,0,0,0,14,32,31,7,2,21,5,5,40,19,0,30,29,279,84,29,113,40,0,0,788
Friday,0,0,0,0,27,24,5,34,10,19,9,29,22,1,4,11,25,229,68,25,93,37,0,0,680
Monday,0,0,0,0,17,16,18,15,10,26,2,6,0,18,18,4,14,106,33,11,45,11,0,0,379
Tuesday,0,0,0,0,4,20,34,16,22,12,28,37,16,4,38,32,30,264,81,26,105,15,0,0,793
Wednesday,0,0,0,0,21,2,27,25,3,3,17,5,22,12,3,9,12,104,33,11,41,20,0,0,378
Thursday,0,0,0,0,26,4,0,16,25,16,0,27,22,2,5,17,13,132,39,13,55,22,0,0,443
Friday,0,0,0,0,22,28,16,17,23,1,7,26,10,2,0,9,12,115,35,14,45,6,0,0,397
Monday,0,0,0,0,38,9,28,12,15,4,3,10,35,2,25,14,23,233,72,24,93,36,0,0,686
Tuesday,0,0,0,0,23,11,2,39,0,8,40,19,12,39,18,18,27,253,76,26,102,16,0,0,736
Wednesday,0,0,0,0,11,1,32,0,23,8,15,23,7,26,34,29,22,216,65,23,85,31,0,0,659
Thursday,0,0,0,0,27,20,22,22,12,6,16,15,19,4,20,5,15,133,42,15,53,15,0,0,469
Friday,0,0,0,0,6,17,27,23,30,12,20,26,8,15,21,8,15,132,42,14,56,22,0,0,506
Monday,0,0,0,0,38,7,33,38,12,29,37,26,11,25,16,6,26,236,70,26,95,32,0,0,771
Tuesday,0,0,0,0,20,25,2,9,35,31,13,15,24,5,27,21,24,241,73,26,100,6,0,0,705
Wednesday,0,0,0,0,21,20,4,14,2,12,16,9,10,16,34,31,23,210,65,21,84,4,0,0,606
Thursday,0,0,0,0,13,5,12,27,19,17,26,23,26,37,18,41,30,284,86,29,113,18,0,0,836
Friday,0,0,0,0,25,27,9,18,20,19,31,39,25,9,4,34,29,277,85,28,113,14,0,0,813
Monday,0,0,0,0,37,10,5,7,10,14,36,9,2,9,35,11,23,210,65,22,86,14,0,0,613
Tuesday,0,0,0,0,32,23,10,31,24,0,20,10,30,9,19,27,17,158,50,18,66,23,0,0,575
Wednesday,0,0,0,0,38,6,36,10,15,0,6,33,5,29,35,11,30,279,86,31,114,25,0,0,796
Thursday,0,0,0,0,17,17,20,22,23,24,4,3,22,16,31,25,16,141,45,14,58,25,0,0,531
Friday,0,0,0,0,23,4,3,26,10,23,1,18,38,7,29,29,23,228,70,23,91,16,0,0,671
Monday,0,0,0,0,26,3,29,5,13,0,16,18,15,9,21,1,12,119,37,15,47,20,0,0,415
Saturday,0,0,0,0,0,0,4,4,0,3,2,6,5,3,6,5,28,53,67,16,1,5,2,0,219
Saturday,0,0,0,0,0,0,3,2,3,6,7,5,7,4,4,6,61,40,80,99,0,0,7,0,345
Saturday,0,0,0,0,0,0,2,0,7,0,0,2,7,5,2,4,39,102,80,63,7,6,5,0,338
Saturday,0,0,0,0,0,0,0,4,2,5,1,7,2,5,7,3,17,59,77,44,2,7,6,0,256
Saturday,0,0,0,0,0,0,0,4,2,2,7,7,7,6,7,4,26,48,59,13,1,6,7,0,213
Saturday,0,0,0,0,0,0,2,7,0,1,7,0,2,2,2,1,62,21,99,80,2,2,7,0,308
Sunday,0,0,0,0,0,0,0,4,1,3,7,0,2,5,2,6,84,51,66,33,4,3,2,0,283
Sunday,0,0,0,0,0,0,2,3,6,1,0,1,0,7,6,5,44,67,23,107,0,7,4,0,293
Sunday,0,0,0,0,0,0,6,3,5,5,0,5,3,7,7,5,84,23,45,64,5,1,5,0,281
Sunday,0,0,0,0,0,0,7,5,5,2,3,0,2,7,4,5,32,13,54,22,6,4,1,0,180
Sunday,0,0,0,0,0,0,0,4,3,2,6,1,5,0,5,5,13,50,38,23,5,0,4,0,174
Sunday,0,0,0,0,0,0,0,2,1,7,4,5,0,0,1,8,29,17,73,60,6,0,2,0,224
