Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,7,5,5,4,1,3,5,23,12,11,22,24,4,7,1,1,2,3,0,0,150
Wednesday,0,0,0,0,7,4,5,1,0,4,4,33,18,17,31,32,3,5,1,4,0,6,0,0,184
Thursday,0,0,0,0,5,0,8,2,7,3,6,60,30,30,57,57,3,3,7,4,3,2,0,0,294
Friday,0,0,0,0,6,2,4,0,7,3,3,26,14,16,27,29,6,4,5,6,2,0,0,0,169
Monday,0,0,0,0,3,2,4,3,7,7,1,21,13,12,22,24,1,0,2,4,4,6,0,0,146
Tuesday,0,0,0,0,5,7,0,1,1,2,7,40,22,21,40,41,0,2,4,3,5,7,0,0,218
Wednesday,0,0,0,0,4,4,2,2,3,5,1,46,22,25,47,46,6,5,6,0,2,4,0,0,239
Thursday,0,0,0,0,6,2,3,6,5,2,0,51,28,27,53,53,1,5,6,0,0,2,0,0,259
Friday,0,0,0,0,6,5,5,3,7,2,5,29,15,16,30,29,6,1,0,5,4,0,0,0,176
Monday,0,0,0,0,2,4,1,3,4,0,1,33,19,16,33,36,1,2,2,1,3,1,0,0,171
Tuesday,0,0,0,0,4,5,3,5,2,6,1,37,17,19,37,37,7,2,1,1,3,5,0,0,199
Wednesday,0,0,0,0,7,3,3,1,6,1,2,24,11,15,24,26,2,1,1,1,6,6,0,0,149
Thursday,0,0,0,0,0,4,1,2,4,6,2,46,25,24,46,48,4,7,6,7,7,7,0,0,255
Friday,0,0,0,0,7,5,4,3,3,3,0,39,21,19,36,39,6,5,6,0,1,1,0,0,205
Monday,0,0,0,0,6,5,2,0,3,6,4,63,32,32,63,63,2,6,7,5,4,5,0,0,315
Tuesday,0,0,0,0,4,5,6,4,3,0,0,37,18,18,35,37,6,0,4,5,4,5,0,0,201
Wednesday,0,0,0,0,4,5,6,1,2,5,2,30,16,16,32,32,1,4,3,4,1,7,0,0,182
Thursday,0,0,0,0,7,7,3,2,7,3,6,50,26,24,50,50,0,2,0,3,2,0,0,0,253
Friday,0,0,0,0,5,4,7,0,0,5,4,32,17,17,33,32,4,6,5,0,3,7,0,0,191
Monday,0,0,0,0,1,7,0,4,6,3,5,37,18,19,34,34,1,7,1,7,1,5,0,0,198
Tuesday,0,0,0,0,2,5,2,0,1,2,8,58,32,32,61,61,1,0,2,5,7,0,0,0,288
Wednesday,0,0,0,0,3,6,5,3,0,6,4,25,14,12,24,26,2,4,5,3,1,6,0,0,155
Thursday,0,0,0,0,3,2,2,2,0,4,4,60,31,29,59,61,7,2,3,0,5,6,0,0,289
Friday,0,0,0,0,1,6,6,2,2,5,1,36,17,18,35,34,7,6,7,7,5,5,0,0,210
Monday,0,0,0,0,7,7,1,3,2,7,4,45,21,23,42,46,4,1,5,7,3,5,0,0,242
Tuesday,0,0,0,0,3,0,6,2,3,7,7,39,21,19,37,39,0,3,3,2,1,1,0,0,202
Wednesday,0,0,0,0,6,2,1,6,0,2,7,62,32,32,62,62,3,1,5,7,0,6,0,0,306
Thursday,0,0,0,0,4,2,2,5,6,0,1,35,20,18,37,35,2,5,3,3,1,7,0,0,197
Friday,0,0,0,0,1,5,4,3,5,6,0,37,21,18,37,37,1,3,1,2,3,5,0,0,198
Monday,0,0,0,0,6,1,3,4,0,5,0,26,14,16,29,29,2,6,7,5,0,0,0,0,164
Saturday,0,0,0,0,0,0,6,4,2,6,6,6,3,2,5,1,22,63,44,82,3,2,4,0,270
Saturday,0,0,0,0,0,0,1,1,7,6,5,7,0,3,0,6,48,95,73,26,0,6,1,0,293
Saturday,0,0,0,0,0,0,3,3,2,0,2,7,3,3,2,1,13,55,66,42,1,6,4,0,223
Saturday,0,0,0,0,0,0,6,1,1,6,7,0,6,4,4,0,89,109,65,23,4,1,5,0,341
Saturday,0,0,0,0,0,0,0,6,0,6,2,0,3,5,6,5,78,97,59,21,6,7,5,0,314
Saturday,0,0,0,0,0,0,6,2,6,0,5,7,4,4,0,2,19,33,48,79,1,0,5,0,228
Sunday,0,0,0,0,0,0,3,2,3,0,5,0,0,5,2,2,62,37,26,51,6,6,0,0,216
Sunday,0,0,0,0,0,0,5,0,5,5,4,7,6,3,4,7,42,21,108,64,7,6,1,0,305
Sunday,0,0,0,0,0,0,3,1,2,0,3,3,4,5,7,7,39,20,59,77,6,0,6,0,249
Sunday,0,0,0,0,0,0,0,1,4,3,2,1,2,7,4,3,47,113,69,24,4,7,1,0,300
Sunday,0,0,0,0,0,0,5,7,5,4,2,4,2,6,2,7,89,113,69,25,7,0,7,0,362
Sunday,0,0,0,0,0,0,2,3,4,5,3,2,7,6,3,3,18,44,31,60,7,4,6,0,215
