Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,7,35,21,33,7,3,39,25,27,28,1,13,42,14,23,6,19,42,0,0,394
Wednesday,0,0,0,0,24,15,8,35,20,9,24,13,11,16,2,3,33,2,30,21,6,11,0,0,292
Thursday,0,0,0,0,1,16,28,29,8,16,2,13,16,28,14,27,2,15,27,21,0,30,0,0,301
Friday,0,0,0,0,8,36,9,37,21,13,4,20,38,12,22,39,26,8,17,12,24,1,0,0,355
Monday,0,0,0,0,19,4,40,1,28,3,16,31,9,16,12,27,17,36,13,23,38,10,0,0,352
Tuesday,0,0,0,0,14,9,4,27,9,8,5,5,4,7,10,15,2,23,18,15,3,28,0,0,215
Wednesday,0,0,0,0,34,37,13,12,34,26,31,36,8,27,13,13,27,12,25,21,27,34,0,0,437
Thursday,0,0,0,0,13,20,34,31,35,4,9,32,25,23,25,17,12,17,17,19,32,15,0,0,389
Friday,0,0,0,0,37,0,28,26,15,29,14,36,41,14,26,2,12,26,23,25,20,28,0,0,409
Monday,0,0,0,0,23,20,21,17,20,5,27,3,15,20,8,28,25,10,9,0,14,15,0,0,288
Tuesday,0,0,0,0,29,42,41,5,3,9,4,13,6,11,18,7,6,13,31,40,14,33,0,0,335
Wednesday,0,0,0,0,35,25,30,32,5,17,19,25,29,32,28,30,14,5,15,11,30,7,0,0,397
Thursday,0,0,0,0,39,36,0,14,8,27,3,23,13,14,29,35,22,9,20,12,26,35,0,0,373
Friday,0,0,0,0,29,21,42,28,20,33,20,23,33,24,23,43,11,18,16,34,35,39,0,0,501
Monday,0,0,0,0,14,17,5,38,30,36,41,3,25,31,15,22,15,17,18,26,2,39,0,0,401
Tuesday,0,0,0,0,27,7,15,5,27,7,7,0,16,22,12,10,10,30,19,25,24,17,0,0,290
Wednesday,0,0,0,0,8,7,29,18,4,24,18,20,31,10,34,1,15,20,32,2,33,4,0,0,317
Thursday,0,0,0,0,17,27,15,35,18,20,10,23,17,18,37,40,7,3,21,22,6,29,0,0,374
Friday,0,0,0,0,26,29,26,25,18,3,16,21,31,33,32,3,21,22,1,7,25,26,0,0,374
Monday,0,0,0,0,0,34,37,18,14,0,44,15,14,1,20,22,4,30,34,42,23,41,0,0,402
Tuesday,0,0,0,0,20,18,3,26,39,14,24,10,28,29,18,32,4,34,5,10,32,24,0,0,377
Wednesday,0,0,0,0,35,31,29,15,37,32,15,20,9,15,39,19,13,37,37,5,7,11,0,0,414
Thursday,0,0,0,0,28,4,4,4,9,26,27,37,12,15,20,20,39,34,31,29,37,19,0,0,403
Friday,0,0,0,0,29,31,1,26,31,27,15,32,10,17,8,17,6,9,6,13,5,31,0,0,325
Monday,0,0,0,0,16,24,12,10,10,21,19,14,9,1,27,18,1,12,18,17,9,15,0,0,262
Tuesday,0,0,0,0,4,9,1,1,0,14,7,3,14,27,19,29,12,18,7,3,27,30,0,0,231
Wednesday,0,0,0,0,27,21,11,30,16,0,23,20,7,6,31,15,12,0,22,5,22,22,0,0,298
Thursday,0,0,0,0,39,37,19,31,15,24,37,32,1,17,3,6,2,35,36,21,28,24,0,0,416
Friday,0,0,0,0,2,13,0,29,14,3,28,22,24,20,2,29,23,10,0,24,12,2,0,0,266
Monday,0,0,0,0,22,31,24,10,25,2,28,38,2,34,13,31,25,0,18,39,25,27,0,0,404
Saturday,0,0,0,0,0,0,8,6,10,0,0,11,7,2,13,2,8,15,4,14,9,9,0,0,126
Saturday,0,0,0,0,0,14,2,13,9,2,0,10,15,13,14,7,9,2,11,10,12,5,4,0,160
Saturday,0,0,0,0,0,5,14,10,0,7,13,11,8,1,13,14,9,4,6,14,12,9,5,0,165
Saturday,0,0,0,0,0,14,5,1,7,3,3,5,11,1,0,12,12,9,6,5,10,1,8,0,122
Saturday,0,0,0,0,0,14,13,5,2,5,9,5,10,9,13,8,14,6,5,11,13,11,6,0,165
Saturday,0,0,0,0,0,15,14,6,7,4,1,3,4,12,6,9,14,10,1,10,3,7,15,0,150
Sunday,0,0,0,0,0,9,9,9,6,13,13,0,11,15,15,4,10,14,15,12,13,10,8,0,194
Sunday,0,0,0,0,0,11,8,8,3,10,10,7,0,6,7,5,6,12,5,14,10,12,1,0,143
Sunday,0,0,0,0,0,6,15,14,13,4,13,6,11,11,8,3,9,10,14,1,1,4,0,0,152
Sunday,0,0,0,0,0,3,1,14,13,2,8,9,11,10,15,2,13,6,11,14,15,1,8,0,164
Sunday,0,0,0,0,0,10,11,3,0,4,13,7,3,8,15,3,13,8,0,5,2,5,6,0,126
Sunday,0,0,0,0,0,15,8,2,14,3,9,11,0,9,10,14,10,11,10,15,11,5,7,0,172
