Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,2,22,10,2,9,1,0,31,29,3,12,35,5,27,33,13,10,13,0,0,268
Wednesday,0,0,0,0,20,22,37,32,13,12,13,7,1,3,31,20,37,24,24,27,23,2,0,0,355
Thursday,0,0,0,0,30,30,7,1,5,17,25,16,19,24,2,4,36,35,35,14,9,33,0,0,349
Friday,0,0,0,0,34,27,2,23,5,21,21,33,28,21,18,24,30,33,4,3,7,2,0,0,346
Monday,0,0,0,0,10,1,26,26,7,28,24,22,16,13,28,18,21,10,11,35,3,19,0,0,328
Tuesday,0,0,0,0,11,18,25,27,26,25,17,15,29,1,27,19,22,1,16,28,19,22,0,0,356
Wednesday,0,0,0,0,40,20,15,1,18,28,22,24,21,29,37,6,35,27,16,30,31,25,0,0,434
Thursday,0,0,0,0,14,25,25,20,18,24,4,32,9,21,19,12,11,11,11,32,2,30,0,0,330
Friday,0,0,0,0,20,22,36,13,32,14,4,32,36,17,6,33,26,33,19,35,7,28,0,0,423
Monday,0,0,0,0,34,14,19,32,40,4,26,4,21,40,35,2,23,15,11,25,3,32,0,0,390
Tuesday,0,0,0,0,15,20,17,22,19,7,13,7,22,0,22,0,3,11,3,26,20,24,0,0,259
Wednesday,0,0,0,0,27,35,10,8,33,0,19,8,25,9,31,16,34,35,6,39,33,10,0,0,386
Thursday,0,0,0,0,3,26,0,10,14,0,1,7,9,18,13,5,1,22,15,27,17,27,0,0,223
Friday,0,0,0,0,10,15,7,34,0,7,0,2,1,14,16,6,18,1,21,31,30,17,0,0,239
Monday,0,0,0,0,20,5,12,27,7,2,29,25,0,25,38,24,6,16,21,14,27,10,0,0,317
Tuesday,0,0,0,0,31,30,10,12,28,27,31,28,27,15,6,30,8,10,18,10,21,8,0,0,360
Wednesday,0,0,0,0,1,29,26,26,3,20,13,24,10,28,21,29,6,19,10,5,7,20,0,0,305
Thursday,0,0,0,0,39,27,19,15,17,35,26,18,19,7,17,2,18,36,12,21,23,35,0,0,393
Friday,0,0,0,0,39,37,9,39,36,35,26,39,6,34,34,20,9,11,7,43,43,4,0,0,479
Monday,0,0,0,0,18,34,17,10,18,17,33,2,28,29,31,30,33,32,22,0,1,13,0,0,377
Tuesday,0,0,0,0,5,3,21,19,14,21,26,10,13,18,13,9,25,2,16,14,20,8,0,0,267
Wednesday,0,0,0,0,2,17,27,23,24,17,34,2,7,39,28,18,31,3,38,35,5,11,0,0,370
Thursday,0,0,0,0,40,19,41,0,13,1,20,39,14,35,40,18,23,4,39,34,9,5,0,0,405
Friday,0,0,0,0,17,16,23,24,30,33,4,29,10,38,20,16,13,36,21,32,2,30,0,0,403
Monday,0,0,0,0,28,18,1,18,13,2,20,17,14,16,13,22,5,10,21,15,2,3,0,0,246
Tuesday,0,0,0,0,20,12,16,17,37,31,31,25,38,22,13,38,15,3,13,39,1,16,0,0,397
Wednesday,0,0,0,0,8,32,19,13,3,12,2,33,3,34,17,29,4,25,21,29,17,38,0,0,347
Thursday,0,0,0,0,8,14,15,28,9,16,26,10,10,25,14,19,27,17,18,17,17,32,0,0,330
Friday,0,0,0,0,25,3,37,10,35,34,3,5,28,3,1,35,19,10,20,30,16,33,0,0,356
Monday,0,0,0,0,33,2,14,16,2,10,23,34,21,9,35,17,15,17,26,21,34,10,0,0,350
Saturday,0,0,0,0,0,71,117,48,4,6,3,7,2,6,6,3,1,0,1,5,7,4,0,0,299
Saturday,0,0,0,0,0,22,93,38,1,2,7,0,7,1,5,7,5,2,1,7,1,7,4,0,220
Saturday,0,0,0,0,0,43,90,22,2,0,0,4,4,7,3,4,3,1,4,6,0,2,7,0,213
Saturday,0,0,0,0,0,48,62,32,4,1,7,7,2,1,0,5,4,5,0,5,1,3,4,0,200
Saturday,0,0,0,0,0,29,71,17,1,6,3,7,5,3,5,5,5,5,3,7,5,6,7,0,198
Saturday,0,0,0,0,0,74,59,30,6,5,4,7,8,2,5,1,6,1,7,0,0,6,5,0,234
Sunday,0,0,0,0,0,99,42,81,4,3,4,8,7,5,5,0,6,6,3,5,0,3,0,0,287
Sunday,0,0,0,0,0,64,48,32,2,3,1,3,4,6,7,6,5,5,5,4,4,0,0,0,207
Sunday,0,0,0,0,0,87,109,67,2,1,0,4,0,2,2,0,7,6,5,5,4,3,4,0,317
Sunday,0,0,0,0,0,38,94,60,1,2,6,6,0,2,0,5,3,3,4,0,4,1,7,0,245
Sunday,0,0,0,0,0,55,72,90,4,6,2,2,3,5,4,0,7,1,4,3,0,7,0,0,272
Sunday,0,0,0,0,0,18,90,73,1,2,4,1,6,1,1,1,6,2,1,4,6,3,0,0,229
