Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,6,101,38,104,24,134,1,0,4,5,1,4,2,5,7,4,3,5,0,0,458
Wednesday,0,0,0,0,0,176,104,38,3,108,0,5,0,2,3,3,5,1,0,2,6,3,0,0,469
Thursday,0,0,0,0,2,164,88,223,21,127,0,3,5,5,7,2,4,5,3,0,2,1,0,0,671
Friday,0,0,0,0,3,12,217,127,212,250,6,3,7,4,2,5,6,3,4,3,1,0,0,0,875
Monday,0,0,0,0,4,38,128,114,101,47,7,1,1,0,1,4,2,7,5,0,7,3,0,0,479
Tuesday,0,0,0,0,7,49,21,17,56,17,2,0,7,6,1,1,1,6,1,0,6,3,0,0,211
Wednesday,0,0,0,0,7,67,186,53,77,27,5,3,4,3,7,3,5,5,6,0,7,1,0,0,475
Thursday,0,0,0,0,7,207,28,250,101,248,1,2,7,2,0,5,5,6,6,0,5,4,0,0,893
Friday,0,0,0,0,3,23,38,31,53,3,6,6,6,5,1,6,6,3,7,0,7,2,0,0,214
Monday,0,0,0,0,2,43,64,135,103,134,6,6,1,3,2,4,7,3,2,7,5,5,0,0,539
Tuesday,0,0,0,0,2,14,12,47,17,43,3,0,6,0,3,7,3,6,7,7,4,7,0,0,198
Wednesday,0,0,0,0,1,130,117,15,112,35,1,5,2,3,4,6,5,0,2,4,0,0,0,0,452
Thursday,0,0,0,0,5,43,84,3,118,149,1,5,0,4,3,6,5,7,5,5,1,6,0,0,458
Friday,0,0,0,0,7,208,70,192,182,88,6,0,1,7,7,0,6,7,4,4,4,5,0,0,805
Monday,0,0,0,0,6,173,105,202,190,235,1,0,3,4,6,8,0,0,0,3,7,2,0,0,954
Tuesday,0,0,0,0,6,51,174,143,188,68,5,4,5,5,5,7,4,2,1,1,1,3,0,0,681
Wednesday,0,0,0,0,4,68,164,174,139,184,3,3,1,2,6,2,7,3,2,3,4,1,0,0,780
Thursday,0,0,0,0,2,49,158,79,165,40,2,7,5,6,1,7,0,4,2,5,4,2,0,0,548
Friday,0,0,0,0,0,15,10,168,89,95,3,1,6,5,4,6,4,3,5,4,5,2,0,0,432
Monday,0,0,0,0,7,48,146,127,146,133,4,3,3,3,4,1,2,2,7,3,0,5,0,0,651
Tuesday,0,0,0,0,2,82,50,21,43,95,6,5,4,4,5,7,5,7,5,1,2,5,0,0,360
Wednesday,0,0,0,0,0,161,71,133,174,172,4,4,5,2,2,6,1,2,2,6,0,2,0,0,756
Thursday,0,0,0,0,3,34,53,35,135,84,3,3,2,6,6,2,7,6,7,7,5,2,0,0,409
Friday,0,0,0,0,3,52,42,82,45,57,2,5,6,3,4,4,2,6,7,1,1,2,0,0,334
Monday,0,0,0,0,4,135,255,8,157,58,3,2,2,1,0,3,1,7,4,4,0,4,0,0,657
Tuesday,0,0,0,0,6,109,97,20,122,143,0,4,6,1,5,1,1,5,4,3,6,6,0,0,547
Wednesday,0,0,0,0,3,87,101,77,39,123,6,4,6,1,1,2,0,7,1,6,2,7,0,0,483
Thursday,0,0,0,0,7,143,26,34,90,80,2,4,1,4,0,4,5,3,1,5,5,5,0,0,426
Friday,0,0,0,0,1,1,150,5,106,151,4,0,1,2,3,0,0,7,7,3,1,2,0,0,453
Monday,0,0,0,0,0,94,42,54,86,50,6,4,1,2,7,0,0,2,7,4,1,5,0,0,375
Saturday,0,0,0,0,0,0,5,7,3,1,3,1,2,5,2,1,40,101,60,21,7,3,6,0,277
Saturday,0,0,0,0,0,0,7,2,4,1,1,4,1,0,6,4,27,13,38,63,0,0,7,0,184
Saturday,0,0,0,0,0,0,5,4,3,0,0,6,7,7,4,5,18,61,74,31,4,7,3,0,245
Saturday,0,0,0,0,0,0,5,7,0,5,1,2,5,0,5,3,55,19,37,73,2,1,1,0,231
Saturday,0,0,0,0,0,0,7,7,6,7,2,6,5,2,3,5,120,97,49,71,2,1,4,0,404
Saturday,0,0,0,0,0,0,3,7,2,5,6,2,4,4,0,1,26,36,50,60,0,4,3,0,222
Sunday,0,0,0,0,0,0,3,0,7,0,4,6,6,2,4,4,28,42,15,57,5,3,7,0,200
Sunday,0,0,0,0,0,0,0,0,1,4,3,2,3,4,0,7,16,41,57,71,7,2,7,0,233
Sunday,0,0,0,0,0,0,2,5,0,7,4,6,7,3,4,4,110,25,45,67,1,5,1,0,304
Sunday,0,0,0,0,0,0,2,2,5,6,6,0,4,7,5,1,103,62,81,22,2,3,0,0,318
Sunday,0,0,0,0,0,0,0,5,0,4,5,5,0,4,5,0,59,20,99,80,5,7,7,0,315
Sunday,0,0,0,0,0,0,5,7,0,2,4,7,3,2,1,3,12,33,55,45,0,0,2,0,189
