Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,17,12,22,13,10,5,12,3,15,25,29,22,13,114,34,14,46,14,0,0,428
Wednesday,0,0,0,0,1,17,8,27,14,26,31,4,17,28,0,15,16,147,44,17,60,2,0,0,485
Thursday,0,0,0,0,9,35,21,2,20,4,1,8,24,16,10,28,23,205,61,24,84,12,0,0,595
Friday,0,0,0,0,27,32,33,36,28,27,20,22,37,24,33,16,23,229,71,24,92,18,0,0,802
Monday,0,0,0,0,27,31,8,22,10,8,28,27,14,7,2,7,24,206,64,21,85,33,0,0,634
Tuesday,0,0,0,0,35,16,28,11,13,6,35,5,20,8,19,2,19,188,56,21,77,30,0,0,598
Wednesday,0,0,0,0,29,16,11,27,8,7,32,1,20,6,23,12,22,187,59,20,75,31,0,0,594
Thursday,0,0,0,0,16,24,16,5,14,4,31,29,13,36,3,32,29,301,91,30,120,6,0,0,810
Friday,0,0,0,0,22,10,13,33,21,37,17,34,25,10,13,0,27,235,73,23,95,15,0,0,713
Monday,0,0,0,0,2,30,10,31,20,22,6,13,12,12,9,8,16,146,43,18,60,29,0,0,495
Tuesday,0,0,0,0,34,9,13,11,17,9,4,33,21,21,33,0,22,196,62,23,80,35,0,0,630
Wednesday,0,0,0,0,1,25,32,31,16,9,28,16,39,8,21,34,30,270,83,28,107,35,0,0,821
Thursday,0,0,0,0,17,2,14,14,5,16,10,27,0,3,29,22,15,153,44,18,61,16,0,0,475
Friday,0,0,0,0,21,21,25,19,15,40,17,20,23,14,36,12,28,253,77,28,101,21,0,0,780
Monday,0,0,0,0,16,10,31,35,35,17,37,27,18,3,2,0,24,225,68,26,92,25,0,0,700
Tuesday,0,0,0,0,42,19,11,11,35,14,3,5,23,25,34,27,31,285,86,30,114,5,0,0,809
Wednesday,0,0,0,0,26,1,3,8,15,38,25,39,3,4,31,0,27,257,77,27,102,2,0,0,693
Thursday,0,0,0,0,4,34,33,0,15,11,5,16,21,5,7,32,19,193,59,19,76,19,0,0,577
Friday,0,0,0,0,1,20,30,27,25,2,7,19,10,17,1,9,15,135,40,15,55,23,0,0,462
Monday,0,0,0,0,12,1,18,6,16,1,15,20,31,29,4,6,19,186,59,21,75,5,0,0,533
Tuesday,0,0,0,0,12,34,24,7,1,13,32,9,31,23,28,21,25,227,68,26,93,7,0,0,686
Wednesday,0,0,0,0,8,18,17,21,33,3,29,5,14,9,33,28,24,217,64,23,86,34,0,0,673
Thursday,0,0,0,0,13,14,21,17,27,34,35,12,0,18,33,28,19,189,56,20,75,18,0,0,638
Friday,0,0,0,0,26,39,13,6,5,8,18,32,32,1,24,15,23,233,69,23,93,27,0,0,697
Monday,0,0,0,0,20,9,2,11,14,36,0,7,1,0,8,0,23,222,66,24,88,28,0,0,567
Tuesday,0,0,0,0,9,22,30,27,1,25,10,13,21,13,3,11,14,138,43,14,56,12,0,0,471
Wednesday,0,0,0,0,8,20,20,7,0,4,1,1,7,26,0,25,11,112,35,13,46,27,0,0,372
Thursday,0,0,0,0,40,21,25,27,31,1,41,15,30,20,23,21,28,265,81,27,108,4,0,0,818
Friday,0,0,0,0,19,24,4,32,18,14,12,32,13,31,32,20,28,253,77,28,100,22,0,0,767
Monday,0,0,0,0,31,6,4,14,15,36,7,30,31,35,21,22,23,207,62,21,83,26,0,0,684
Saturday,0,0,0,0,0,2,6,10,4,10,9,12,9,2,11,6,9,10,3,3,5,12,6,0,137
Saturday,0,0,0,0,0,13,0,12,0,0,5,6,11,7,14,15,6,1,15,1,9,9,13,0,145
Saturday,0,0,0,0,0,0,8,5,7,6,11,7,15,11,11,14,7,2,6,2,5,3,4,0,133
Saturday,0,0,0,0,0,10,9,14,3,2,11,6,13,9,0,15,7,12,14,1,8,13,8,0,163
Saturday,0,0,0,0,0,13,10,11,10,11,11,8,12,7,0,3,0,12,1,8,7,13,10,0,155
Saturday,0,0,0,0,0,10,12,3,14,9,0,1,6,8,5,11,0,11,11,11,15,10,1,0,146
Sunday,0,0,0,0,0,0,5,2,2,15,15,10,4,4,11,9,1,10,15,10,4,9,2,0,136
Sunday,0,0,0,0,0,6,3,2,15,9,5,7,2,13,13,15,14,8,9,11,13,14,1,0,168
Sunday,0,0,0,0,0,5,11,3,3,6,2,12,4,12,5,9,15,3,11,9,6,1,14,0,140
Sunday,0,0,0,0,0,2,0,7,8,2,13,1,2,10,14,9,2,3,11,7,4,1,8,0,114
Sunday,0,0,0,0,0,7,5,0,0,8,5,0,5,1,5,12,3,14,11,2,2,13,0,0,100
Sunday,0,0,0,0,0,1,8,8,8,10,3,11,1,4,8,4,4,8,9,13,6,0,9,0,123
