Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,0,0,0,15,47,7,4,6,7,14,1,13,5,17,61,14,55,129,0,0,404
Wednesday,0,0,0,0,0,0,0,103,47,0,6,2,14,48,4,6,12,4,51,0,19,87,0,0,410
Thursday,0,0,0,0,0,0,0,108,41,10,14,11,15,96,11,6,4,3,54,5,2,12,0,0,400
Friday,0,0,0,0,0,0,0,112,43,11,2,5,10,14,5,0,12,2,99,45,29,11,0,0,408
Monday,0,0,0,0,0,0,0,57,211,209,18,34,21,14,0,0,0,53,85,37,59,62,0,0,868
Tuesday,0,0,0,0,0,0,0,0,0,6,21,59,0,34,23,8,2,10,19,13,8,7,0,0,219
Wednesday,0,0,0,0,0,0,0,16,46,0,7,4,3,57,24,5,7,3,42,4,99,4,0,0,329
Thursday,0,0,0,0,0,0,5,11,41,2,9,10,9,35,4,7,12,4,46,43,14,8,0,0,269
Friday,0,0,0,0,0,0,0,101,45,3,6,3,8,22,12,5,12,21,64,42,76,6,0,0,434
Monday,0,0,0,0,0,0,5,10,36,0,5,5,29,9,10,3,3,1,54,11,75,136,0,0,400
Tuesday,0,0,0,0,1,0,0,148,35,1,2,2,11,16,11,12,7,20,35,0,3,0,0,0,311
Wednesday,0,0,0,0,0,0,0,6,168,20,33,85,42,76,4,3,18,45,50,12,64,9,0,0,643
Thursday,0,0,0,0,0,0,0,12,46,18,32,47,3,38,10,8,4,6,29,73,27,19,0,0,379
Friday,0,0,0,0,0,0,0,11,44,10,7,6,31,5,5,8,4,7,115,78,17,6,0,0,361
Monday,0,0,0,0,0,0,7,4,36,11,5,12,12,50,9,0,4,1,53,11,7,9,0,0,238
Tuesday,0,0,0,0,0,0,0,6,31,9,13,8,19,10,30,7,8,10,60,174,48,12,0,0,453
Wednesday,0,0,0,0,0,0,9,0,50,5,4,19,12,7,13,11,6,7,42,2,5,1,0,0,202
Thursday,0,0,0,0,0,0,0,0,45,9,5,9,17,12,25,10,6,8,80,1,17,9,0,0,260
Friday,0,0,0,0,0,0,0,108,41,10,14,11,15,96,11,6,4,3,54,5,2,12,0,0,400
Monday,0,0,0,0,0,0,0,6,31,11,13,8,19,10,26,7,8,11,60,172,48,13,0,0,451
Tuesday,0,0,0,0,0,0,0,15,47,7,4,6,6,14,1,5,5,18,65,14,52,133,0,0,401
Wednesday,0,0,0,0,0,0,0,4,50,18,32,47,3,38,6,8,8,6,31,73,39,19,0,0,391
Thursday,0,0,0,0,0,0,0,53,211,209,18,34,21,9,0,0,0,53,85,37,59,62,0,0,860
Friday,0,0,0,0,0,0,0,12,46,18,32,47,3,38,10,8,4,6,29,73,27,19,0,0,379
Monday,0,0,0,0,0,0,5,10,36,0,5,5,29,9,10,3,3,1,54,11,75,136,0,0,400
Tuesday,0,0,0,0,0,0,0,9,31,1,9,14,17,15,4,8,18,9,55,12,74,157,0,0,441
Wednesday,0,0,0,0,0,0,4,6,168,20,33,85,42,76,4,3,18,45,50,12,64,9,0,0,647
Thursday,0,0,0,0,0,0,0,11,44,10,7,6,31,5,5,8,4,7,115,78,17,6,0,0,361
Friday,0,0,0,0,0,0,0,0,0,6,21,59,0,34,23,8,2,10,19,13,8,7,0,0,219
Monday,0,0,0,0,0,0,6,10,36,0,4,5,29,13,10,3,3,1,54,11,75,136,0,0,404
Saturday,0,0,0,0,0,21,13,53,6,7,2,4,4,0,4,3,3,5,7,1,6,2,6,0,156
Saturday,0,0,0,0,0,13,55,30,2,5,5,3,7,6,7,2,5,3,6,5,3,1,2,0,169
Saturday,0,0,0,0,0,64,23,42,4,0,1,7,6,3,6,4,2,6,5,6,1,2,3,0,196
Saturday,0,0,0,0,0,62,82,21,2,7,5,2,7,4,3,6,5,3,4,5,0,5,5,0,235
Saturday,0,0,0,0,0,54,22,32,5,4,6,0,4,3,4,7,1,2,2,6,4,7,5,0,177
Saturday,0,0,0,0,0,23,112,46,0,1,4,3,4,4,2,3,7,1,0,7,0,4,7,0,237
Sunday,0,0,0,0,0,40,12,65,0,7,2,0,5,2,1,4,3,0,1,0,0,5,3,0,159
Sunday,0,0,0,0,0,101,81,40,7,6,5,5,2,2,2,0,7,0,6,1,7,5,4,0,289
Sunday,0,0,0,0,0,31,45,16,0,6,7,3,1,3,7,7,2,4,4,4,5,7,4,0,167
Sunday,0,0,0,0,0,16,57,70,7,2,7,2,4,3,3,3,1,2,1,5,1,1,4,0,199
Sunday,0,0,0,0,0,65,39,14,6,2,0,7,6,7,5,1,3,2,4,7,4,7,4,0,194
Sunday,0,0,0,0,0,26,65,55,2,0,3,7,3,0,1,7,7,7,7,7,4,6,2,0,220
