Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,30,35,28,13,20,20,19,1,4,30,12,34,65,84,43,206,24,17,0,0,692
Wednesday,0,0,0,0,26,17,25,13,7,22,11,13,7,20,11,12,47,59,29,148,18,7,0,0,502
Thursday,0,0,0,0,4,5,39,4,30,26,35,24,16,39,13,43,85,116,59,286,32,32,0,0,897
Friday,0,0,0,0,14,19,7,11,23,9,14,15,7,19,14,13,45,61,31,148,17,14,0,0,488
Monday,0,0,0,0,6,14,4,9,6,5,8,20,12,6,26,15,31,44,20,105,14,11,0,0,365
Tuesday,0,0,0,0,29,37,41,37,25,39,24,17,14,27,4,11,83,109,56,270,26,42,0,0,901
Wednesday,0,0,0,0,21,8,30,34,2,16,35,22,5,5,33,19,66,85,44,215,22,2,0,0,670
Thursday,0,0,0,0,36,17,14,35,25,5,4,10,13,39,21,27,78,104,53,257,26,18,0,0,792
Friday,0,0,0,0,15,24,7,4,17,8,13,11,6,1,27,9,33,45,22,105,13,11,0,0,379
Monday,0,0,0,0,6,16,14,25,22,5,5,12,12,22,17,22,53,74,36,179,20,34,0,0,581
Tuesday,0,0,0,0,8,24,5,21,22,8,23,4,4,15,1,3,37,51,24,121,12,4,0,0,395
Wednesday,0,0,0,0,30,18,26,27,12,2,3,19,8,9,19,17,41,53,26,126,13,18,0,0,475
Thursday,0,0,0,0,6,3,28,33,33,1,5,22,18,5,8,24,61,83,43,202,21,14,0,0,618
Friday,0,0,0,0,34,30,25,14,37,23,34,9,8,5,10,7,67,89,46,215,24,11,0,0,696
Monday,0,0,0,0,32,6,31,22,11,26,7,14,0,30,18,10,51,66,34,163,17,28,0,0,576
Tuesday,0,0,0,0,3,15,29,13,17,19,35,31,0,26,37,34,65,86,43,211,22,24,0,0,717
Wednesday,0,0,0,0,21,16,20,4,1,7,26,6,28,3,28,24,44,59,32,149,18,7,0,0,501
Thursday,0,0,0,0,16,5,34,31,28,3,30,6,28,10,27,1,73,95,49,237,24,39,0,0,746
Friday,0,0,0,0,37,36,25,31,10,31,16,35,8,36,20,2,73,98,47,239,24,36,0,0,813
Monday,0,0,0,0,5,26,22,29,20,12,18,9,22,16,4,17,41,54,28,136,16,5,0,0,488
Tuesday,0,0,0,0,33,8,23,22,18,16,29,10,20,24,6,7,58,79,40,194,19,25,0,0,642
Wednesday,0,0,0,0,28,11,20,9,26,11,38,15,22,9,9,12,79,101,54,257,27,39,0,0,774
Thursday,0,0,0,0,10,22,1,33,26,2,38,0,3,12,2,24,70,94,48,235,25,4,0,0,659
Friday,0,0,0,0,13,31,9,22,35,1,33,20,8,8,35,1,67,86,44,215,22,13,0,0,670
Monday,0,0,0,0,29,34,32,28,26,20,16,27,5,18,16,34,64,85,45,208,24,36,0,0,757
Tuesday,0,0,0,0,10,5,5,18,23,15,14,16,19,24,20,22,35,46,23,111,14,5,0,0,432
Wednesday,0,0,0,0,21,10,34,11,5,17,0,10,27,7,22,13,54,70,37,174,17,15,0,0,552
Thursday,0,0,0,0,27,32,25,15,31,12,26,38,6,18,36,1,82,108,54,263,28,6,0,0,817
Friday,0,0,0,0,23,15,27,29,16,28,6,22,17,14,26,17,49,65,34,156,17,17,0,0,587
Monday,0,0,0,0,30,0,28,21,23,19,19,15,20,3,12,10,47,63,31,152,15,23,0,0,538
Saturday,0,0,0,0,0,2,13,3,4,11,6,4,4,2,12,14,8,4,4,5,2,15,4,0,126
Saturday,0,0,0,0,0,12,14,4,5,15,8,9,14,13,8,13,11,11,1,6,1,3,4,0,161
Saturday,0,0,0,0,0,8,1,4,15,6,11,1,10,11,9,10,12,6,5,13,15,13,15,0,172
Saturday,0,0,0,0,0,5,5,10,0,11,8,5,7,12,9,11,15,15,15,14,10,4,8,0,173
Saturday,0,0,0,0,0,0,8,7,11,0,12,7,7,0,8,7,12,1,14,13,1,3,15,0,134
Saturday,0,0,0,0,0,10,13,0,4,10,15,14,12,3,13,14,3,9,2,4,14,9,12,0,169
Sunday,0,0,0,0,0,3,4,14,8,13,2,5,10,13,7,3,8,1,15,14,9,4,4,0,145
Sunday,0,0,0,0,0,12,1,0,3,6,9,12,7,9,12,3,8,2,3,13,7,12,11,0,137
Sunday,0,0,0,0,0,2,10,12,2,10,10,11,12,14,11,5,12,14,6,4,4,1,8,0,157
Sunday,0,0,0,0,0,12,1,5,5,6,9,13,1,6,0,2,11,11,5,9,5,1,13,0,124
Sunday,0,0,0,0,0,10,14,14,0,7,1,0,4,13,3,13,3,7,7,3,6,6,8,0,128
Sunday,0,0,0,0,0,3,15,7,9,11,5,13,9,14,8,1,10,9,5,13,12,6,7,0,166
