Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,0,15,4,24,2,27,2,14,14,5,15,24,26,50,13,123,37,4,0,0,406
Wednesday,0,0,0,0,20,9,4,23,26,4,28,11,4,12,23,6,33,60,18,149,45,16,0,0,498
Thursday,0,0,0,0,33,5,17,41,16,30,22,41,16,23,19,19,56,105,27,264,82,6,0,0,832
Friday,0,0,0,0,42,35,24,37,32,22,39,1,29,37,29,21,61,120,30,294,91,42,0,0,995
Monday,0,0,0,0,25,16,4,8,24,18,7,11,25,19,23,22,22,40,11,102,31,25,0,0,444
Tuesday,0,0,0,0,34,30,10,8,23,16,28,34,0,11,19,22,36,73,19,182,55,21,0,0,628
Wednesday,0,0,0,0,12,12,31,23,2,1,22,15,8,25,22,6,40,82,22,200,64,23,0,0,619
Thursday,0,0,0,0,26,4,6,20,14,10,23,29,28,26,29,2,22,46,15,114,35,5,0,0,460
Friday,0,0,0,0,0,28,24,26,11,26,5,15,27,5,40,24,53,108,27,263,81,3,0,0,775
Monday,0,0,0,0,30,2,40,29,37,20,27,28,22,8,33,9,58,116,30,290,87,28,0,0,903
Tuesday,0,0,0,0,25,6,29,7,6,18,27,20,30,2,9,8,33,61,18,147,45,22,0,0,523
Wednesday,0,0,0,0,23,31,20,25,20,27,14,8,23,25,2,29,39,75,19,192,56,1,0,0,638
Thursday,0,0,0,0,1,33,14,4,23,14,21,12,8,8,10,0,42,82,22,206,63,23,0,0,595
Friday,0,0,0,0,16,6,20,35,29,37,2,3,2,36,7,31,48,95,24,233,71,10,0,0,713
Monday,0,0,0,0,2,13,3,5,15,29,4,29,20,19,14,2,36,73,20,181,57,24,0,0,554
Tuesday,0,0,0,0,20,32,30,41,29,19,9,36,32,21,37,10,53,106,27,268,82,7,0,0,870
Wednesday,0,0,0,0,6,23,34,22,21,18,12,6,1,6,28,1,45,85,24,214,65,5,0,0,627
Thursday,0,0,0,0,14,5,26,28,9,9,0,0,9,21,30,24,33,62,15,155,48,2,0,0,500
Friday,0,0,0,0,27,20,39,3,35,36,19,14,40,20,13,3,51,99,24,245,73,28,0,0,797
Monday,0,0,0,0,7,6,7,5,4,6,20,34,21,32,9,19,39,78,21,189,58,7,0,0,571
Tuesday,0,0,0,0,1,26,2,29,2,6,39,3,23,28,12,17,57,111,29,276,85,40,0,0,797
Wednesday,0,0,0,0,12,14,10,5,14,11,10,12,14,1,3,23,29,58,15,137,43,10,0,0,428
Thursday,0,0,0,0,9,16,15,20,0,18,15,18,34,10,31,0,47,92,26,229,70,35,0,0,693
Friday,0,0,0,0,21,19,25,0,21,14,26,23,28,0,10,18,46,93,24,232,72,6,0,0,687
Monday,0,0,0,0,19,29,24,15,21,2,32,17,33,34,4,13,44,81,21,203,62,5,0,0,664
Tuesday,0,0,0,0,13,15,23,22,28,19,10,13,30,29,4,0,29,56,16,135,40,22,0,0,511
Wednesday,0,0,0,0,8,18,34,24,13,20,37,36,25,27,34,10,55,104,26,264,79,0,0,0,823
Thursday,0,0,0,0,1,16,12,5,24,33,25,26,20,20,20,10,38,80,21,194,61,11,0,0,625
Friday,0,0,0,0,1,21,3,25,23,5,20,15,14,4,6,14,23,47,12,117,36,0,0,0,395
Monday,0,0,0,0,16,15,15,7,10,7,14,20,13,27,10,17,23,44,10,104,34,7,0,0,402
Saturday,0,0,0,0,0,9,4,5,12,6,0,3,12,14,5,0,8,0,12,6,1,12,6,0,123
Saturday,0,0,0,0,0,1,3,15,2,15,9,4,2,11,6,2,3,12,9,10,3,9,7,0,133
Saturday,0,0,0,0,0,7,2,7,0,12,12,1,6,7,10,3,0,7,10,2,5,14,8,0,124
Saturday,0,0,0,0,0,14,5,9,9,3,10,9,13,12,1,15,9,11,7,1,7,4,10,0,157
Saturday,0,0,0,0,0,12,14,8,8,3,0,14,9,11,15,14,11,14,14,8,14,10,8,0,197
Saturday,0,0,0,0,0,1,14,7,4,3,12,14,2,6,6,3,7,12,6,13,9,0,7,0,135
Sunday,0,0,0,0,0,9,7,15,11,10,4,6,11,8,7,8,14,8,13,12,7,9,9,0,176
Sunday,0,0,0,0,0,15,1,14,1,7,14,14,4,13,16,13,10,7,10,8,4,9,14,0,184
Sunday,0,0,0,0,0,14,15,14,12,13,14,9,2,9,9,0,10,12,9,4,15,13,4,0,186
Sunday,0,0,0,0,0,10,6,0,9,15,4,3,13,0,12,0,5,0,14,11,10,10,11,0,140
Sunday,0,0,0,0,0,5,5,5,10,11,8,7,3,13,2,0,4,9,10,5,1,11,3,0,121
Sunday,0,0,0,0,0,4,4,3,5,12,6,8,1,1,15,2,1,2,7,0,3,4,2,0,91
