Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,3,33,3,21,21,32,21,10,24,19,17,6,25,68,47,221,220,17,0,0,816
Wednesday,0,0,0,0,29,34,28,6,27,9,27,31,22,36,17,24,24,73,47,235,238,7,0,0,923
Thursday,0,0,0,0,23,3,17,12,8,33,19,12,26,23,18,11,17,52,33,167,169,1,0,0,654
Friday,0,0,0,0,34,34,20,11,18,2,36,19,18,29,34,13,27,77,52,254,252,35,0,0,974
Monday,0,0,0,0,13,3,32,37,25,5,25,26,14,41,13,35,29,80,54,267,267,6,0,0,982
Tuesday,0,0,0,0,24,22,7,31,21,22,14,19,8,33,32,9,21,57,36,186,186,1,0,0,735
Wednesday,0,0,0,0,23,25,26,22,4,32,15,4,28,13,29,20,18,51,33,166,167,12,0,0,697
Thursday,0,0,0,0,4,14,3,8,26,24,11,1,22,32,24,24,19,47,31,161,159,9,0,0,629
Friday,0,0,0,0,22,27,9,2,24,22,20,5,27,8,20,11,14,35,25,110,111,16,0,0,517
Monday,0,0,0,0,8,21,5,17,20,20,23,3,16,3,21,8,11,35,23,116,114,7,0,0,480
Tuesday,0,0,0,0,14,11,5,1,19,17,7,14,1,24,23,19,12,36,23,111,112,19,0,0,477
Wednesday,0,0,0,0,1,2,19,11,25,24,23,7,6,29,21,30,18,50,33,168,169,29,0,0,673
Thursday,0,0,0,0,28,3,17,32,20,2,2,22,2,27,15,25,25,71,49,234,234,29,0,0,847
Friday,0,0,0,0,13,9,8,25,14,23,25,7,22,25,22,14,14,34,21,110,106,1,0,0,499
Monday,0,0,0,0,13,6,14,22,28,29,20,13,10,8,22,15,11,37,24,115,118,13,0,0,526
Tuesday,0,0,0,0,7,17,14,5,15,19,17,4,16,5,13,23,12,35,23,119,116,10,0,0,479
Wednesday,0,0,0,0,2,20,25,3,7,6,22,1,23,1,21,17,10,32,23,105,107,19,0,0,452
Thursday,0,0,0,0,10,15,4,17,23,21,18,3,27,29,24,7,17,47,32,149,149,10,0,0,611
Friday,0,0,0,0,18,21,9,7,13,33,11,9,32,22,19,18,20,63,45,209,211,24,0,0,793
Monday,0,0,0,0,14,33,36,7,36,15,11,29,31,37,32,14,25,77,54,259,260,20,0,0,998
Tuesday,0,0,0,0,28,36,32,1,38,11,23,15,13,30,2,4,25,65,45,221,220,37,0,0,854
Wednesday,0,0,0,0,22,16,18,29,30,22,25,30,18,4,1,2,17,49,35,160,160,17,0,0,663
Thursday,0,0,0,0,18,5,10,34,20,32,25,10,37,17,19,23,27,76,52,247,249,30,0,0,941
Friday,0,0,0,0,18,1,4,5,20,13,14,16,17,30,1,31,17,52,34,175,175,11,0,0,644
Monday,0,0,0,0,19,16,25,9,28,19,6,3,14,9,31,16,17,44,30,142,144,22,0,0,603
Tuesday,0,0,0,0,5,22,12,13,10,17,16,29,6,26,26,18,20,50,33,170,167,24,0,0,673
Wednesday,0,0,0,0,5,5,25,24,25,28,33,29,28,0,27,8,21,58,40,188,186,15,0,0,752
Thursday,0,0,0,0,25,15,32,34,19,11,33,31,15,29,21,10,22,62,40,195,198,30,0,0,829
Friday,0,0,0,0,4,0,2,25,11,0,22,21,25,29,1,18,13,36,23,119,116,17,0,0,492
Monday,0,0,0,0,4,0,16,16,5,5,9,26,23,10,15,18,20,55,39,181,181,31,0,0,663
Saturday,0,0,0,0,0,11,14,0,6,4,13,3,1,0,8,3,10,2,14,3,7,7,14,0,130
Saturday,0,0,0,0,0,6,2,5,12,5,8,0,10,9,5,6,15,15,2,1,13,15,15,0,153
Saturday,0,0,0,0,0,4,14,6,3,3,0,1,0,6,3,14,12,3,5,11,2,10,0,0,104
Saturday,0,0,0,0,0,8,8,14,13,15,4,3,1,10,8,7,4,1,12,6,1,15,8,0,147
Saturday,0,0,0,0,0,0,6,0,11,5,4,14,1,14,3,5,6,1,1,10,15,12,2,0,117
Saturday,0,0,0,0,0,10,3,4,3,6,4,9,13,2,14,4,1,13,13,3,14,10,4,0,139
Sunday,0,0,0,0,0,3,4,1,7,0,4,0,11,13,5,11,13,8,1,8,4,15,6,0,123
Sunday,0,0,0,0,0,10,10,13,10,1,15,12,5,4,13,2,0,13,0,15,6,2,14,0,155
Sunday,0,0,0,0,0,0,3,9,3,9,0,3,4,3,14,3,12,2,9,5,2,14,15,0,120
Sunday,0,0,0,0,0,2,9,4,2,9,2,11,7,3,1,14,0,10,14,3,3,1,5,0,108
Sunday,0,0,0,0,0,5,3,15,9,15,12,2,9,14,5,5,9,3,1,1,0,0,9,0,124
Sunday,0,0,0,0,0,10,11,6,5,1,12,2,9,6,2,4,0,2,14,2,3,10,6,0,114
