Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,12,11,1,9,5,26,18,1,8,9,6,16,15,39,38,21,2,33,0,0,279
Wednesday,0,0,0,0,6,19,26,11,17,17,15,6,3,26,22,0,5,12,2,18,11,5,0,0,231
Thursday,0,0,0,0,34,15,8,2,1,33,13,19,16,17,29,19,19,24,13,3,25,39,0,0,339
Friday,0,0,0,0,26,13,39,13,29,9,20,26,0,0,33,15,9,10,38,1,21,30,0,0,342
Monday,0,0,0,0,27,6,7,13,34,32,31,38,37,28,28,4,30,31,23,31,26,6,0,0,440
Tuesday,0,0,0,0,3,28,26,19,19,1,26,29,21,6,1,1,23,32,5,29,35,21,0,0,332
Wednesday,0,0,0,0,26,20,17,2,6,19,33,23,33,1,30,11,13,19,22,1,20,5,0,0,309
Thursday,0,0,0,0,32,14,30,7,30,4,33,30,31,15,24,3,24,3,9,29,8,39,0,0,375
Friday,0,0,0,0,8,19,18,5,25,2,15,14,15,17,32,14,18,8,34,8,27,26,0,0,313
Monday,0,0,0,0,32,31,4,9,28,33,33,19,27,23,28,26,24,0,29,19,14,31,0,0,418
Tuesday,0,0,0,0,35,13,23,37,7,15,16,10,33,18,23,39,34,6,35,26,26,32,0,0,437
Wednesday,0,0,0,0,21,22,1,13,33,9,37,9,28,27,28,12,26,30,7,34,7,37,0,0,389
Thursday,0,0,0,0,24,5,15,34,35,18,21,25,33,32,36,36,3,9,20,4,15,37,0,0,410
Friday,0,0,0,0,2,6,0,12,9,21,18,7,26,0,29,6,24,27,9,18,20,22,0,0,265
Monday,0,0,0,0,30,17,36,18,4,22,12,33,8,27,6,6,28,15,6,1,9,26,0,0,313
Tuesday,0,0,0,0,10,10,40,17,13,33,6,0,9,33,11,7,10,10,11,9,19,22,0,0,279
Wednesday,0,0,0,0,0,14,16,21,5,8,5,14,19,29,20,24,31,8,22,3,13,31,0,0,292
Thursday,0,0,0,0,35,26,18,12,26,32,30,36,22,2,18,23,36,20,11,29,27,1,0,0,414
Friday,0,0,0,0,21,20,25,12,16,26,31,19,8,25,16,10,2,3,15,23,31,13,0,0,326
Monday,0,0,0,0,6,21,33,35,22,3,17,10,23,3,14,17,15,14,33,23,35,0,0,0,333
Tuesday,0,0,0,0,15,15,4,27,36,27,34,31,19,11,23,29,22,38,7,5,7,4,0,0,361
Wednesday,0,0,0,0,22,23,4,12,12,24,12,19,14,17,23,24,24,22,9,14,12,39,0,0,337
Thursday,0,0,0,0,18,20,12,8,28,3,27,36,9,23,4,7,20,35,13,24,2,19,0,0,316
Friday,0,0,0,0,25,15,27,11,14,27,27,22,18,24,12,26,13,17,23,19,1,6,0,0,335
Monday,0,0,0,0,19,23,8,14,9,14,21,0,21,7,8,25,26,19,26,9,18,1,0,0,277
Tuesday,0,0,0,0,22,28,20,16,22,35,25,6,4,17,14,19,20,13,12,21,24,10,0,0,335
Wednesday,0,0,0,0,24,5,17,24,5,25,17,5,12,24,12,16,21,25,17,14,21,8,0,0,301
Thursday,0,0,0,0,22,20,8,32,29,10,5,5,29,10,13,21,32,13,27,13,32,14,0,0,344
Friday,0,0,0,0,39,2,12,36,5,19,24,10,37,37,19,12,15,2,30,25,41,27,0,0,398
Monday,0,0,0,0,16,4,12,1,22,16,22,24,27,5,12,4,3,15,5,25,2,11,0,0,235
Saturday,0,0,0,0,0,42,26,68,5,1,6,3,6,3,0,6,2,7,2,2,5,1,6,0,201
Saturday,0,0,0,0,0,21,53,13,6,3,4,6,3,7,5,6,6,6,2,6,2,5,0,0,163
Saturday,0,0,0,0,0,11,22,43,6,5,2,2,5,2,3,5,6,7,3,2,5,7,0,0,146
Saturday,0,0,0,0,0,45,24,85,5,6,0,1,4,5,1,2,5,7,0,4,4,2,5,0,215
Saturday,0,0,0,0,0,30,50,23,2,0,2,5,7,4,3,7,6,3,6,1,0,0,6,0,164
Saturday,0,0,0,0,0,36,49,24,1,5,0,6,5,6,2,7,2,5,2,3,1,1,0,0,164
Sunday,0,0,0,0,0,22,65,43,3,2,3,1,6,4,3,2,1,1,0,5,1,7,0,0,178
Sunday,0,0,0,0,0,47,14,37,3,3,3,7,1,3,4,6,3,4,5,3,2,3,7,0,163
Sunday,0,0,0,0,0,62,100,80,5,6,7,2,3,4,6,3,2,4,0,3,7,1,5,0,306
Sunday,0,0,0,0,0,17,74,30,0,5,4,1,1,0,0,1,2,2,3,0,5,2,3,0,158
Sunday,0,0,0,0,0,46,35,13,2,0,0,1,3,4,3,2,2,1,3,6,0,6,3,0,136
Sunday,0,0,0,0,0,17,69,87,0,2,5,0,3,6,3,4,6,6,0,5,7,5,7,0,242
