Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,30,4,29,18,8,4,8,22,16,12,7,25,32,29,26,28,23,21,0,0,350
Wednesday,0,0,0,0,11,11,10,11,15,2,14,3,13,12,28,20,24,23,19,18,32,16,0,0,294
Thursday,0,0,0,0,0,33,38,25,13,21,26,5,8,13,1,9,23,23,21,21,39,30,0,0,356
Friday,0,0,0,0,40,32,34,17,4,32,21,9,29,23,20,8,24,28,34,24,31,38,0,0,455
Monday,0,0,0,0,2,14,14,39,12,16,34,35,15,3,23,0,15,7,16,21,23,13,0,0,310
Tuesday,0,0,0,0,11,26,10,27,17,19,23,26,28,4,19,12,28,17,18,0,19,9,0,0,322
Wednesday,0,0,0,0,19,8,13,16,30,14,33,34,8,38,9,4,38,10,6,33,37,10,0,0,368
Thursday,0,0,0,0,24,15,19,3,27,23,17,8,15,10,11,5,3,13,26,21,14,23,0,0,286
Friday,0,0,0,0,24,12,1,15,24,3,16,0,34,15,1,27,17,1,3,30,27,9,0,0,267
Monday,0,0,0,0,16,4,3,27,18,27,31,28,31,8,9,14,20,9,4,10,14,5,0,0,286
Tuesday,0,0,0,0,29,8,32,22,1,12,25,23,1,32,18,15,27,27,27,29,37,27,0,0,401
Wednesday,0,0,0,0,3,29,9,40,28,17,29,20,16,23,32,25,16,31,22,14,19,29,0,0,412
Thursday,0,0,0,0,13,5,31,24,1,15,29,31,20,32,12,14,18,19,16,11,29,5,0,0,332
Friday,0,0,0,0,21,7,35,19,11,4,20,28,19,41,41,5,35,18,37,11,23,9,0,0,393
Monday,0,0,0,0,5,9,7,4,17,20,15,24,4,19,3,2,2,15,4,14,10,7,0,0,191
Tuesday,0,0,0,0,17,18,0,25,14,21,5,31,33,2,30,6,24,32,27,9,2,17,0,0,322
Wednesday,0,0,0,0,0,24,2,19,9,16,5,30,18,20,21,17,5,31,15,24,28,0,0,0,293
Thursday,0,0,0,0,10,1,1,36,14,33,0,13,3,14,29,29,0,24,24,25,24,30,0,0,319
Friday,0,0,0,0,7,15,14,13,8,7,15,12,8,8,19,20,16,9,22,30,2,3,0,0,238
Monday,0,0,0,0,15,27,36,28,16,35,11,15,37,17,31,25,14,6,15,1,31,29,0,0,397
Tuesday,0,0,0,0,20,23,22,22,4,9,27,19,34,1,31,30,5,5,15,18,23,26,0,0,343
Wednesday,0,0,0,0,27,23,21,25,5,16,12,9,6,6,1,7,13,22,4,6,13,8,0,0,233
Thursday,0,0,0,0,28,28,6,4,4,8,38,12,11,13,11,35,15,6,5,10,32,3,0,0,277
Friday,0,0,0,0,25,30,27,17,17,11,4,37,32,9,27,7,20,7,35,7,6,16,0,0,342
Monday,0,0,0,0,30,0,21,4,26,27,11,26,9,6,25,7,20,7,31,11,28,1,0,0,300
Tuesday,0,0,0,0,0,3,8,0,9,21,28,1,21,27,15,3,27,8,8,3,22,17,0,0,230
Wednesday,0,0,0,0,21,11,37,23,10,9,4,39,7,2,31,17,8,23,8,7,5,4,0,0,277
Thursday,0,0,0,0,6,27,27,9,8,13,35,33,2,8,23,8,9,10,12,21,36,4,0,0,300
Friday,0,0,0,0,41,28,19,3,23,2,19,26,9,4,38,20,14,14,20,0,14,41,0,0,345
Monday,0,0,0,0,29,10,20,5,12,6,5,22,21,4,22,22,26,14,11,11,15,22,0,0,286
Saturday,0,0,0,0,0,0,7,7,7,5,1,4,3,6,7,1,51,37,29,65,4,7,7,0,257
Saturday,0,0,0,0,0,0,7,1,2,4,2,0,6,7,2,0,65,84,20,49,4,3,5,0,270
Saturday,0,0,0,0,0,0,4,7,6,6,5,4,1,7,1,2,17,66,51,82,7,3,2,0,279
Saturday,0,0,0,0,0,0,3,1,2,2,5,4,7,4,6,5,47,67,113,24,4,5,2,0,309
Saturday,0,0,0,0,0,0,6,6,5,2,2,5,0,7,0,7,36,51,66,19,0,5,7,0,232
Saturday,0,0,0,0,0,0,7,7,5,4,6,3,0,0,6,7,67,22,109,44,3,3,1,0,301
Sunday,0,0,0,0,0,0,0,1,5,5,7,3,4,7,0,7,87,19,34,51,2,5,3,0,248
Sunday,0,0,0,0,0,0,1,7,7,3,5,4,5,0,5,5,86,37,70,20,6,5,1,0,274
Sunday,0,0,0,0,0,0,3,7,0,6,6,0,0,4,0,4,34,41,14,53,4,0,2,0,185
Sunday,0,0,0,0,0,0,6,0,2,3,1,7,4,5,7,5,32,66,16,50,4,0,5,0,219
Sunday,0,0,0,0,0,0,5,3,4,6,4,5,6,3,2,4,19,90,56,38,2,1,1,0,259
Sunday,0,0,0,0,0,0,1,1,1,0,0,1,1,6,6,7,46,22,67,88,2,6,2,0,265
