Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,7,208,2,4,6,206,5,1,2,6,5,2,0,7,0,6,6,6,0,0,488
Wednesday,0,0,0,0,4,260,5,1,4,265,7,5,1,7,3,6,6,1,5,6,6,4,0,0,605
Thursday,0,0,0,0,4,137,2,6,4,151,5,1,6,0,5,5,2,1,1,1,0,3,0,0,344
Friday,0,0,0,0,0,224,7,4,3,228,5,5,5,0,2,5,6,2,2,0,4,2,0,0,512
Monday,0,0,0,0,3,238,4,1,2,245,1,0,7,1,5,6,1,7,5,2,0,7,0,0,544
Tuesday,0,0,0,0,4,163,5,7,6,168,0,1,5,0,3,6,6,3,6,7,2,6,0,0,405
Wednesday,0,0,0,0,7,184,3,7,7,190,3,7,4,7,2,0,7,0,2,7,1,5,0,0,451
Thursday,0,0,0,0,5,259,3,4,6,252,4,6,4,3,6,4,2,6,6,6,5,5,0,0,596
Friday,0,0,0,0,5,183,5,0,1,176,6,6,1,3,6,1,3,3,6,5,7,3,0,0,430
Monday,0,0,0,0,2,312,0,1,7,306,6,6,1,5,0,0,6,7,7,0,1,4,0,0,682
Tuesday,0,0,0,0,5,150,2,6,5,156,2,4,1,0,4,0,2,1,1,4,5,5,0,0,363
Wednesday,0,0,0,0,5,224,7,2,0,224,4,7,6,3,1,7,2,1,2,1,4,0,0,0,509
Thursday,0,0,0,0,2,225,2,3,1,210,3,0,6,3,0,1,3,7,0,2,1,0,0,0,476
Friday,0,0,0,0,2,247,7,0,0,246,2,7,4,4,7,5,6,4,4,6,6,5,0,0,568
Monday,0,0,0,0,0,235,6,7,0,223,4,4,0,6,2,5,5,4,4,0,7,5,0,0,527
Tuesday,0,0,0,0,3,192,5,0,2,207,7,4,5,1,0,6,6,0,2,1,4,5,0,0,458
Wednesday,0,0,0,0,5,224,0,5,0,209,1,0,0,1,2,5,1,4,0,1,5,0,0,0,471
Thursday,0,0,0,0,5,162,4,1,6,163,5,0,8,3,4,2,5,1,2,6,1,5,0,0,391
Friday,0,0,0,0,6,186,3,4,6,179,3,6,1,0,7,6,5,2,3,1,4,5,0,0,436
Monday,0,0,0,0,7,118,2,2,1,136,7,1,3,7,2,5,7,3,2,7,4,5,0,0,329
Tuesday,0,0,0,0,0,295,3,5,7,300,6,3,3,4,6,3,2,6,7,4,7,6,0,0,676
Wednesday,0,0,0,0,1,295,6,6,5,299,3,7,7,3,1,4,7,7,1,0,3,4,0,0,668
Thursday,0,0,0,0,4,184,5,3,0,182,6,6,3,4,3,5,1,0,4,4,6,6,0,0,435
Friday,0,0,0,0,1,149,4,1,4,150,6,2,4,1,6,4,7,4,2,6,2,7,0,0,368
Monday,0,0,0,0,4,172,2,4,4,161,6,0,3,7,5,7,2,4,0,6,3,7,0,0,406
Tuesday,0,0,0,0,2,245,2,0,0,243,0,1,2,2,4,1,1,3,5,6,0,6,0,0,532
Wednesday,0,0,0,0,3,228,6,7,2,219,7,1,1,7,4,1,7,0,6,6,7,5,0,0,527
Thursday,0,0,0,0,0,239,1,4,7,230,6,3,2,0,3,7,3,7,1,5,0,6,0,0,532
Friday,0,0,0,0,7,257,0,6,6,252,6,3,4,4,2,2,4,7,0,0,0,0,0,0,570
Monday,0,0,0,0,4,277,4,4,2,260,4,3,3,3,5,5,2,4,0,5,1,7,0,0,601
Saturday,0,0,0,0,0,0,1,5,3,3,6,0,7,5,7,3,41,27,16,64,6,7,4,0,214
Saturday,0,0,0,0,0,0,5,1,5,4,3,2,7,4,1,0,83,43,24,63,3,5,4,0,265
Saturday,0,0,0,0,0,0,5,3,0,0,3,5,5,3,0,4,94,46,118,25,7,7,6,0,341
Saturday,0,0,0,0,0,0,6,1,3,5,5,4,4,5,7,3,38,96,20,59,6,1,3,0,277
Saturday,0,0,0,0,0,0,0,2,1,5,7,4,4,4,0,6,25,115,48,93,1,0,0,0,323
Saturday,0,0,0,0,0,0,4,0,7,6,2,5,4,6,2,0,12,20,33,53,2,2,7,0,176
Sunday,0,0,0,0,0,0,6,0,3,5,1,0,1,7,1,0,67,53,41,13,2,2,5,0,215
Sunday,0,0,0,0,0,0,2,2,5,2,1,2,4,1,6,0,90,73,53,18,2,6,6,0,281
Sunday,0,0,0,0,0,0,0,0,0,0,5,6,3,0,1,0,55,14,26,39,7,2,0,0,167
Sunday,0,0,0,0,0,0,6,3,5,7,5,6,0,4,2,5,39,92,74,57,7,1,5,0,327
Sunday,0,0,0,0,0,0,1,7,1,4,5,1,6,2,2,7,92,24,69,48,1,5,5,0,288
Sunday,0,0,0,0,0,0,0,5,6,4,1,7,4,3,3,0,65,18,80,51,2,3,3,0,263
