Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,2,15,45,143,24,14,1,0,3,2,2,1,3,7,1,7,4,7,0,0,287
Wednesday,0,0,0,0,5,28,82,265,41,27,1,3,7,4,8,3,4,0,1,7,2,1,0,0,498
Thursday,0,0,0,0,4,25,73,240,42,26,7,1,0,7,1,2,2,6,3,2,5,0,0,0,454
Friday,0,0,0,0,3,16,42,136,14,16,2,7,3,1,2,1,0,4,4,1,1,1,0,0,264
Monday,0,0,0,0,6,13,37,117,17,11,6,2,6,4,3,4,4,6,2,2,1,3,0,0,254
Tuesday,0,0,0,0,4,13,40,130,14,16,2,6,5,1,7,2,1,7,7,7,4,1,0,0,278
Wednesday,0,0,0,0,5,23,69,229,43,24,6,0,2,3,2,0,1,0,3,5,1,7,0,0,432
Thursday,0,0,0,0,5,31,88,294,32,30,6,5,7,4,7,3,0,6,5,2,4,0,0,0,539
Friday,0,0,0,0,6,27,76,246,31,26,3,7,6,5,1,4,0,5,1,3,6,3,0,0,466
Monday,0,0,0,0,8,26,74,240,42,26,3,1,7,5,7,2,3,4,3,1,2,0,0,0,461
Tuesday,0,0,0,0,1,25,66,215,42,24,3,6,5,7,0,0,0,5,0,3,2,0,0,0,412
Wednesday,0,0,0,0,1,24,64,208,36,23,6,5,4,2,2,2,2,1,3,0,7,1,0,0,403
Thursday,0,0,0,0,0,22,67,221,41,24,2,0,6,7,4,7,3,7,2,0,4,6,0,0,432
Friday,0,0,0,0,1,15,44,145,17,16,5,0,5,7,6,0,5,1,3,2,6,1,0,0,288
Monday,0,0,0,0,0,29,86,285,29,31,4,3,7,3,7,1,5,5,3,5,3,0,0,0,513
Tuesday,0,0,0,0,3,17,46,155,22,18,5,2,0,0,0,5,3,2,0,1,6,2,0,0,297
Wednesday,0,0,0,0,7,13,36,115,12,14,2,3,3,3,3,5,1,6,1,4,2,5,0,0,240
Thursday,0,0,0,0,4,16,49,152,24,18,5,1,4,5,3,2,5,1,2,7,5,4,0,0,316
Friday,0,0,0,0,7,15,40,128,18,13,6,7,2,5,7,5,7,3,7,0,4,3,0,0,286
Monday,0,0,0,0,6,22,66,219,22,22,3,4,6,3,7,6,2,5,3,6,4,6,0,0,418
Tuesday,0,0,0,0,3,31,88,293,32,31,1,7,2,6,2,5,5,0,4,2,2,7,0,0,530
Wednesday,0,0,0,0,2,14,42,137,18,14,4,2,6,5,1,3,6,5,1,3,5,3,0,0,279
Thursday,0,0,0,0,2,22,59,198,27,22,5,0,4,4,3,0,2,1,6,0,5,1,0,0,369
Friday,0,0,0,0,3,28,86,286,48,30,3,0,0,1,2,5,2,4,4,1,5,5,0,0,523
Monday,0,0,0,0,4,31,87,286,54,32,2,1,7,5,2,6,5,7,5,6,4,2,0,0,553
Tuesday,0,0,0,0,5,19,49,158,32,19,3,6,4,4,0,4,7,1,5,4,4,2,0,0,336
Wednesday,0,0,0,0,4,16,40,130,22,14,2,5,5,4,5,1,3,6,3,7,3,1,0,0,279
Thursday,0,0,0,0,7,14,38,120,20,14,2,4,1,7,3,7,2,4,0,1,0,5,0,0,260
Friday,0,0,0,0,3,15,40,129,23,13,1,4,0,5,1,6,7,4,5,4,6,0,0,0,275
Monday,0,0,0,0,2,14,38,117,12,15,4,4,7,6,3,4,0,4,5,5,5,6,0,0,259
Saturday,0,0,0,0,0,0,0,6,4,7,6,6,3,5,5,7,24,48,58,11,5,4,5,0,213
Saturday,0,0,0,0,0,0,4,3,6,1,7,6,2,1,1,5,24,66,43,87,5,6,0,0,273
Saturday,0,0,0,0,0,0,2,3,4,0,7,3,1,3,2,6,34,14,46,58,6,5,3,0,206
Saturday,0,0,0,0,0,0,3,3,5,0,4,6,7,2,5,7,54,27,15,42,1,6,7,0,201
Saturday,0,0,0,0,0,0,4,0,7,4,1,3,5,5,0,3,17,50,32,66,2,0,0,0,207
Saturday,0,0,0,0,0,0,3,1,6,0,2,5,0,4,5,2,97,50,25,73,0,1,7,0,292
Sunday,0,0,0,0,0,0,6,0,6,0,2,7,6,3,7,0,74,48,122,96,3,7,0,0,394
Sunday,0,0,0,0,0,0,3,5,7,0,4,1,4,7,4,0,53,23,11,32,5,0,2,0,170
Sunday,0,0,0,0,0,0,7,7,5,4,3,4,3,5,4,6,67,33,53,19,6,6,4,0,245
Sunday,0,0,0,0,0,0,4,0,2,2,3,7,6,3,0,5,19,38,97,79,7,5,3,0,289
Sunday,0,0,0,0,0,0,2,0,2,1,0,5,0,5,2,3,72,21,54,92,5,5,5,0,283
Sunday,0,0,0,0,0,0,5,5,2,0,6,6,4,7,1,0,35,17,73,52,4,2,5,0,234
