Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,1,34,40,24,12,43,28,42,7,0,27,22,14,9,8,19,17,22,0,0,379
Wednesday,0,0,0,0,25,12,2,9,16,8,18,19,30,26,17,32,31,29,3,27,13,27,0,0,352
Thursday,0,0,0,0,28,27,17,6,9,1,17,16,17,3,12,24,23,25,17,23,2,27,0,0,303
Friday,0,0,0,0,14,13,20,8,0,20,28,2,34,14,10,18,0,22,1,30,7,33,0,0,282
Monday,0,0,0,0,11,23,21,24,23,14,16,7,29,29,22,29,0,3,12,24,22,1,0,0,319
Tuesday,0,0,0,0,26,30,6,9,25,9,23,30,14,34,32,31,33,11,26,24,21,29,0,0,420
Wednesday,0,0,0,0,8,3,13,5,21,9,10,16,23,3,4,7,21,12,25,5,10,15,0,0,219
Thursday,0,0,0,0,18,29,3,7,28,31,0,9,30,32,31,26,28,0,1,13,17,27,0,0,338
Friday,0,0,0,0,1,21,24,21,25,19,11,13,11,23,20,16,31,29,21,20,29,2,0,0,345
Monday,0,0,0,0,14,29,14,31,4,18,23,26,21,4,31,22,10,26,10,30,23,6,0,0,350
Tuesday,0,0,0,0,34,23,38,17,20,29,36,13,32,20,4,0,13,0,19,10,25,24,0,0,367
Wednesday,0,0,0,0,5,8,15,13,28,25,8,13,19,21,28,15,5,13,18,4,29,11,0,0,287
Thursday,0,0,0,0,26,22,7,13,9,12,26,6,2,0,16,17,22,3,20,18,16,0,0,0,244
Friday,0,0,0,0,19,10,19,34,33,21,28,5,16,11,21,13,18,0,24,4,15,15,0,0,315
Monday,0,0,0,0,35,30,27,6,3,23,38,36,11,40,11,18,38,35,1,19,20,3,0,0,403
Tuesday,0,0,0,0,16,36,39,39,6,6,22,10,17,6,20,13,40,34,27,24,25,22,0,0,411
Wednesday,0,0,0,0,2,1,17,25,28,23,5,5,5,26,23,16,1,17,34,7,26,35,0,0,306
Thursday,0,0,0,0,3,17,34,1,21,13,9,17,14,3,13,24,16,24,13,10,19,2,0,0,263
Friday,0,0,0,0,39,7,12,27,20,14,34,9,34,25,22,20,15,4,12,29,8,7,0,0,347
Monday,0,0,0,0,31,23,6,6,10,18,7,5,10,42,3,10,2,24,44,0,28,30,0,0,308
Tuesday,0,0,0,0,24,16,21,6,7,31,9,19,16,20,31,26,16,3,31,1,9,20,0,0,315
Wednesday,0,0,0,0,16,28,18,33,20,30,0,17,21,19,4,35,1,17,13,0,15,13,0,0,309
Thursday,0,0,0,0,30,18,0,19,6,18,2,4,9,11,3,29,26,4,8,30,6,12,0,0,243
Friday,0,0,0,0,33,21,32,17,17,25,8,32,3,6,11,1,24,20,12,36,8,2,0,0,315
Monday,0,0,0,0,22,8,35,24,32,10,11,23,33,12,4,10,30,8,24,1,16,23,0,0,332
Tuesday,0,0,0,0,24,24,17,24,33,5,7,23,31,11,32,34,23,17,0,31,35,21,0,0,400
Wednesday,0,0,0,0,22,25,21,2,24,3,12,18,10,23,6,2,6,22,9,14,18,30,0,0,277
Thursday,0,0,0,0,20,31,19,35,10,14,14,9,27,16,0,23,5,16,43,10,26,23,0,0,351
Friday,0,0,0,0,32,31,30,18,1,35,2,18,11,13,34,11,15,8,11,9,20,10,0,0,319
Monday,0,0,0,0,15,13,30,10,24,16,30,13,23,8,14,26,26,31,24,21,25,2,0,0,360
Saturday,0,0,0,0,0,10,10,10,4,7,12,10,0,3,11,0,6,12,3,11,6,0,3,0,124
Saturday,0,0,0,0,0,4,2,4,14,9,13,2,16,3,13,13,2,9,2,7,6,8,9,0,144
Saturday,0,0,0,0,0,14,14,15,6,11,5,5,9,15,12,4,1,9,5,13,14,15,1,0,173
Saturday,0,0,0,0,0,11,11,1,5,10,3,8,13,2,12,9,10,5,10,11,1,3,8,0,141
Saturday,0,0,0,0,0,10,0,5,9,13,10,8,12,7,8,15,5,5,9,10,9,1,15,0,160
Saturday,0,0,0,0,0,9,9,13,12,0,3,11,10,5,0,7,1,0,6,8,5,9,6,0,122
Sunday,0,0,0,0,0,8,9,0,11,10,3,14,14,5,13,11,13,11,8,1,5,2,7,0,155
Sunday,0,0,0,0,0,4,2,4,0,10,15,1,14,11,7,2,3,14,11,11,2,2,5,0,127
Sunday,0,0,0,0,0,4,8,12,2,7,8,0,5,6,13,3,14,9,5,7,15,0,2,0,129
Sunday,0,0,0,0,0,13,3,0,6,6,9,12,8,5,0,11,13,1,7,11,3,8,8,0,131
Sunday,0,0,0,0,0,8,13,0,4,2,14,1,10,0,3,1,0,1,10,9,14,11,7,0,116
Sunday,0,0,0,0,0,14,12,12,10,14,3,14,11,12,12,9,15,14,0,2,7,1,9,0,180
