Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,0,25,246,76,34,26,2,2,3,7,2,7,1,0,3,7,1,2,0,0,454
Wednesday,0,0,0,0,7,30,277,86,53,27,7,1,0,1,6,4,1,1,5,2,3,7,0,0,527
Thursday,0,0,0,0,5,11,105,34,14,12,7,5,1,6,7,4,4,2,0,1,3,3,0,0,233
Friday,0,0,0,0,3,20,193,59,32,19,1,4,3,3,0,6,0,3,0,6,4,5,0,0,371
Monday,0,0,0,0,2,23,211,66,32,22,4,0,2,6,1,1,6,3,6,3,7,3,0,0,408
Tuesday,0,0,0,0,7,22,203,65,39,22,2,3,6,5,1,6,7,1,1,3,7,4,0,0,411
Wednesday,0,0,0,0,7,22,214,68,37,25,1,5,7,7,3,3,6,6,6,5,2,7,0,0,438
Thursday,0,0,0,0,7,31,287,88,59,32,4,1,0,1,6,5,0,5,0,7,6,4,0,0,553
Friday,0,0,0,0,3,24,226,69,31,24,5,4,7,7,3,5,7,1,2,3,0,4,0,0,434
Monday,0,0,0,0,8,29,262,81,51,27,1,4,4,1,5,0,6,2,1,3,2,4,0,0,498
Tuesday,0,0,0,0,4,23,230,72,35,23,1,4,7,7,7,0,0,5,6,2,3,6,0,0,444
Wednesday,0,0,0,0,7,21,203,61,41,23,0,2,5,0,7,1,1,3,2,7,4,4,0,0,400
Thursday,0,0,0,0,1,13,122,38,13,15,6,6,3,7,4,1,2,7,7,6,6,4,0,0,271
Friday,0,0,0,0,4,14,142,46,19,17,0,5,5,2,0,4,0,5,5,7,5,5,0,0,293
Monday,0,0,0,0,7,18,151,47,18,16,6,3,5,5,0,4,3,2,2,2,4,1,0,0,303
Tuesday,0,0,0,0,5,25,238,72,50,24,7,0,3,4,3,7,0,2,6,3,2,7,0,0,466
Wednesday,0,0,0,0,4,23,206,65,30,23,6,0,4,2,3,6,1,4,7,6,4,3,0,0,408
Thursday,0,0,0,0,1,31,286,89,32,28,4,6,4,3,5,5,6,1,3,0,0,6,0,0,518
Friday,0,0,0,0,3,32,298,92,43,30,6,6,2,5,3,0,3,0,4,1,1,1,0,0,539
Monday,0,0,0,0,6,15,119,38,27,13,7,6,1,6,0,2,1,2,4,7,0,5,0,0,267
Tuesday,0,0,0,0,1,13,136,45,25,17,6,6,0,7,7,4,3,7,4,6,2,0,0,0,298
Wednesday,0,0,0,0,1,28,275,86,35,29,0,7,1,3,7,2,6,6,1,0,7,7,0,0,511
Thursday,0,0,0,0,7,17,158,48,27,19,3,2,5,1,7,6,5,7,3,1,1,1,0,0,328
Friday,0,0,0,0,7,20,171,52,26,20,4,1,3,0,1,1,4,5,2,2,1,0,0,0,330
Monday,0,0,0,0,2,22,207,65,25,20,5,6,2,0,1,7,5,1,4,5,1,3,0,0,391
Tuesday,0,0,0,0,0,23,212,65,23,23,8,5,3,5,3,0,4,4,5,4,5,6,0,0,407
Wednesday,0,0,0,0,6,22,204,62,32,22,3,2,1,1,6,2,2,7,6,6,2,3,0,0,398
Thursday,0,0,0,0,3,26,246,76,39,25,7,3,3,6,0,5,2,1,0,2,0,0,0,0,453
Friday,0,0,0,0,7,25,220,68,39,24,5,5,6,0,5,5,2,3,4,2,0,3,0,0,430
Monday,0,0,0,0,4,29,283,88,29,30,0,5,7,5,2,3,2,0,6,4,5,6,0,0,516
Saturday,0,0,0,0,0,10,5,12,1,15,5,5,12,11,1,9,15,14,14,11,7,3,7,0,166
Saturday,0,0,0,0,0,8,2,15,0,3,11,7,12,7,13,2,15,4,2,15,14,0,12,0,150
Saturday,0,0,0,0,0,1,9,2,12,5,12,8,0,15,1,9,9,5,15,5,7,6,8,0,138
Saturday,0,0,0,0,0,13,14,12,15,1,6,3,3,10,11,11,10,12,3,4,5,11,0,0,154
Saturday,0,0,0,0,0,0,12,6,4,6,6,6,2,3,4,1,5,1,0,11,11,4,13,0,104
Saturday,0,0,0,0,0,9,15,2,0,12,0,10,3,6,11,5,0,2,13,14,1,8,3,0,122
Sunday,0,0,0,0,0,7,13,12,4,4,10,0,2,0,6,5,10,9,0,15,13,2,4,0,127
Sunday,0,0,0,0,0,6,9,7,8,12,3,4,4,8,4,0,1,13,1,6,15,7,10,0,126
Sunday,0,0,0,0,0,1,6,13,10,2,11,15,11,11,9,13,5,10,12,5,8,10,7,0,168
Sunday,0,0,0,0,0,12,13,4,12,11,9,5,15,1,14,1,8,10,0,12,2,2,12,0,152
Sunday,0,0,0,0,0,8,7,1,15,15,13,8,10,6,5,8,6,5,14,11,8,2,8,0,159
Sunday,0,0,0,0,0,1,0,10,12,2,9,13,7,1,7,11,8,12,6,11,4,12,13,0,149
