Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,12,9,14,18,21,9,3,20,23,5,21,14,14,15,138,16,15,27,0,0,402
Wednesday,0,0,0,0,14,13,5,22,2,8,24,24,28,19,6,8,16,16,129,16,12,11,0,0,382
Thursday,0,0,0,0,14,12,27,25,22,35,1,34,30,5,1,0,21,23,212,24,24,15,0,0,535
Friday,0,0,0,0,17,14,22,4,22,14,1,10,20,11,30,21,16,14,129,13,16,11,0,0,390
Monday,0,0,0,0,29,27,20,5,24,31,28,31,37,37,12,25,29,30,281,30,29,11,0,0,725
Tuesday,0,0,0,0,15,8,29,10,23,25,11,9,15,5,25,33,19,18,177,17,17,5,0,0,470
Wednesday,0,0,0,0,19,14,31,29,18,2,3,15,5,30,21,12,18,20,166,18,19,19,0,0,468
Thursday,0,0,0,0,29,33,30,28,0,18,34,14,31,9,29,17,21,22,184,20,19,3,0,0,550
Friday,0,0,0,0,31,41,8,37,27,39,2,39,21,27,33,39,28,29,269,29,28,37,0,0,772
Monday,0,0,0,0,19,35,3,0,23,7,32,13,32,3,36,34,30,30,279,28,31,8,0,0,651
Tuesday,0,0,0,0,14,11,22,15,5,22,0,2,2,21,9,1,13,15,115,14,12,1,0,0,300
Wednesday,0,0,0,0,26,26,33,4,30,3,15,17,8,3,2,39,26,25,238,27,26,3,0,0,559
Thursday,0,0,0,0,1,7,2,17,10,6,15,22,20,12,1,3,12,11,114,11,11,9,0,0,293
Friday,0,0,0,0,9,36,3,20,7,27,27,0,15,27,26,37,23,24,224,25,22,28,0,0,588
Monday,0,0,0,0,13,20,1,15,8,12,6,2,18,4,3,26,12,14,119,15,12,24,0,0,331
Tuesday,0,0,0,0,15,12,23,15,14,6,5,33,12,2,39,36,27,24,245,25,25,31,0,0,598
Wednesday,0,0,0,0,28,4,6,4,3,2,29,2,0,17,4,28,16,14,141,15,16,22,0,0,360
Thursday,0,0,0,0,30,2,22,37,13,2,20,3,26,35,8,14,25,24,225,24,23,9,0,0,551
Friday,0,0,0,0,26,8,9,17,4,13,7,39,16,42,25,43,31,31,280,30,30,10,0,0,670
Monday,0,0,0,0,31,1,1,7,11,16,17,16,38,39,21,40,28,30,283,30,31,34,0,0,683
Tuesday,0,0,0,0,21,9,1,16,2,20,21,27,27,1,12,10,15,16,148,16,15,0,0,0,387
Wednesday,0,0,0,0,16,23,6,2,9,6,5,9,17,6,28,11,25,25,222,23,22,7,0,0,470
Thursday,0,0,0,0,27,25,36,19,13,40,40,8,31,37,37,5,28,28,273,30,27,14,0,0,727
Friday,0,0,0,0,18,0,11,23,0,15,0,8,22,26,6,21,14,14,120,14,15,22,0,0,356
Monday,0,0,0,0,25,25,0,4,24,7,21,21,16,12,15,31,29,29,265,29,28,33,0,0,621
Tuesday,0,0,0,0,1,18,16,29,13,1,24,8,14,21,16,11,13,14,127,15,12,14,0,0,374
Wednesday,0,0,0,0,24,6,22,32,27,9,17,17,30,30,23,2,27,26,235,24,26,1,0,0,587
Thursday,0,0,0,0,26,12,9,2,4,14,10,26,18,7,25,27,22,20,207,23,21,36,0,0,520
Friday,0,0,0,0,2,10,10,7,23,5,7,10,9,12,19,24,10,14,110,11,14,18,0,0,325
Monday,0,0,0,0,8,25,28,9,9,19,29,17,10,26,18,29,13,12,125,15,15,18,0,0,434
Saturday,0,0,0,0,0,0,0,1,1,5,3,98,24,74,120,48,6,4,2,7,3,6,7,2,419
Saturday,0,0,0,0,0,0,0,5,3,1,1,44,107,23,66,86,1,4,5,0,0,2,4,7,369
Saturday,0,0,0,0,0,0,0,3,6,3,4,57,31,16,44,72,3,3,5,3,4,0,5,3,269
Saturday,0,0,0,0,0,0,0,3,0,0,3,89,110,45,24,65,0,0,1,3,1,3,3,7,367
Saturday,0,0,0,0,0,0,0,7,4,4,0,38,92,20,54,71,6,0,5,7,6,5,2,4,334
Saturday,0,0,0,0,0,0,0,2,0,3,0,27,69,53,16,42,3,0,5,5,3,1,0,4,240
Sunday,0,0,0,0,0,0,0,3,3,0,5,44,33,21,54,10,0,5,5,6,1,4,0,4,206
Sunday,0,0,0,0,0,0,0,4,2,4,8,37,48,60,15,24,2,2,0,4,5,3,2,1,228
Sunday,0,0,0,0,0,0,0,1,4,2,0,82,48,19,31,64,5,2,4,6,3,1,4,1,283
Sunday,0,0,0,0,0,0,0,6,5,2,7,50,123,72,96,25,4,4,5,0,3,3,3,7,424
Sunday,0,0,0,0,0,0,0,6,5,6,4,34,53,10,42,20,2,3,8,5,2,6,1,6,221
Sunday,0,0,0,0,0,0,0,4,6,2,4,73,116,93,26,47,2,0,1,0,4,3,7,1,395
