Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,1,11,57,21,13,41,2,0,7,2,2,1,5,3,5,5,2,1,0,0,187
Wednesday,0,0,0,0,6,11,95,39,22,55,6,2,0,2,0,7,7,2,1,5,4,7,0,0,280
Thursday,0,0,0,0,6,18,95,37,19,161,2,5,4,2,5,0,4,5,7,5,7,3,0,0,394
Friday,0,0,0,0,7,2,58,23,13,63,2,0,7,2,2,8,1,5,2,6,2,6,0,0,216
Monday,0,0,0,0,1,5,71,30,16,62,1,0,5,3,6,4,4,0,7,2,5,4,0,0,236
Tuesday,0,0,0,0,4,18,108,47,25,215,0,2,4,4,0,4,5,6,7,0,5,5,0,0,465
Wednesday,0,0,0,0,6,15,104,41,21,115,4,6,4,0,5,3,3,7,6,3,1,2,0,0,355
Thursday,0,0,0,0,3,14,94,38,20,85,4,2,3,2,3,1,5,0,5,6,7,2,0,0,302
Friday,0,0,0,0,4,4,103,42,21,36,5,4,5,0,7,6,7,2,2,6,2,1,0,0,268
Monday,0,0,0,0,5,13,54,25,12,89,6,4,7,4,6,5,4,2,1,6,4,0,0,0,254
Tuesday,0,0,0,0,3,17,101,40,22,99,0,4,3,6,6,1,3,4,3,6,1,0,0,0,326
Wednesday,0,0,0,0,7,4,65,26,13,110,1,5,4,7,1,1,7,5,2,0,2,5,0,0,273
Thursday,0,0,0,0,7,17,104,42,24,93,6,6,7,1,3,4,0,4,4,2,6,2,0,0,342
Friday,0,0,0,0,0,11,119,48,23,26,1,6,4,1,0,0,0,5,7,4,2,6,0,0,270
Monday,0,0,0,0,2,7,64,26,15,20,2,0,7,6,7,2,3,6,7,5,2,2,0,0,191
Tuesday,0,0,0,0,1,6,104,44,23,65,7,5,3,1,3,2,1,7,0,5,4,7,0,0,297
Wednesday,0,0,0,0,0,7,96,40,23,37,0,7,2,6,2,8,2,0,2,1,6,0,0,0,245
Thursday,0,0,0,0,3,12,52,24,12,21,3,1,0,2,7,4,7,6,7,6,3,7,0,0,186
Friday,0,0,0,0,0,18,71,28,16,92,7,6,7,7,1,7,1,2,6,5,7,6,0,0,297
Monday,0,0,0,0,1,4,80,35,17,59,3,1,0,2,5,5,1,5,7,4,7,2,0,0,244
Tuesday,0,0,0,0,0,25,120,48,24,163,1,8,1,5,0,4,7,7,2,3,3,5,0,0,436
Wednesday,0,0,0,0,2,22,92,38,21,75,0,4,7,3,0,6,7,3,6,6,0,2,0,0,303
Thursday,0,0,0,0,1,7,73,30,18,142,3,1,2,4,6,0,7,5,6,1,3,5,0,0,321
Friday,0,0,0,0,2,21,115,46,25,131,7,5,5,5,6,2,7,2,3,0,6,4,0,0,399
Monday,0,0,0,0,2,11,52,21,11,0,5,5,2,1,6,0,7,0,6,0,3,2,0,0,143
Tuesday,0,0,0,0,4,19,80,33,17,89,3,6,7,4,7,3,2,5,1,4,2,4,0,0,300
Wednesday,0,0,0,0,4,14,99,39,21,35,5,2,0,3,4,0,3,0,6,7,7,0,0,0,257
Thursday,0,0,0,0,5,13,117,48,24,220,4,6,7,0,7,1,7,3,0,6,3,3,0,0,483
Friday,0,0,0,0,6,13,120,50,24,82,3,1,6,2,5,8,1,5,3,5,2,2,0,0,346
Monday,0,0,0,0,4,13,115,46,24,56,0,6,3,4,7,1,4,0,3,1,7,4,0,0,307
Saturday,0,0,0,0,0,0,0,1,7,3,6,76,21,40,58,96,6,0,8,7,7,0,6,0,352
Saturday,0,0,0,0,0,0,0,5,3,3,3,27,50,73,121,95,5,2,6,2,6,3,6,2,420
Saturday,0,0,0,0,0,0,0,5,5,3,0,68,54,44,27,16,2,5,4,4,4,0,4,3,256
Saturday,0,0,0,0,0,0,0,5,7,1,7,48,80,32,18,65,4,7,4,0,6,5,0,1,299
Saturday,0,0,0,0,0,0,0,3,0,5,3,53,85,69,34,20,0,6,7,5,0,6,0,6,311
Saturday,0,0,0,0,0,0,0,2,5,5,3,80,43,62,100,22,4,4,5,6,1,0,1,7,357
Sunday,0,0,0,0,0,0,0,3,6,4,2,113,69,90,22,45,2,3,0,2,1,4,4,0,380
Sunday,0,0,0,0,0,0,0,7,3,1,5,36,25,51,61,13,5,0,0,3,0,4,1,1,223
Sunday,0,0,0,0,0,0,0,0,5,5,7,48,92,111,24,66,7,2,6,7,2,6,6,7,410
Sunday,0,0,0,0,0,0,0,7,0,1,3,49,80,16,33,65,1,3,4,6,0,2,1,2,281
Sunday,0,0,0,0,0,0,0,1,5,1,1,85,106,43,66,24,2,7,5,2,2,2,6,4,370
Sunday,0,0,0,0,0,0,0,6,2,4,5,59,29,17,46,74,0,0,2,4,1,5,1,4,268
