Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,5,266,30,30,27,30,1,4,6,5,5,7,2,3,7,7,1,4,0,0,449
Wednesday,0,0,0,0,6,208,21,24,24,24,4,7,6,0,3,1,5,7,6,6,0,1,0,0,362
Thursday,0,0,0,0,7,101,14,12,12,11,3,2,2,6,6,2,2,5,6,4,0,4,0,0,206
Friday,0,0,0,0,3,155,17,17,15,17,6,1,3,3,1,2,3,7,7,6,6,0,0,0,279
Monday,0,0,0,0,1,294,30,31,30,29,5,1,2,5,1,2,4,5,7,4,6,6,0,0,470
Tuesday,0,0,0,0,1,197,22,21,19,20,5,2,1,7,1,7,0,4,0,0,1,7,0,0,325
Wednesday,0,0,0,0,0,272,29,31,27,27,1,1,0,4,0,7,2,7,3,5,6,6,0,0,437
Thursday,0,0,0,0,5,184,21,22,20,20,0,2,0,4,3,4,4,4,7,7,1,6,0,0,323
Friday,0,0,0,0,6,243,27,24,27,27,2,3,0,3,0,1,1,1,0,1,2,7,0,0,384
Monday,0,0,0,0,3,275,29,30,27,29,4,3,3,2,5,3,2,4,0,4,5,1,0,0,439
Tuesday,0,0,0,0,4,128,15,14,15,14,4,7,3,5,2,3,4,0,7,3,1,3,0,0,242
Wednesday,0,0,0,0,6,197,21,21,20,21,1,5,3,0,6,2,2,3,0,1,3,1,0,0,323
Thursday,0,0,0,0,7,107,12,13,11,12,1,0,7,1,1,1,0,5,5,5,3,1,0,0,202
Friday,0,0,0,0,7,293,33,30,30,30,4,5,4,6,7,1,2,5,1,5,4,1,0,0,476
Monday,0,0,0,0,7,131,13,13,15,17,3,0,3,6,6,0,7,2,5,6,0,4,0,0,247
Tuesday,0,0,0,0,0,173,20,18,17,20,7,4,2,4,0,0,3,6,5,4,5,0,0,0,298
Wednesday,0,0,0,0,7,129,14,13,15,14,6,7,7,0,5,3,6,6,7,7,6,4,0,0,265
Thursday,0,0,0,0,4,113,15,13,11,11,5,7,4,1,5,3,5,0,7,3,5,1,0,0,221
Friday,0,0,0,0,2,190,21,22,20,21,1,2,6,0,6,3,7,4,0,6,4,0,0,0,325
Monday,0,0,0,0,4,176,19,18,20,21,5,2,4,4,3,3,2,0,7,1,2,7,0,0,306
Tuesday,0,0,0,0,6,171,20,20,20,20,2,1,4,6,0,6,0,6,4,3,3,0,0,0,302
Wednesday,0,0,0,0,3,290,30,32,29,32,2,4,2,4,0,1,1,4,3,6,5,2,0,0,459
Thursday,0,0,0,0,0,235,26,26,23,24,7,3,2,0,4,2,5,6,2,1,1,6,0,0,382
Friday,0,0,0,0,1,140,15,14,14,16,1,3,3,5,7,2,0,5,0,6,3,7,0,0,249
Monday,0,0,0,0,5,138,17,14,16,17,7,1,2,5,4,4,2,7,5,0,3,6,0,0,261
Tuesday,0,0,0,0,7,194,19,21,21,21,2,0,4,6,0,4,2,6,4,0,4,4,0,0,330
Wednesday,0,0,0,0,6,270,30,30,28,30,1,6,5,6,0,0,3,2,2,7,5,7,0,0,444
Thursday,0,0,0,0,5,276,31,28,30,29,2,0,2,0,6,5,4,6,2,2,0,7,0,0,443
Friday,0,0,0,0,7,133,13,14,15,14,2,2,6,2,3,4,6,5,3,2,6,0,0,0,245
Monday,0,0,0,0,6,172,17,20,17,20,7,3,3,1,7,4,1,6,3,4,2,4,0,0,307
Saturday,0,0,0,0,0,98,38,59,7,3,5,6,1,6,0,7,2,3,1,7,7,5,1,0,264
Saturday,0,0,0,0,0,95,71,120,0,4,7,1,2,1,3,4,0,5,2,0,2,5,3,0,332
Saturday,0,0,0,0,0,69,38,87,2,1,4,3,3,4,3,2,6,0,3,0,7,2,0,0,246
Saturday,0,0,0,0,0,24,69,48,7,0,7,5,2,5,2,7,7,7,0,1,0,7,3,0,210
Saturday,0,0,0,0,0,22,41,104,2,3,2,3,6,4,1,0,6,6,3,0,0,5,2,0,219
Saturday,0,0,0,0,0,89,36,72,0,7,7,3,5,0,0,4,1,5,0,3,3,0,4,0,248
Sunday,0,0,0,0,0,17,67,43,3,0,0,3,4,5,2,5,4,0,6,0,1,1,1,0,170
Sunday,0,0,0,0,0,13,38,48,7,1,3,5,7,7,3,3,6,4,0,4,6,3,3,0,171
Sunday,0,0,0,0,0,90,25,69,2,0,0,4,5,0,2,3,1,1,4,7,5,7,1,0,235
Sunday,0,0,0,0,0,17,42,60,0,1,5,3,6,0,7,0,2,7,7,7,1,4,3,0,181
Sunday,0,0,0,0,0,51,74,95,7,2,3,0,6,6,5,1,7,7,2,1,6,5,0,0,285
Sunday,0,0,0,0,0,28,15,57,0,3,2,3,0,2,4,2,1,6,4,2,4,1,1,0,145
