Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,7,0,6,3,1,6,0,24,88,90,22,221,7,4,3,3,1,1,0,0,495
Wednesday,0,0,0,0,4,5,0,7,5,3,1,27,103,102,27,253,5,2,6,7,3,5,0,0,573
Thursday,0,0,0,0,2,1,5,2,3,1,0,31,117,114,30,284,2,7,1,4,5,6,0,0,622
Friday,0,0,0,0,1,6,2,7,1,5,7,25,94,93,26,230,1,2,5,3,6,2,0,0,525
Monday,0,0,0,0,7,3,2,7,0,6,2,28,99,102,26,252,3,5,1,4,4,7,0,0,568
Tuesday,0,0,0,0,7,1,5,0,1,0,0,21,80,79,21,192,4,2,1,5,8,5,0,0,440
Wednesday,0,0,0,0,5,7,0,4,5,6,1,18,73,72,18,180,6,2,4,3,2,1,0,0,416
Thursday,0,0,0,0,2,6,6,3,2,4,3,29,115,116,29,288,1,7,6,3,2,6,0,0,637
Friday,0,0,0,0,0,3,6,4,5,3,2,25,94,93,22,227,2,0,3,6,0,4,0,0,509
Monday,0,0,0,0,0,5,6,0,4,5,0,31,121,120,30,297,4,2,2,0,4,6,0,0,644
Tuesday,0,0,0,0,4,4,1,2,6,5,3,23,93,97,23,235,1,0,7,0,5,7,0,0,523
Wednesday,0,0,0,0,6,5,3,0,1,3,6,31,119,117,30,293,3,6,0,5,2,3,0,0,642
Thursday,0,0,0,0,1,2,6,7,3,5,2,29,107,105,27,261,3,0,1,5,1,5,0,0,579
Friday,0,0,0,0,1,6,7,1,4,7,1,18,71,72,18,175,3,3,6,1,3,4,0,0,410
Monday,0,0,0,0,5,5,4,8,2,2,4,26,105,107,27,265,4,8,5,0,3,0,0,0,588
Tuesday,0,0,0,0,2,6,4,6,3,4,2,19,68,67,16,163,5,0,1,0,5,7,0,0,385
Wednesday,0,0,0,0,2,0,7,5,3,7,5,20,69,71,17,177,4,4,5,1,6,6,0,0,419
Thursday,0,0,0,0,7,4,6,6,0,4,1,22,89,90,24,221,2,7,7,2,2,6,0,0,508
Friday,0,0,0,0,7,0,8,5,1,0,1,28,107,105,25,262,5,7,6,0,5,5,0,0,587
Monday,0,0,0,0,0,7,3,5,1,1,6,26,96,94,24,237,5,0,3,7,0,7,0,0,530
Tuesday,0,0,0,0,7,6,3,4,2,7,7,15,58,58,17,141,2,7,3,5,4,7,0,0,361
Wednesday,0,0,0,0,6,0,3,5,4,1,0,22,78,77,22,193,0,4,3,3,6,3,0,0,439
Thursday,0,0,0,0,5,4,6,2,0,1,5,16,62,60,16,149,5,5,7,1,1,5,0,0,358
Friday,0,0,0,0,4,4,4,7,3,6,0,10,44,44,13,103,7,3,7,7,5,4,0,0,284
Monday,0,0,0,0,5,5,5,7,5,0,0,16,61,59,17,146,7,0,7,0,4,7,0,0,360
Tuesday,0,0,0,0,6,7,2,5,5,1,4,23,82,83,21,204,1,4,7,2,5,3,0,0,472
Wednesday,0,0,0,0,3,4,7,5,3,2,1,21,72,73,19,178,0,3,0,2,7,5,0,0,410
Thursday,0,0,0,0,2,5,1,3,1,0,5,21,80,79,19,194,3,5,0,0,3,6,0,0,435
Friday,0,0,0,0,5,4,0,0,3,2,5,25,96,97,27,238,4,2,7,3,4,5,0,0,536
Monday,0,0,0,0,2,4,4,5,4,4,1,16,63,61,18,153,5,1,2,4,3,7,0,0,367
Saturday,0,0,0,0,0,6,14,14,3,1,6,15,14,13,15,10,3,7,3,15,4,10,9,0,170
Saturday,0,0,0,0,0,10,12,0,14,3,2,2,5,11,8,10,3,7,15,12,3,11,1,0,138
Saturday,0,0,0,0,0,9,8,4,10,1,2,8,6,8,8,0,8,3,8,9,3,3,8,0,115
Saturday,0,0,0,0,0,5,13,13,2,3,1,11,14,10,10,9,6,5,15,13,13,11,10,0,172
Saturday,0,0,0,0,0,9,12,2,8,6,14,2,8,12,5,0,6,5,3,13,13,7,14,0,148
Saturday,0,0,0,0,0,5,7,15,12,0,6,6,5,12,10,0,3,3,15,5,10,5,6,0,132
Sunday,0,0,0,0,0,11,11,0,6,11,7,15,8,8,3,15,6,3,7,1,1,15,7,0,143
Sunday,0,0,0,0,0,0,2,9,3,5,3,9,10,7,8,5,15,14,7,9,8,11,15,0,147
Sunday,0,0,0,0,0,14,14,2,14,3,15,0,3,13,3,10,11,3,14,0,3,8,15,0,157
Sunday,0,0,0,0,0,15,4,8,11,11,5,3,13,7,11,1,13,6,14,10,13,6,1,0,161
Sunday,0,0,0,0,0,11,13,1,11,7,15,0,8,15,14,1,10,3,2,12,13,5,5,0,153
Sunday,0,0,0,0,0,7,4,9,0,0,9,3,12,15,13,8,9,13,12,7,16,15,4,0,164
