Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,2,2,3,5,7,1,2,275,275,113,83,112,3,3,7,0,2,7,0,0,910
Wednesday,0,0,0,0,1,5,7,6,2,0,3,266,265,107,80,108,4,5,2,2,4,5,0,0,880
Thursday,0,0,0,0,3,3,5,4,4,4,5,150,151,61,46,60,3,1,5,0,0,7,0,0,521
Friday,0,0,0,0,6,2,0,6,7,2,4,300,301,122,93,122,6,0,2,6,1,6,0,0,996
Monday,0,0,0,0,1,0,7,1,6,2,7,111,111,47,34,46,4,5,4,4,3,1,0,0,405
Tuesday,0,0,0,0,1,1,0,7,4,3,2,106,109,46,34,45,5,4,6,4,4,2,0,0,391
Wednesday,0,0,0,0,5,2,1,7,0,7,7,219,219,88,67,87,6,4,4,1,5,1,0,0,742
Thursday,0,0,0,0,3,2,4,3,5,7,6,168,166,70,53,66,2,1,5,5,6,0,0,0,582
Friday,0,0,0,0,4,5,1,1,4,0,2,213,213,88,66,87,0,7,2,6,5,4,0,0,716
Monday,0,0,0,0,4,1,1,4,3,5,4,136,134,55,40,55,3,5,2,2,3,0,0,0,464
Tuesday,0,0,0,0,5,6,5,0,4,0,5,255,257,105,80,104,2,4,6,6,7,7,0,0,866
Wednesday,0,0,0,0,1,2,4,0,4,0,2,290,293,117,89,116,6,6,4,3,5,2,0,0,950
Thursday,0,0,0,0,4,1,3,6,5,0,0,262,262,105,80,105,7,1,4,4,4,2,0,0,865
Friday,0,0,0,0,2,5,4,3,5,0,4,278,276,111,84,112,2,5,1,2,5,4,0,0,911
Monday,0,0,0,0,3,3,6,7,1,7,6,104,104,42,33,44,2,3,7,5,6,3,0,0,395
Tuesday,0,0,0,0,6,3,3,2,1,1,5,242,244,96,74,97,7,5,4,1,6,2,0,0,807
Wednesday,0,0,0,0,7,1,0,7,2,0,5,273,271,109,81,108,6,4,6,6,7,0,0,0,903
Thursday,0,0,0,0,2,6,4,7,2,2,0,234,231,94,69,92,1,5,2,3,1,5,0,0,769
Friday,0,0,0,0,2,1,2,3,0,1,5,118,118,48,35,48,4,2,1,5,2,4,0,0,407
Monday,0,0,0,0,4,0,0,2,1,3,7,239,242,99,74,99,2,1,0,3,5,4,0,0,792
Tuesday,0,0,0,0,6,2,7,5,1,0,0,277,274,110,84,112,2,4,2,6,2,0,0,0,902
Wednesday,0,0,0,0,0,2,1,6,6,3,5,229,227,93,68,91,5,3,1,0,4,3,0,0,757
Thursday,0,0,0,0,7,6,6,0,3,4,3,115,115,48,35,46,8,6,7,6,1,4,0,0,429
Friday,0,0,0,0,1,4,7,0,2,2,0,171,171,67,51,69,4,4,7,0,0,7,0,0,577
Monday,0,0,0,0,6,1,1,6,1,7,4,263,260,106,78,106,2,3,1,1,7,0,0,0,864
Tuesday,0,0,0,0,2,7,6,1,7,4,5,288,289,117,87,117,4,3,0,0,6,4,0,0,954
Wednesday,0,0,0,0,3,5,4,2,6,2,2,243,241,96,74,97,1,5,3,4,4,3,0,0,802
Thursday,0,0,0,0,1,2,6,4,4,6,5,160,159,64,51,66,4,4,2,5,4,7,0,0,564
Friday,0,0,0,0,1,6,3,4,2,5,7,162,163,65,51,64,3,6,2,4,6,5,0,0,568
Monday,0,0,0,0,4,1,3,4,7,2,3,196,195,77,58,78,2,7,7,0,8,5,0,0,665
Saturday,0,0,0,0,0,13,5,0,2,4,6,14,1,5,10,7,5,8,14,1,2,2,3,0,110
Saturday,0,0,0,0,0,4,1,7,0,14,0,0,11,4,11,7,10,12,4,8,5,14,8,0,129
Saturday,0,0,0,0,0,5,6,5,1,14,15,3,11,1,0,0,15,9,5,11,0,3,11,0,126
Saturday,0,0,0,0,0,3,9,3,7,8,8,1,6,3,4,7,1,3,11,14,1,0,13,0,111
Saturday,0,0,0,0,0,2,13,7,15,4,12,15,5,0,2,8,0,9,1,5,6,0,15,0,126
Saturday,0,0,0,0,0,8,5,9,4,2,12,8,15,14,11,1,14,11,11,2,8,1,13,0,159
Sunday,0,0,0,0,0,4,2,5,2,10,6,5,7,7,13,7,11,9,4,1,14,3,14,0,133
Sunday,0,0,0,0,0,13,5,2,0,8,9,1,0,4,11,2,8,6,14,1,12,1,10,0,117
Sunday,0,0,0,0,0,1,11,13,8,14,6,5,11,11,15,13,8,2,0,13,9,8,7,0,164
Sunday,0,0,0,0,0,8,0,0,10,11,12,0,13,14,7,7,12,10,12,2,5,11,13,0,154
Sunday,0,0,0,0,0,1,6,6,3,9,2,6,1,9,5,10,12,3,0,3,10,8,1,0,103
Sunday,0,0,0,0,0,7,3,14,3,11,3,1,12,11,5,15,8,4,1,3,13,11,6,0,140
