Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,8,47,222,46,22,23,3,4,5,3,3,0,2,0,4,4,6,5,0,0,417
Wednesday,0,0,0,0,4,53,255,51,25,27,7,6,6,3,3,7,7,1,0,7,7,4,0,0,483
Thursday,0,0,0,0,1,60,294,59,31,31,2,1,0,0,4,3,5,2,7,3,2,4,0,0,518
Friday,0,0,0,0,6,22,102,20,12,14,4,4,3,4,6,2,0,3,5,7,4,1,0,0,228
Monday,0,0,0,0,7,62,296,60,32,29,0,1,4,8,5,3,1,4,0,0,5,6,0,0,531
Tuesday,0,0,0,0,6,52,242,49,28,27,7,5,4,5,0,7,2,4,2,1,6,0,0,0,455
Wednesday,0,0,0,0,4,31,147,30,17,16,7,2,4,6,7,3,3,4,7,2,1,2,0,0,302
Thursday,0,0,0,0,0,32,144,30,16,17,2,5,5,6,0,3,0,4,6,6,1,5,0,0,288
Friday,0,0,0,0,7,23,114,25,13,14,1,3,0,6,7,0,2,0,1,1,1,5,0,0,231
Monday,0,0,0,0,5,27,133,29,16,16,5,2,1,7,0,4,3,6,6,2,0,1,0,0,274
Tuesday,0,0,0,0,0,52,246,52,27,27,3,3,3,2,4,2,7,6,7,7,5,1,0,0,463
Wednesday,0,0,0,0,5,23,105,22,10,12,2,7,0,3,1,1,5,6,6,1,5,4,0,0,226
Thursday,0,0,0,0,6,29,134,30,15,14,0,3,0,5,6,7,4,0,4,2,1,1,0,0,270
Friday,0,0,0,0,3,58,283,57,30,30,1,4,3,5,5,1,7,5,1,2,3,3,0,0,512
Monday,0,0,0,0,5,42,194,42,19,22,1,5,6,5,6,4,1,5,6,7,6,3,0,0,387
Tuesday,0,0,0,0,2,30,142,28,15,14,7,5,3,7,0,6,4,7,4,4,1,6,0,0,294
Wednesday,0,0,0,0,2,50,236,50,27,26,1,3,3,3,3,6,1,5,6,2,5,6,0,0,443
Thursday,0,0,0,0,7,29,132,28,16,15,6,2,2,7,6,0,3,3,0,8,4,7,0,0,284
Friday,0,0,0,0,2,31,136,28,14,15,0,0,1,4,3,6,0,0,5,0,7,5,0,0,266
Monday,0,0,0,0,2,46,219,47,25,24,7,1,3,3,4,0,4,3,7,5,3,7,0,0,418
Tuesday,0,0,0,0,4,42,205,41,23,20,4,4,2,7,0,3,6,7,4,0,0,7,0,0,389
Wednesday,0,0,0,0,3,24,120,25,13,12,3,2,1,7,7,2,6,5,3,7,1,5,0,0,256
Thursday,0,0,0,0,3,38,186,39,22,22,5,1,5,7,2,1,1,2,6,2,6,6,0,0,365
Friday,0,0,0,0,0,55,272,57,27,28,1,5,1,3,7,0,8,6,0,7,6,2,0,0,492
Monday,0,0,0,0,0,59,295,62,33,32,1,5,2,2,1,5,3,3,2,0,3,6,0,0,523
Tuesday,0,0,0,0,0,22,114,26,14,11,0,1,3,5,2,5,7,1,7,3,5,4,0,0,239
Wednesday,0,0,0,0,8,35,159,32,18,18,3,7,0,6,4,0,7,3,4,2,2,5,0,0,321
Thursday,0,0,0,0,7,47,232,48,24,24,4,1,4,3,1,5,1,2,4,5,6,5,0,0,433
Friday,0,0,0,0,7,48,242,49,27,27,1,6,1,6,0,5,4,4,7,6,0,3,0,0,452
Monday,0,0,0,0,6,52,247,53,28,25,4,5,6,7,6,0,0,0,7,2,3,6,0,0,466
Saturday,0,0,0,0,0,0,0,7,7,5,0,46,63,17,32,78,1,6,4,6,3,2,6,4,295
Saturday,0,0,0,0,0,0,0,2,1,5,1,25,119,69,49,95,5,6,4,2,2,4,5,4,409
Saturday,0,0,0,0,0,0,0,5,6,6,1,87,52,18,33,69,1,5,6,0,7,5,3,5,319
Saturday,0,0,0,0,0,0,0,0,0,7,1,44,28,56,15,70,4,1,4,0,7,7,5,3,260
Saturday,0,0,0,0,0,0,0,2,1,4,4,52,21,31,13,44,0,6,4,0,0,1,6,4,204
Saturday,0,0,0,0,0,0,0,7,4,3,6,71,15,42,57,28,5,2,1,3,2,2,4,6,267
Sunday,0,0,0,0,0,0,0,6,5,7,4,40,65,14,50,26,3,6,7,1,3,5,3,2,255
Sunday,0,0,0,0,0,0,0,0,7,5,1,21,58,38,93,75,0,1,7,7,0,2,5,1,328
Sunday,0,0,0,0,0,0,0,3,4,4,1,75,60,43,31,14,6,3,5,1,1,5,7,6,280
Sunday,0,0,0,0,0,0,0,1,1,4,0,64,35,49,82,16,1,5,0,3,3,2,5,5,286
Sunday,0,0,0,0,0,0,0,7,6,6,1,18,36,57,72,90,5,5,1,0,6,2,5,2,326
Sunday,0,0,0,0,0,0,0,0,5,5,4,118,72,97,50,25,6,2,6,5,4,2,1,7,418
