Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,17,0,0,10,2,19,15,28,9,24,16,23,13,40,51,28,125,3,0,0,434
Wednesday,0,0,0,0,7,6,11,13,22,16,5,7,31,13,16,31,17,53,67,33,170,30,0,0,558
Thursday,0,0,0,0,4,34,32,9,5,28,8,2,32,23,8,20,20,64,82,41,207,2,0,0,629
Friday,0,0,0,0,22,2,5,25,24,23,27,0,12,28,8,0,13,37,51,26,121,18,0,0,449
Monday,0,0,0,0,11,26,25,1,29,16,22,19,25,34,37,37,25,80,102,54,256,40,0,0,847
Tuesday,0,0,0,0,5,18,4,33,4,40,16,14,36,8,37,27,27,76,101,54,255,37,0,0,799
Wednesday,0,0,0,0,16,6,11,27,21,1,19,9,10,25,0,9,18,53,72,37,180,13,0,0,536
Thursday,0,0,0,0,11,2,29,1,23,1,7,23,30,4,10,17,16,49,68,33,162,3,0,0,497
Friday,0,0,0,0,22,10,29,7,7,11,22,7,13,14,34,35,23,63,83,41,202,34,0,0,662
Monday,0,0,0,0,25,22,21,38,24,9,15,23,28,3,17,15,25,68,92,46,223,0,0,0,703
Tuesday,0,0,0,0,13,3,38,23,22,27,6,39,38,5,35,14,24,74,95,47,237,37,0,0,788
Wednesday,0,0,0,0,24,20,3,28,16,26,2,30,10,13,25,5,18,59,77,41,191,1,0,0,597
Thursday,0,0,0,0,4,5,22,20,25,26,20,7,22,17,11,9,14,35,45,22,110,25,0,0,449
Friday,0,0,0,0,11,36,17,41,38,34,16,19,7,23,16,0,29,88,117,57,289,19,0,0,865
Monday,0,0,0,0,18,16,5,11,17,20,6,3,1,13,24,21,12,32,44,21,106,13,0,0,394
Tuesday,0,0,0,0,36,28,7,22,6,8,25,33,15,14,23,7,24,73,96,48,243,39,0,0,754
Wednesday,0,0,0,0,25,12,14,6,7,14,8,14,29,8,27,28,16,44,58,31,146,19,0,0,516
Thursday,0,0,0,0,22,26,9,16,15,16,12,27,27,27,7,18,15,48,61,30,152,29,0,0,565
Friday,0,0,0,0,29,8,6,20,27,19,8,29,12,5,32,11,17,47,63,34,158,9,0,0,543
Monday,0,0,0,0,12,19,13,19,28,6,9,6,13,32,11,7,20,58,78,39,193,10,0,0,580
Tuesday,0,0,0,0,10,33,14,15,3,22,18,14,23,4,0,38,32,89,122,62,300,3,0,0,813
Wednesday,0,0,0,0,6,26,6,25,12,27,3,28,23,8,18,9,14,35,44,23,111,24,0,0,451
Thursday,0,0,0,0,9,22,4,29,6,24,8,4,19,16,20,24,14,46,62,32,151,17,0,0,516
Friday,0,0,0,0,6,6,9,15,33,7,18,7,9,2,33,30,16,53,67,36,169,14,0,0,541
Monday,0,0,0,0,6,9,15,19,24,10,8,19,32,0,35,7,21,66,87,44,210,21,0,0,641
Tuesday,0,0,0,0,11,31,29,22,0,13,16,37,0,24,1,6,24,68,92,48,231,22,0,0,686
Wednesday,0,0,0,0,14,18,14,1,15,27,22,18,5,3,19,2,16,38,52,27,129,13,0,0,442
Thursday,0,0,0,0,37,37,29,14,1,35,38,28,22,16,3,11,26,72,99,49,241,1,0,0,767
Friday,0,0,0,0,0,13,4,17,25,28,14,5,19,25,11,8,17,45,58,28,141,4,0,0,471
Monday,0,0,0,0,9,14,17,14,21,32,16,12,4,27,3,2,21,53,71,38,179,3,0,0,544
Saturday,0,0,0,0,0,0,0,3,6,3,7,39,19,77,92,58,0,2,5,0,4,6,3,6,341
Saturday,0,0,0,0,0,0,0,7,2,5,6,57,37,73,90,19,7,4,6,2,0,5,0,1,328
Saturday,0,0,0,0,0,0,0,0,0,5,6,97,71,119,26,50,4,7,3,5,1,7,3,1,415
Saturday,0,0,0,0,0,0,0,6,7,7,1,85,62,21,43,105,6,3,0,7,0,0,3,6,372
Saturday,0,0,0,0,0,0,0,6,4,6,4,46,25,70,93,112,2,6,4,0,2,3,3,7,400
Saturday,0,0,0,0,0,0,0,5,3,4,5,91,70,24,49,116,6,1,1,2,2,3,2,5,397
Sunday,0,0,0,0,0,0,0,2,7,6,5,43,62,22,105,85,7,1,7,2,1,2,0,3,365
Sunday,0,0,0,0,0,0,0,4,8,0,7,27,46,115,93,71,2,3,4,2,4,0,1,0,396
Sunday,0,0,0,0,0,0,0,4,3,4,6,20,88,69,55,38,0,0,7,3,3,0,3,4,313
Sunday,0,0,0,0,0,0,0,7,3,4,7,110,67,46,23,88,7,2,7,5,5,4,1,2,396
Sunday,0,0,0,0,0,0,0,4,2,3,1,23,13,33,47,58,3,7,4,5,7,6,4,3,232
Sunday,0,0,0,0,0,0,0,2,2,3,1,14,29,64,51,40,6,6,6,0,6,4,2,6,252
