Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,23,0,24,10,23,4,16,22,8,8,4,14,121,13,13,13,11,9,0,0,344
Wednesday,0,0,0,0,10,36,38,28,40,5,18,20,34,3,1,9,267,30,28,30,26,26,0,0,657
Thursday,0,0,0,0,25,5,38,19,39,16,30,8,28,2,26,7,299,33,30,30,29,7,0,0,679
Friday,0,0,0,0,14,9,3,29,8,17,13,11,2,3,4,11,146,17,15,17,14,30,0,0,370
Monday,0,0,0,0,9,35,4,9,15,8,24,0,1,16,34,29,249,28,26,26,24,18,0,0,563
Tuesday,0,0,0,0,5,28,9,13,3,27,21,14,2,8,13,8,146,17,18,16,14,11,0,0,381
Wednesday,0,0,0,0,26,9,20,27,3,16,5,25,0,31,1,12,154,15,15,16,15,31,0,0,430
Thursday,0,0,0,0,35,25,16,27,17,32,33,5,37,14,6,27,216,24,22,22,21,29,0,0,616
Friday,0,0,0,0,15,29,30,26,9,23,11,13,30,19,30,4,223,25,25,25,22,8,0,0,575
Monday,0,0,0,0,21,21,30,27,36,25,43,10,34,26,10,9,299,33,30,33,29,36,0,0,759
Tuesday,0,0,0,0,17,14,3,33,5,31,25,33,10,23,36,38,240,23,26,26,23,25,0,0,640
Wednesday,0,0,0,0,22,30,12,5,39,30,26,24,0,12,37,29,278,28,31,28,27,12,0,0,680
Thursday,0,0,0,0,18,10,33,37,17,37,35,13,9,0,30,19,217,22,25,23,21,33,0,0,608
Friday,0,0,0,0,5,30,9,30,16,24,26,10,2,15,21,19,141,14,17,14,14,8,0,0,422
Monday,0,0,0,0,17,35,11,21,35,0,42,16,18,38,43,26,300,32,33,33,29,30,0,0,769
Tuesday,0,0,0,0,9,11,23,0,29,6,11,5,4,26,6,13,115,13,14,15,11,24,0,0,343
Wednesday,0,0,0,0,3,27,29,35,27,30,12,15,11,28,2,7,217,24,23,21,21,12,0,0,554
Thursday,0,0,0,0,19,10,9,17,16,1,5,20,7,18,22,27,111,14,12,10,10,3,0,0,339
Friday,0,0,0,0,9,33,3,34,22,6,7,15,2,26,4,12,196,20,19,22,19,7,0,0,464
Monday,0,0,0,0,0,4,27,9,4,5,13,23,25,20,15,26,162,19,17,17,16,12,0,0,424
Tuesday,0,0,0,0,12,3,30,24,4,18,1,31,1,27,19,9,221,25,24,24,22,11,0,0,514
Wednesday,0,0,0,0,19,20,8,3,27,22,34,30,3,5,3,29,271,28,28,27,26,9,0,0,601
Thursday,0,0,0,0,12,17,22,7,36,13,18,3,23,28,5,37,223,23,25,23,22,31,0,0,575
Friday,0,0,0,0,22,25,6,5,9,38,36,31,20,19,20,13,239,26,26,23,23,12,0,0,603
Monday,0,0,0,0,21,21,5,13,35,33,38,15,14,5,31,22,241,26,26,25,23,7,0,0,610
Tuesday,0,0,0,0,20,25,7,29,6,30,27,5,22,20,11,29,171,18,19,19,16,25,0,0,510
Wednesday,0,0,0,0,16,9,26,12,24,26,10,7,30,9,4,15,163,17,19,17,16,31,0,0,459
Thursday,0,0,0,0,5,20,26,7,8,20,14,10,3,18,15,5,106,11,11,11,10,22,0,0,329
Friday,0,0,0,0,32,31,3,9,26,4,22,23,17,2,35,7,209,20,21,20,20,31,0,0,539
Monday,0,0,0,0,23,5,21,26,1,11,14,7,20,12,17,23,148,15,14,16,14,19,0,0,415
Saturday,0,0,0,0,0,9,3,13,12,1,8,15,15,0,11,6,12,8,5,12,6,12,5,0,161
Saturday,0,0,0,0,0,11,0,6,12,11,4,13,5,13,12,11,3,1,14,10,1,6,4,0,145
Saturday,0,0,0,0,0,7,11,9,15,14,13,7,1,14,11,7,12,0,15,10,4,3,5,0,168
Saturday,0,0,0,0,0,0,3,7,9,2,8,12,2,5,14,2,7,10,15,2,6,7,2,0,123
Saturday,0,0,0,0,0,4,2,12,13,0,14,2,12,0,12,2,11,14,13,3,3,13,0,0,137
Saturday,0,0,0,0,0,14,2,4,13,6,3,2,9,15,5,12,14,2,15,5,9,1,15,0,154
Sunday,0,0,0,0,0,15,0,1,7,11,15,11,10,3,8,0,14,11,11,9,6,6,2,0,149
Sunday,0,0,0,0,0,1,7,14,15,15,3,3,14,8,5,14,4,1,1,15,3,5,6,0,144
Sunday,0,0,0,0,0,7,13,2,2,10,0,8,0,12,10,9,13,6,11,6,8,7,4,0,135
Sunday,0,0,0,0,0,2,4,4,11,14,11,0,10,15,1,4,4,12,5,7,1,9,8,0,132
Sunday,0,0,0,0,0,6,2,4,3,8,1,1,11,12,15,13,15,2,7,13,1,13,11,0,148
Sunday,0,0,0,0,0,15,9,4,3,9,3,7,0,10,8,9,8,7,15,12,2,4,1,0,134
