Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,32,20,7,5,3,14,17,8,20,2,29,24,20,169,52,33,18,21,0,0,503
Wednesday,0,0,0,0,40,32,37,37,12,20,30,23,18,40,12,38,30,291,88,58,31,19,0,0,864
Thursday,0,0,0,0,13,29,16,14,3,23,14,10,24,21,4,35,21,213,63,44,23,13,0,0,593
Friday,0,0,0,0,16,28,13,23,10,18,25,26,30,21,29,14,18,173,55,35,20,10,0,0,572
Monday,0,0,0,0,4,12,25,24,15,34,10,19,22,16,30,34,24,243,75,51,27,16,0,0,690
Tuesday,0,0,0,0,2,39,6,36,2,18,41,30,22,1,1,31,31,285,85,60,31,2,0,0,730
Wednesday,0,0,0,0,17,9,4,19,19,31,22,31,30,20,23,26,31,291,90,58,30,36,0,0,794
Thursday,0,0,0,0,2,10,40,11,35,19,43,6,37,1,16,3,31,288,88,59,30,35,0,0,763
Friday,0,0,0,0,6,5,30,7,1,25,4,0,11,19,28,2,22,195,60,41,21,16,0,0,499
Monday,0,0,0,0,8,31,37,23,12,7,7,13,3,29,11,26,28,260,81,55,27,41,0,0,707
Tuesday,0,0,0,0,3,38,33,7,44,6,33,39,18,12,6,5,30,300,91,63,32,15,0,0,784
Wednesday,0,0,0,0,30,18,10,7,7,24,28,18,33,32,30,34,18,183,54,37,19,29,0,0,620
Thursday,0,0,0,0,33,15,16,1,16,14,24,23,33,33,9,5,23,208,65,44,21,2,0,0,592
Friday,0,0,0,0,40,28,35,33,15,18,10,0,18,34,4,23,32,286,87,57,30,27,0,0,784
Monday,0,0,0,0,22,16,6,1,25,17,22,16,16,12,4,4,10,105,32,22,10,1,0,0,349
Tuesday,0,0,0,0,17,6,2,6,0,35,7,40,23,26,19,34,28,262,80,55,26,28,0,0,704
Wednesday,0,0,0,0,20,19,3,11,7,21,19,25,2,11,8,8,16,124,38,28,14,9,0,0,391
Thursday,0,0,0,0,23,1,24,26,6,5,2,1,13,3,14,6,14,125,40,27,16,0,0,0,355
Friday,0,0,0,0,15,9,9,24,31,1,36,26,6,7,27,17,31,290,88,59,30,41,0,0,756
Monday,0,0,0,0,9,23,3,35,40,15,13,30,4,5,26,20,29,254,77,54,27,29,0,0,702
Tuesday,0,0,0,0,22,31,1,37,17,1,13,7,12,32,35,7,25,231,71,47,23,3,0,0,622
Wednesday,0,0,0,0,27,5,11,3,40,10,26,32,18,31,3,33,28,265,80,54,27,6,0,0,709
Thursday,0,0,0,0,29,26,26,15,5,4,2,21,11,8,25,8,14,115,37,24,13,16,0,0,409
Friday,0,0,0,0,20,36,5,20,18,8,22,14,7,8,3,30,27,268,82,56,27,41,0,0,700
Monday,0,0,0,0,30,34,2,3,24,1,0,10,19,32,29,24,20,180,55,38,19,25,0,0,555
Tuesday,0,0,0,0,12,14,22,27,24,3,28,27,3,17,12,4,20,165,52,36,16,30,0,0,521
Wednesday,0,0,0,0,5,24,19,16,32,23,4,3,30,14,13,23,19,164,52,34,16,23,0,0,522
Thursday,0,0,0,0,18,22,14,16,40,30,12,18,2,8,35,36,27,255,75,52,28,35,0,0,731
Friday,0,0,0,0,39,16,17,21,4,32,13,42,32,24,25,36,28,278,83,57,30,8,0,0,794
Monday,0,0,0,0,16,1,34,1,34,30,18,17,3,16,8,24,22,198,59,42,22,35,0,0,590
Saturday,0,0,0,0,0,5,7,14,11,13,7,13,0,3,9,6,8,14,12,2,13,7,0,0,153
Saturday,0,0,0,0,0,4,12,6,10,11,12,9,1,10,5,9,3,10,14,5,1,9,12,0,155
Saturday,0,0,0,0,0,2,15,8,13,2,0,14,2,7,15,9,12,8,9,0,3,5,5,0,137
Saturday,0,0,0,0,0,16,13,10,0,4,2,9,0,10,0,3,14,11,11,12,2,3,5,0,134
Saturday,0,0,0,0,0,14,12,15,0,3,5,1,8,9,5,14,2,8,15,1,10,5,1,0,137
Saturday,0,0,0,0,0,5,1,15,6,3,11,11,7,6,4,2,12,1,10,2,15,3,2,0,125
Sunday,0,0,0,0,0,14,5,14,4,1,10,7,5,1,6,3,14,9,9,4,9,0,6,0,129
Sunday,0,0,0,0,0,4,9,10,11,3,2,13,5,8,12,5,2,10,8,14,5,12,15,0,156
Sunday,0,0,0,0,0,9,11,4,1,1,15,1,11,14,2,6,8,4,1,7,7,12,2,0,125
Sunday,0,0,0,0,0,8,2,5,5,12,6,8,5,6,11,14,12,0,6,6,2,5,0,0,123
Sunday,0,0,0,0,0,13,1,9,4,4,7,10,10,15,14,12,11,2,15,4,3,8,12,0,164
Sunday,0,0,0,0,0,11,13,10,5,9,12,6,13,9,2,9,14,13,9,7,1,8,2,0,164
