Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,0,83,123,4,3,5,3,4,1,7,3,3,4,3,0,3,6,4,0,0,270
Wednesday,0,0,0,0,3,53,96,2,1,5,6,2,5,2,0,5,7,1,5,0,1,0,0,0,200
Thursday,0,0,0,0,2,202,42,4,5,5,2,7,3,7,6,3,2,7,4,7,7,4,0,0,327
Friday,0,0,0,0,3,140,198,5,7,7,4,1,2,2,3,0,5,5,5,4,0,2,0,0,402
Monday,0,0,0,0,5,21,98,7,6,4,1,1,6,6,1,3,1,2,4,3,2,4,0,0,182
Tuesday,0,0,0,0,5,109,49,3,7,7,0,5,5,4,2,0,0,4,4,2,5,6,0,0,223
Wednesday,0,0,0,0,0,78,93,5,0,7,3,3,4,1,6,0,3,5,4,3,6,4,0,0,233
Thursday,0,0,0,0,4,184,97,4,5,3,5,2,0,6,7,5,7,0,1,2,0,6,0,0,346
Friday,0,0,0,0,1,196,172,7,3,4,4,2,7,4,1,1,0,3,4,3,2,1,0,0,423
Monday,0,0,0,0,0,31,127,7,6,4,4,2,5,6,1,6,7,5,5,4,7,4,0,0,238
Tuesday,0,0,0,0,4,10,196,3,2,0,0,7,5,3,6,0,3,2,5,2,6,5,0,0,268
Wednesday,0,0,0,0,3,97,65,5,5,2,6,3,4,3,2,7,2,1,1,4,6,6,0,0,230
Thursday,0,0,0,0,4,107,124,2,1,2,4,3,4,0,0,0,0,0,3,7,2,0,0,0,272
Friday,0,0,0,0,3,241,63,6,3,6,4,1,3,3,4,1,2,3,2,5,1,3,0,0,365
Monday,0,0,0,0,6,0,43,7,1,7,1,3,1,1,1,7,7,2,5,4,4,0,0,0,110
Tuesday,0,0,0,0,2,81,1,7,2,4,3,1,0,0,0,0,2,3,2,7,0,3,0,0,127
Wednesday,0,0,0,0,0,97,125,0,4,5,5,0,2,1,4,8,3,4,7,1,7,2,0,0,285
Thursday,0,0,0,0,3,112,206,7,0,1,2,4,6,1,6,5,2,2,1,0,0,0,0,0,367
Friday,0,0,0,0,2,106,123,6,3,0,0,7,7,5,1,0,3,1,4,4,4,1,0,0,286
Monday,0,0,0,0,7,101,89,6,4,0,7,6,7,3,2,6,6,0,5,1,3,5,0,0,266
Tuesday,0,0,0,0,5,36,97,2,7,2,4,4,3,6,4,7,3,0,4,4,6,6,0,0,208
Wednesday,0,0,0,0,6,28,188,2,4,5,2,2,0,7,7,4,1,5,3,0,2,3,0,0,278
Thursday,0,0,0,0,0,85,24,4,0,5,6,3,6,5,5,6,1,6,2,6,0,4,0,0,178
Friday,0,0,0,0,6,77,5,7,0,0,6,4,0,6,7,5,0,0,6,6,5,3,0,0,151
Monday,0,0,0,0,6,124,29,2,4,6,2,6,3,7,4,4,3,5,6,0,2,7,0,0,229
Tuesday,0,0,0,0,0,160,152,5,7,6,2,6,6,4,1,5,5,3,1,3,7,5,0,0,388
Wednesday,0,0,0,0,5,96,17,7,4,6,5,2,0,6,3,6,6,2,2,0,5,2,0,0,182
Thursday,0,0,0,0,1,7,157,1,6,5,4,0,5,2,6,1,6,1,1,6,3,6,0,0,228
Friday,0,0,0,0,3,111,92,5,5,7,1,4,6,7,0,6,7,1,1,5,0,0,0,0,269
Monday,0,0,0,0,4,117,8,6,5,4,6,4,0,1,5,5,7,3,0,1,6,3,0,0,192
Saturday,0,0,0,0,0,0,1,3,0,3,1,3,3,0,5,2,27,15,49,59,3,0,4,0,187
Saturday,0,0,0,0,0,0,6,0,4,0,0,3,4,0,6,7,90,66,24,112,5,0,4,0,341
Saturday,0,0,0,0,0,0,5,5,7,4,4,2,2,1,4,4,63,106,41,83,5,4,5,0,353
Saturday,0,0,0,0,0,0,5,5,7,2,7,4,6,7,1,7,75,47,62,32,4,2,2,0,282
Saturday,0,0,0,0,0,0,2,4,6,0,2,4,2,7,3,7,34,55,71,17,4,1,4,0,230
Saturday,0,0,0,0,0,0,6,2,2,6,2,3,6,5,1,3,23,13,33,43,4,4,7,0,172
Sunday,0,0,0,0,0,0,5,0,4,3,5,4,3,2,0,4,16,55,41,68,7,7,2,0,236
Sunday,0,0,0,0,0,0,6,1,7,7,2,1,0,0,7,7,87,17,36,68,5,3,0,0,263
Sunday,0,0,0,0,0,0,3,1,1,5,3,2,5,2,0,4,32,77,15,47,2,1,3,0,213
Sunday,0,0,0,0,0,0,3,7,3,3,3,3,4,2,3,2,99,62,81,41,4,5,6,0,340
Sunday,0,0,0,0,0,0,6,4,4,2,2,3,6,2,7,5,78,34,49,65,5,2,2,0,283
Sunday,0,0,0,0,0,0,4,6,3,5,6,0,5,6,1,2,91,36,18,74,3,2,4,0,275
