Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,0,0,0,0,4,27,23,17,32,15,12,25,18,16,21,9,19,6,0,0,249
Wednesday,0,0,0,0,0,0,0,0,0,0,29,11,13,1,7,5,18,9,24,16,12,22,0,0,172
Thursday,0,0,0,0,0,0,0,1,25,24,33,22,11,20,11,7,8,27,12,51,22,11,0,0,293
Friday,0,0,0,0,0,0,0,0,0,0,7,6,14,16,17,17,11,8,0,0,0,18,0,0,118
Monday,0,0,0,0,0,0,0,0,0,2,12,19,19,46,31,5,0,0,0,0,0,0,0,0,137
Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,58,13,7,13,16,10,0,0,167
Wednesday,0,0,0,0,0,0,4,2,15,8,14,0,0,0,0,0,0,10,14,24,7,17,0,0,121
Thursday,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,0,0,0,0,0,0,0,0,13,32,24,19,10,11,18,10,15,34,7,21,81,5,0,0,307
Tuesday,0,0,0,0,0,0,0,0,0,0,20,30,13,24,22,9,0,0,5,31,14,14,0,0,188
Wednesday,0,0,0,0,0,0,0,0,0,0,15,30,21,5,0,23,37,2,0,0,0,0,0,0,137
Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wednesday,0,0,0,0,0,0,0,0,0,0,8,31,28,11,18,21,13,31,6,13,8,40,0,0,231
Thursday,0,0,0,0,0,0,0,0,0,9,17,33,2,0,21,2,4,7,16,12,26,5,0,0,160
Friday,0,0,0,0,0,0,0,0,0,0,24,20,22,0,6,12,7,8,11,4,6,8,0,0,132
Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wednesday,0,0,0,0,0,0,0,0,0,0,19,27,14,3,30,3,1,24,1,10,12,7,0,0,158
Thursday,0,0,0,0,0,0,0,0,0,0,2,28,11,8,0,16,16,0,0,0,0,0,0,0,83
Friday,0,0,0,0,0,0,0,0,0,0,5,16,7,18,21,19,0,0,0,0,0,0,0,0,90
Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saturday,0,0,0,0,0,6,10,13,13,9,0,13,13,4,7,10,8,3,4,2,3,7,14,0,148
Saturday,0,0,0,0,0,7,8,9,2,11,0,0,13,5,2,11,0,3,0,10,6,7,7,0,112
Saturday,0,0,0,0,0,4,8,2,5,14,10,6,15,12,8,8,1,1,12,4,5,2,14,0,143
Saturday,0,0,0,0,0,7,12,13,8,2,13,14,11,15,12,4,14,11,10,9,14,9,7,0,193
Saturday,0,0,0,0,0,4,13,6,6,7,9,9,15,13,3,15,7,12,9,13,13,0,9,0,174
Saturday,0,0,0,0,0,5,7,2,14,15,9,8,3,14,13,0,5,6,4,13,9,3,4,0,145
Sunday,0,0,0,0,0,6,2,9,4,5,10,8,10,7,0,7,9,6,10,5,7,14,0,0,125
Sunday,0,0,0,0,0,2,5,3,9,15,4,14,6,9,7,6,3,1,2,9,5,13,0,0,122
Sunday,0,0,0,0,0,11,6,7,0,2,13,10,1,11,4,12,2,7,7,0,13,14,7,0,134
Sunday,0,0,0,0,0,10,15,12,11,5,15,6,8,15,2,6,0,8,10,8,1,11,11,0,165
Sunday,0,0,0,0,0,9,7,6,1,8,5,14,3,8,9,9,7,13,15,2,4,8,7,0,144
Sunday,0,0,0,0,0,3,4,0,12,3,11,5,1,9,15,7,15,12,8,9,1,11,12,0,146
