Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,6,1,4,7,3,6,6,14,76,28,27,50,0,4,7,2,6,5,0,0,260
Wednesday,0,0,0,0,1,2,7,3,0,2,4,6,84,29,36,53,7,3,2,1,5,6,0,0,261
Thursday,0,0,0,0,1,4,0,6,2,7,2,2,40,14,16,19,5,4,4,6,1,0,0,0,143
Friday,0,0,0,0,7,2,7,3,3,2,6,7,90,32,59,41,1,7,6,5,0,1,0,0,290
Monday,0,0,0,0,6,4,1,4,0,6,6,12,71,25,15,29,5,0,3,5,2,6,0,0,209
Tuesday,0,0,0,0,3,0,5,0,1,2,3,0,33,12,16,13,0,5,6,7,0,7,0,0,121
Wednesday,0,0,0,0,2,6,1,6,5,7,0,4,54,19,36,19,4,0,7,0,4,0,0,0,184
Thursday,0,0,0,0,0,3,2,4,1,0,6,26,63,21,5,25,7,0,4,4,6,4,0,0,188
Friday,0,0,0,0,3,7,2,4,5,7,1,16,31,10,18,7,2,7,1,5,3,3,0,0,139
Monday,0,0,0,0,0,1,1,0,4,0,0,39,59,21,36,3,5,0,0,4,3,7,0,0,193
Tuesday,0,0,0,0,1,0,1,6,5,4,5,34,70,25,16,27,7,0,7,0,6,5,0,0,228
Wednesday,0,0,0,0,4,0,5,3,6,6,3,45,66,22,19,4,7,1,6,1,4,3,0,0,215
Thursday,0,0,0,0,4,3,5,4,0,0,3,10,55,21,36,16,1,3,1,4,2,6,0,0,180
Friday,0,0,0,0,5,7,0,1,5,3,3,24,66,22,29,17,7,4,6,1,5,5,0,0,217
Monday,0,0,0,0,2,1,2,7,4,2,1,18,47,15,32,27,2,6,6,0,2,3,0,0,186
Tuesday,0,0,0,0,2,4,7,4,1,2,0,19,39,12,7,4,4,0,4,0,8,7,0,0,132
Wednesday,0,0,0,0,6,4,3,2,7,0,7,6,49,16,1,18,4,0,0,0,6,3,0,0,142
Thursday,0,0,0,0,5,3,4,0,4,7,7,7,69,23,40,34,3,6,1,0,6,5,0,0,233
Friday,0,0,0,0,7,6,3,5,5,7,0,11,59,22,14,12,4,5,7,4,7,1,0,0,188
Monday,0,0,0,0,3,7,6,0,7,6,4,31,72,24,23,33,7,0,6,3,2,4,0,0,246
Tuesday,0,0,0,0,4,0,5,6,2,7,3,23,51,16,34,1,5,1,5,7,4,6,0,0,189
Wednesday,0,0,0,0,3,6,2,7,7,4,1,18,71,23,17,16,1,7,4,6,0,3,0,0,203
Thursday,0,0,0,0,7,6,6,2,7,4,0,25,46,16,20,32,7,6,4,4,0,4,0,0,206
Friday,0,0,0,0,6,4,5,0,4,1,7,13,79,29,52,10,4,6,4,6,3,6,0,0,252
Monday,0,0,0,0,0,5,5,1,4,0,0,13,67,21,33,43,8,4,1,0,5,2,0,0,221
Tuesday,0,0,0,0,2,6,5,7,1,7,6,6,90,30,45,7,0,4,4,4,5,5,0,0,243
Wednesday,0,0,0,0,4,2,2,2,5,7,4,1,61,20,16,33,2,0,4,2,7,0,0,0,180
Thursday,0,0,0,0,0,0,0,7,2,0,7,26,46,15,0,27,6,2,0,6,3,1,0,0,159
Friday,0,0,0,0,1,3,4,7,3,2,3,14,71,25,40,25,1,6,6,7,3,7,0,0,237
Monday,0,0,0,0,5,0,2,0,6,0,2,49,70,26,14,25,0,6,6,0,7,6,0,0,231
Saturday,0,0,0,0,0,3,2,8,1,13,8,9,4,0,13,11,1,5,4,15,5,0,14,0,126
Saturday,0,0,0,0,0,2,12,6,15,4,13,0,12,10,4,9,10,13,0,0,1,6,0,0,125
Saturday,0,0,0,0,0,8,6,3,6,2,5,11,10,4,8,3,4,15,13,7,3,10,9,0,137
Saturday,0,0,0,0,0,13,11,14,12,11,14,8,14,10,10,10,0,11,14,2,12,4,0,0,177
Saturday,0,0,0,0,0,3,7,6,13,14,5,3,10,12,5,5,12,8,6,9,0,0,1,0,128
Saturday,0,0,0,0,0,10,4,8,12,15,12,6,15,2,5,3,4,6,4,0,6,2,5,0,126
Sunday,0,0,0,0,0,0,0,1,9,11,9,2,14,11,9,13,3,9,7,8,15,5,7,0,142
Sunday,0,0,0,0,0,6,11,8,0,14,4,1,8,8,2,8,12,15,12,10,8,1,4,0,141
Sunday,0,0,0,0,0,5,1,4,10,5,6,15,6,2,14,6,5,1,1,15,13,15,0,0,132
Sunday,0,0,0,0,0,3,5,0,2,8,6,0,11,0,13,8,13,1,1,4,10,13,15,0,120
Sunday,0,0,0,0,0,14,2,10,11,12,9,9,4,2,8,5,6,5,0,2,14,12,12,0,144
Sunday,0,0,0,0,0,12,12,6,5,9,5,9,7,4,3,3,7,13,11,3,1,9,6,0,133
