Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,16,28,32,33,25,8,20,30,32,1,8,0,2,32,11,2,1,10,0,0,299
Wednesday,0,0,0,0,21,31,43,31,33,36,31,32,4,12,39,31,27,28,27,1,28,30,0,0,495
Thursday,0,0,0,0,15,5,2,22,20,20,20,3,27,14,12,27,19,11,8,0,3,11,0,0,248
Friday,0,0,0,0,1,13,3,11,19,2,31,27,27,1,34,26,18,3,4,27,23,35,0,0,313
Monday,0,0,0,0,20,8,1,2,25,18,5,28,8,11,17,0,12,2,5,25,26,2,0,0,223
Tuesday,0,0,0,0,8,20,42,3,9,1,15,26,33,43,9,25,26,20,4,15,31,15,0,0,352
Wednesday,0,0,0,0,23,14,29,24,33,14,17,6,10,9,26,26,24,10,16,13,30,27,0,0,358
Thursday,0,0,0,0,16,22,19,25,1,27,10,28,15,16,5,24,14,20,27,26,27,17,0,0,346
Friday,0,0,0,0,19,19,16,0,0,21,0,29,7,21,23,2,17,19,2,16,16,13,0,0,250
Monday,0,0,0,0,11,3,18,25,24,5,15,10,2,14,19,26,16,0,23,31,4,19,0,0,273
Tuesday,0,0,0,0,7,30,35,2,13,15,35,18,39,41,5,28,33,1,9,19,21,40,0,0,401
Wednesday,0,0,0,0,6,20,24,3,27,15,29,15,20,9,15,4,19,5,15,25,22,4,0,0,285
Thursday,0,0,0,0,2,1,8,12,9,24,24,14,22,1,10,15,15,11,8,12,14,25,0,0,234
Friday,0,0,0,0,16,11,21,9,18,1,4,22,23,7,15,21,5,15,28,11,24,7,0,0,265
Monday,0,0,0,0,23,25,14,12,15,23,31,7,19,23,26,27,8,19,14,10,29,5,0,0,337
Tuesday,0,0,0,0,8,2,16,36,33,8,8,4,22,19,15,2,3,26,3,12,27,30,0,0,284
Wednesday,0,0,0,0,8,27,28,1,0,15,32,4,30,33,29,30,31,16,26,22,24,12,0,0,377
Thursday,0,0,0,0,27,9,1,26,2,28,13,28,10,19,1,20,14,23,19,26,20,24,0,0,318
Friday,0,0,0,0,20,13,19,5,8,9,7,0,22,19,32,9,26,2,26,23,15,22,0,0,286
Monday,0,0,0,0,9,13,14,4,26,21,8,5,4,15,13,28,28,7,21,7,24,17,0,0,272
Tuesday,0,0,0,0,2,14,0,18,22,32,10,18,32,11,17,6,10,29,22,16,12,9,0,0,290
Wednesday,0,0,0,0,19,29,18,14,11,13,21,8,20,26,23,19,24,30,13,13,9,11,0,0,330
Thursday,0,0,0,0,5,37,26,40,30,22,14,14,8,39,21,9,21,8,38,37,37,40,0,0,453
Friday,0,0,0,0,31,4,26,17,32,4,13,30,35,14,17,10,35,19,15,27,5,13,0,0,357
Monday,0,0,0,0,38,9,31,34,17,37,6,20,36,29,30,28,12,0,37,12,10,26,0,0,419
Tuesday,0,0,0,0,23,5,34,17,33,10,34,19,26,28,32,11,25,33,14,7,22,28,0,0,409
Wednesday,0,0,0,0,6,4,38,12,35,8,17,9,10,12,20,15,15,3,10,6,39,15,0,0,283
Thursday,0,0,0,0,6,16,30,31,14,25,8,15,11,21,17,10,14,8,20,1,21,28,0,0,306
Friday,0,0,0,0,33,18,25,19,26,27,11,36,2,2,31,18,41,23,30,19,10,39,0,0,420
Monday,0,0,0,0,18,27,3,12,21,19,26,12,19,7,17,5,3,1,20,27,7,27,0,0,282
Saturday,0,0,0,0,0,112,66,90,3,3,0,7,5,4,1,1,7,3,1,7,0,3,4,0,327
Saturday,0,0,0,0,0,96,22,80,3,1,7,7,7,3,2,1,2,0,6,4,7,3,3,0,264
Saturday,0,0,0,0,0,25,34,45,2,7,5,7,5,1,7,5,6,5,3,7,4,0,0,0,176
Saturday,0,0,0,0,0,100,42,19,0,5,6,6,5,5,7,2,4,2,1,6,3,1,6,0,230
Saturday,0,0,0,0,0,52,16,63,5,7,5,6,5,0,1,2,0,4,7,2,1,6,2,0,191
Saturday,0,0,0,0,0,82,101,62,4,7,2,5,1,0,7,6,5,4,0,2,7,0,0,0,303
Sunday,0,0,0,0,0,18,29,74,5,0,3,2,1,0,2,2,5,6,3,5,5,7,1,0,175
Sunday,0,0,0,0,0,41,103,24,2,0,4,5,3,1,3,4,3,1,4,5,3,3,5,0,221
Sunday,0,0,0,0,0,44,106,82,3,0,4,1,2,5,7,5,5,2,2,1,4,4,1,0,287
Sunday,0,0,0,0,0,90,37,18,1,6,2,5,4,0,3,0,8,0,1,2,1,5,2,0,196
Sunday,0,0,0,0,0,23,10,43,0,0,0,4,6,7,4,7,0,2,2,2,5,5,6,0,135
Sunday,0,0,0,0,0,43,15,55,7,3,0,0,3,7,6,1,3,2,6,0,1,5,5,0,172
