Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,35,18,8,3,26,32,25,21,19,31,8,4,21,22,23,19,197,21,0,0,543
Wednesday,0,0,0,0,1,39,3,5,23,42,25,24,14,16,20,32,31,31,33,29,294,38,0,0,709
Thursday,0,0,0,0,8,6,40,9,40,0,35,28,35,2,26,13,27,30,29,30,276,40,0,0,683
Friday,0,0,0,0,6,21,26,18,28,17,7,3,18,10,23,9,17,16,14,14,143,22,0,0,420
Monday,0,0,0,0,4,16,30,12,23,7,15,22,29,23,17,25,17,15,17,15,141,5,0,0,442
Tuesday,0,0,0,0,19,17,18,12,0,22,1,1,4,2,8,5,17,18,16,18,154,3,0,0,343
Wednesday,0,0,0,0,39,36,41,22,3,38,32,27,4,34,13,11,31,30,29,29,289,43,0,0,758
Thursday,0,0,0,0,4,28,15,7,29,3,2,23,19,5,28,4,19,19,18,21,185,30,0,0,467
Friday,0,0,0,0,6,33,6,20,4,31,35,23,26,35,35,0,27,29,27,29,266,34,0,0,676
Monday,0,0,0,0,37,39,28,28,30,25,35,35,21,8,31,25,29,29,30,29,281,5,0,0,754
Tuesday,0,0,0,0,4,26,7,19,20,0,5,17,37,11,13,38,28,27,27,27,245,22,0,0,581
Wednesday,0,0,0,0,33,23,32,4,35,37,22,17,0,25,21,1,25,23,23,25,232,10,0,0,599
Thursday,0,0,0,0,11,23,19,3,20,27,24,8,0,16,32,0,17,19,18,18,157,5,0,0,425
Friday,0,0,0,0,29,9,6,3,15,2,1,23,13,6,3,30,15,16,14,14,133,24,0,0,364
Monday,0,0,0,0,39,7,3,28,16,27,39,18,15,35,34,39,27,26,28,28,261,27,0,0,706
Tuesday,0,0,0,0,25,32,37,16,27,18,9,22,10,6,27,1,28,27,28,24,249,15,0,0,609
Wednesday,0,0,0,0,4,11,2,31,14,8,4,7,5,27,8,3,27,26,26,27,236,30,0,0,504
Thursday,0,0,0,0,9,0,1,12,30,12,19,32,42,13,29,8,30,29,28,29,275,3,0,0,611
Friday,0,0,0,0,29,31,19,28,2,9,20,5,23,2,0,25,16,20,18,17,164,26,0,0,464
Monday,0,0,0,0,4,28,21,6,23,29,22,29,21,26,12,26,16,15,15,14,128,19,0,0,464
Tuesday,0,0,0,0,4,10,26,8,35,37,3,13,17,27,29,11,24,25,24,23,232,28,0,0,586
Wednesday,0,0,0,0,7,21,7,28,14,30,8,2,13,26,25,0,14,14,16,14,136,12,0,0,395
Thursday,0,0,0,0,9,7,16,22,26,13,0,3,30,13,19,10,15,13,16,16,134,5,0,0,375
Friday,0,0,0,0,35,21,19,33,28,32,27,3,24,6,3,41,29,31,29,31,289,0,0,0,689
Monday,0,0,0,0,23,15,0,13,22,10,6,1,20,24,13,6,17,15,18,16,155,7,0,0,391
Tuesday,0,0,0,0,25,25,1,30,25,20,18,17,18,20,5,19,14,16,14,14,129,1,0,0,420
Wednesday,0,0,0,0,42,41,26,8,3,14,34,27,1,11,29,40,31,29,30,28,285,33,0,0,721
Thursday,0,0,0,0,22,31,12,25,9,26,33,11,19,33,33,28,21,21,19,20,180,5,0,0,556
Friday,0,0,0,0,29,6,10,32,19,10,1,3,37,27,13,21,25,25,27,23,235,5,0,0,556
Monday,0,0,0,0,33,21,20,15,24,35,23,25,4,14,15,23,22,21,22,22,204,27,0,0,577
Saturday,0,0,0,0,0,0,0,5,2,4,5,74,38,57,92,20,3,6,4,6,0,1,5,2,330
Saturday,0,0,0,0,0,0,0,0,0,6,4,83,32,18,48,67,4,7,5,0,5,1,4,0,293
Saturday,0,0,0,0,0,0,0,0,7,1,7,42,34,52,23,10,3,3,3,3,6,6,1,3,214
Saturday,0,0,0,0,0,0,0,2,4,2,5,40,58,22,99,78,6,4,3,2,5,1,7,0,349
Saturday,0,0,0,0,0,0,0,1,0,1,3,15,62,46,32,75,0,0,0,4,6,2,7,3,265
Saturday,0,0,0,0,0,0,0,7,5,4,7,82,48,66,34,17,0,4,6,0,4,0,7,0,300
Sunday,0,0,0,0,0,0,0,3,5,2,4,118,25,72,93,46,2,5,1,2,0,3,4,4,399
Sunday,0,0,0,0,0,0,0,2,3,2,6,64,42,24,86,107,6,6,5,3,6,0,6,1,376
Sunday,0,0,0,0,0,0,0,2,2,0,1,47,23,71,94,118,2,2,4,1,2,3,6,7,395
Sunday,0,0,0,0,0,0,0,2,4,2,5,59,30,15,47,76,6,6,7,6,3,4,5,4,289
Sunday,0,0,0,0,0,0,0,3,7,0,7,23,108,64,85,46,7,3,2,6,5,4,1,0,379
Sunday,0,0,0,0,0,0,0,3,1,5,7,56,11,48,34,22,3,6,0,5,7,5,4,3,229
