Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,0,0,22,7,17,50,14,8,37,0,10,0,5,35,24,1,19,26,0,0,282
Wednesday,0,0,0,0,0,0,16,10,8,5,4,6,10,2,7,2,1,33,18,29,13,56,0,0,228
Thursday,0,0,0,0,0,0,24,9,0,55,8,6,8,31,21,7,9,21,37,22,5,16,0,0,285
Friday,0,0,0,0,0,0,0,22,14,0,4,2,13,4,4,4,40,16,30,22,24,31,0,0,235
Monday,0,0,0,0,1,1,0,14,15,7,55,66,30,58,29,7,33,18,7,33,25,38,0,0,446
Tuesday,0,0,0,0,0,0,0,0,22,44,32,17,56,48,157,68,0,14,8,16,10,9,0,0,508
Wednesday,0,0,0,0,0,0,3,33,3,50,4,0,38,9,10,4,8,13,85,50,34,12,0,0,364
Thursday,0,0,0,0,0,0,27,8,12,46,0,4,40,1,8,1,15,34,19,9,13,23,0,0,269
Friday,0,0,0,0,0,0,41,19,0,26,1,36,5,5,3,6,4,37,22,35,42,37,0,0,328
Monday,0,0,0,0,0,1,56,30,3,0,0,0,8,4,7,4,8,57,24,32,21,0,0,0,261
Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,37,0,0,52
Wednesday,0,0,0,0,0,0,0,6,9,64,31,87,64,50,38,56,34,34,13,26,24,50,0,0,594
Thursday,0,0,0,0,0,0,0,8,10,27,34,19,120,158,49,4,0,22,69,41,22,5,0,0,597
Friday,0,0,0,0,0,6,28,9,6,0,8,6,5,10,9,8,7,43,23,80,27,55,0,0,340
Monday,0,0,0,0,0,2,36,10,0,0,0,6,11,3,9,5,1,38,37,29,20,24,0,0,237
Tuesday,0,0,0,0,0,1,49,17,2,1,5,6,9,5,4,8,10,21,23,15,65,27,0,0,276
Wednesday,0,0,0,0,0,0,29,6,4,58,3,6,39,4,4,7,6,36,8,78,24,24,0,0,343
Thursday,0,0,0,0,0,0,32,19,6,36,6,7,43,10,6,12,11,48,44,51,27,21,0,0,384
Friday,0,0,0,0,0,0,5,10,21,19,15,85,43,64,70,40,15,12,0,0,0,0,0,0,406
Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,3,9,60,24,73,19,60,0,0,273
Wednesday,0,0,0,0,0,24,64,16,6,52,2,4,10,7,12,14,6,41,21,22,20,26,0,0,357
Thursday,0,0,0,0,0,1,28,10,0,31,33,0,10,6,10,0,0,54,29,35,21,36,0,0,311
Friday,0,0,0,0,0,0,40,6,6,53,5,4,47,1,4,0,5,36,25,26,31,38,0,0,333
Monday,0,0,0,0,0,0,35,14,10,46,4,7,16,5,9,5,27,27,29,23,6,8,0,0,275
Tuesday,0,0,0,0,0,0,12,29,40,20,57,65,63,28,36,40,38,20,45,10,54,9,0,0,574
Wednesday,0,0,0,0,0,0,0,0,0,1,9,62,120,49,93,42,92,5,13,13,4,1,0,0,511
Thursday,0,0,0,0,0,0,44,20,0,50,4,6,10,11,4,9,9,43,42,15,27,21,0,0,321
Friday,0,0,0,0,0,0,56,11,51,5,6,4,52,3,3,6,9,32,11,76,21,60,0,0,416
Monday,0,0,0,0,0,1,31,4,54,2,6,10,5,8,13,4,40,21,100,23,7,40,0,0,376
Saturday,0,0,0,0,0,56,27,43,6,6,5,4,6,4,0,0,1,1,1,1,6,2,6,0,183
Saturday,0,0,0,0,0,71,22,49,4,7,2,7,1,4,4,6,6,4,0,2,2,7,7,0,215
Saturday,0,0,0,0,0,25,64,109,2,3,2,4,5,5,3,6,5,1,4,4,7,7,6,0,269
Saturday,0,0,0,0,0,23,46,91,7,5,3,5,6,1,3,5,3,4,1,4,7,4,1,0,227
Saturday,0,0,0,0,0,42,12,24,3,0,5,3,2,4,2,6,2,2,1,5,2,7,1,0,134
Saturday,0,0,0,0,0,13,51,24,4,2,7,4,0,4,6,3,2,5,1,7,5,2,5,0,155
Sunday,0,0,0,0,0,58,28,70,1,5,2,7,0,2,4,3,5,0,5,7,1,7,1,0,215
Sunday,0,0,0,0,0,77,19,97,6,5,7,5,5,0,6,6,7,0,3,3,3,0,2,0,259
Sunday,0,0,0,0,0,87,73,35,1,6,2,7,2,4,3,6,7,4,5,2,0,4,4,0,261
Sunday,0,0,0,0,0,93,25,119,7,2,1,4,2,6,6,2,4,3,6,3,3,2,6,0,304
Sunday,0,0,0,0,0,62,104,40,3,1,1,2,6,6,6,6,4,4,5,0,5,5,5,0,274
Sunday,0,0,0,0,0,60,43,74,4,3,3,0,0,7,0,5,5,4,6,2,1,7,5,0,236
