Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,17,40,24,15,0,10,31,9,24,27,20,0,49,26,48,244,77,29,0,0,699
Wednesday,0,0,0,0,28,33,27,28,28,3,27,22,19,4,4,28,38,21,37,179,53,16,0,0,604
Thursday,0,0,0,0,24,3,35,3,29,5,34,9,24,17,28,37,41,21,43,208,65,36,0,0,671
Friday,0,0,0,0,24,18,29,21,22,9,4,32,7,19,21,21,37,19,37,177,53,0,0,0,559
Monday,0,0,0,0,9,38,25,28,21,31,39,31,9,33,20,21,54,28,54,263,82,12,0,0,808
Tuesday,0,0,0,0,6,14,2,9,8,3,3,14,10,28,6,3,34,18,34,156,47,32,0,0,436
Wednesday,0,0,0,0,21,6,19,13,2,0,23,27,34,14,37,13,43,23,43,215,65,24,0,0,632
Thursday,0,0,0,0,9,5,19,15,10,36,1,0,5,34,0,36,53,26,55,263,78,31,0,0,685
Friday,0,0,0,0,19,13,2,24,11,3,6,20,15,28,15,9,22,12,23,103,32,24,0,0,390
Monday,0,0,0,0,33,24,11,27,38,40,39,15,26,24,30,31,56,28,55,274,81,7,0,0,845
Tuesday,0,0,0,0,20,20,24,6,22,32,29,2,18,9,24,4,32,19,33,166,52,9,0,0,527
Wednesday,0,0,0,0,27,17,43,43,27,21,36,24,26,16,35,10,62,29,60,302,90,27,0,0,905
Thursday,0,0,0,0,8,28,23,31,24,30,18,12,24,23,5,17,42,21,41,197,60,32,0,0,645
Friday,0,0,0,0,9,13,28,13,17,14,14,21,27,4,19,2,27,16,24,126,39,2,0,0,425
Monday,0,0,0,0,19,2,6,17,14,28,15,19,21,19,22,7,26,12,24,115,34,7,0,0,414
Tuesday,0,0,0,0,8,28,14,31,1,12,13,20,16,25,7,3,34,17,32,159,49,3,0,0,481
Wednesday,0,0,0,0,15,14,25,26,2,8,11,18,0,14,18,11,24,14,23,120,36,4,0,0,392
Thursday,0,0,0,0,6,13,25,9,19,18,12,16,1,8,15,24,21,11,23,110,33,5,0,0,378
Friday,0,0,0,0,19,17,14,20,16,29,9,15,8,10,28,29,33,16,31,157,47,23,0,0,532
Monday,0,0,0,0,15,3,30,32,16,29,33,5,34,17,26,14,41,21,40,195,61,14,0,0,636
Tuesday,0,0,0,0,0,29,14,10,15,1,10,37,38,30,9,10,51,26,52,254,77,0,0,0,672
Wednesday,0,0,0,0,1,26,7,25,20,12,21,17,30,9,17,26,34,19,33,168,52,17,0,0,543
Thursday,0,0,0,0,41,7,9,12,24,8,31,40,9,10,40,2,53,29,52,262,79,2,0,0,718
Friday,0,0,0,0,40,22,23,1,40,31,7,17,13,17,32,42,56,30,56,282,86,20,0,0,822
Monday,0,0,0,0,13,39,10,21,29,6,35,16,39,28,33,23,51,26,50,237,71,22,0,0,755
Tuesday,0,0,0,0,27,35,33,23,18,15,26,21,25,33,15,6,38,21,39,195,61,8,0,0,647
Wednesday,0,0,0,0,16,13,16,28,5,4,17,5,5,27,1,27,24,13,24,119,37,21,0,0,414
Thursday,0,0,0,0,5,31,21,5,21,13,15,20,30,3,6,27,45,21,46,212,66,27,0,0,623
Friday,0,0,0,0,20,32,0,22,25,6,1,12,7,1,11,29,53,29,53,261,78,26,0,0,675
Monday,0,0,0,0,27,20,27,5,11,4,6,17,18,21,23,20,23,11,21,107,34,14,0,0,417
Saturday,0,0,0,0,0,0,6,7,6,1,2,7,6,4,4,5,87,20,34,52,3,2,4,0,260
Saturday,0,0,0,0,0,0,8,2,2,5,1,0,7,5,7,1,32,57,44,71,2,2,0,0,253
Saturday,0,0,0,0,0,0,1,3,0,7,1,5,1,0,1,3,83,22,104,42,5,2,7,0,295
Saturday,0,0,0,0,0,0,7,6,7,5,5,5,2,6,7,3,16,34,82,66,1,2,5,0,268
Saturday,0,0,0,0,0,0,7,7,5,0,7,7,0,6,6,2,39,15,63,50,0,2,1,0,225
Saturday,0,0,0,0,0,0,5,6,7,1,6,6,4,3,2,0,36,45,13,59,0,5,1,0,207
Sunday,0,0,0,0,0,0,1,7,2,0,2,3,1,2,3,0,45,75,31,16,5,7,1,0,208
Sunday,0,0,0,0,0,0,1,0,5,0,4,5,7,6,0,6,57,29,14,42,2,4,3,0,194
Sunday,0,0,0,0,0,0,4,3,7,3,4,1,2,1,6,0,34,66,18,48,2,7,7,0,222
Sunday,0,0,0,0,0,0,7,0,6,4,1,4,1,7,2,6,14,72,32,45,2,5,4,0,222
Sunday,0,0,0,0,0,0,3,2,7,0,3,0,7,5,2,2,77,40,19,95,7,5,6,0,287
Sunday,0,0,0,0,0,0,4,2,2,2,6,4,0,5,6,3,35,56,22,44,0,3,0,0,203
