Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,5,29,25,19,12,13,9,10,32,24,9,12,18,30,62,15,148,3,0,0,482
Wednesday,0,0,0,0,11,29,19,4,22,11,20,27,24,16,25,10,19,38,75,20,181,7,0,0,566
Thursday,0,0,0,0,27,11,29,17,20,28,19,9,21,27,23,21,15,27,53,13,130,14,0,0,513
Friday,0,0,0,0,7,9,28,3,13,26,25,6,18,41,0,22,28,58,114,29,282,4,0,0,720
Monday,0,0,0,0,28,42,27,24,32,26,20,14,31,37,0,10,30,60,113,28,283,42,0,0,855
Tuesday,0,0,0,0,21,36,8,5,8,23,0,4,6,31,8,28,23,46,87,23,215,16,0,0,596
Wednesday,0,0,0,0,29,13,2,2,27,18,27,32,4,6,16,13,16,34,66,18,164,22,0,0,518
Thursday,0,0,0,0,11,19,10,19,27,27,29,9,7,27,18,24,12,28,51,13,129,25,0,0,498
Friday,0,0,0,0,36,26,15,23,42,40,18,26,34,41,12,4,30,55,114,29,279,41,0,0,873
Monday,0,0,0,0,18,8,15,26,36,36,27,13,12,1,6,22,21,44,85,22,208,34,0,0,642
Tuesday,0,0,0,0,28,3,25,0,12,16,35,34,27,19,26,20,26,48,94,23,232,11,0,0,690
Wednesday,0,0,0,0,8,8,20,0,19,27,9,5,13,20,37,25,28,57,112,31,279,8,0,0,713
Thursday,0,0,0,0,20,16,29,2,13,0,24,23,33,23,18,5,20,38,73,20,181,8,0,0,555
Friday,0,0,0,0,19,23,21,3,34,33,33,17,34,13,24,8,23,40,83,23,201,20,0,0,663
Monday,0,0,0,0,19,23,26,16,19,1,6,1,9,3,20,19,10,21,47,11,108,28,0,0,396
Tuesday,0,0,0,0,21,38,17,2,4,0,18,7,11,30,30,14,26,50,98,25,243,36,0,0,679
Wednesday,0,0,0,0,26,19,27,4,25,13,13,5,3,8,22,17,26,51,98,27,240,34,0,0,666
Thursday,0,0,0,0,1,31,29,4,14,3,29,7,4,18,4,31,15,32,64,19,154,15,0,0,483
Friday,0,0,0,0,4,36,25,9,0,13,26,30,40,39,3,32,27,50,101,27,252,17,0,0,738
Monday,0,0,0,0,35,27,17,10,3,10,28,0,14,9,0,27,20,43,81,20,199,16,0,0,567
Tuesday,0,0,0,0,10,27,22,8,6,1,8,11,15,30,0,3,24,45,88,22,224,28,0,0,580
Wednesday,0,0,0,0,27,22,8,6,21,20,12,26,3,26,9,5,14,27,50,15,119,0,0,0,418
Thursday,0,0,0,0,34,6,2,10,25,32,14,36,6,27,14,19,23,45,91,23,224,35,0,0,675
Friday,0,0,0,0,17,10,30,15,18,11,7,27,27,10,15,11,17,29,55,15,137,16,0,0,477
Monday,0,0,0,0,14,18,15,34,29,7,32,29,39,20,8,37,26,55,105,27,260,1,0,0,763
Tuesday,0,0,0,0,3,4,15,30,30,32,16,33,29,4,6,20,29,60,114,31,283,43,0,0,793
Wednesday,0,0,0,0,13,5,24,27,4,16,4,5,27,1,8,16,18,33,64,16,156,26,0,0,474
Thursday,0,0,0,0,7,19,1,28,25,10,30,0,26,5,21,16,16,27,52,14,130,12,0,0,449
Friday,0,0,0,0,24,24,13,30,12,18,3,17,13,0,5,20,13,29,53,16,127,29,0,0,454
Monday,0,0,0,0,13,10,25,21,0,2,29,17,20,27,8,24,17,33,66,18,163,2,0,0,505
Saturday,0,0,0,0,0,20,60,98,2,5,3,2,6,4,4,6,7,6,1,7,4,7,2,0,255
Saturday,0,0,0,0,0,13,37,47,4,7,4,0,5,7,6,4,1,0,0,6,4,6,1,0,161
Saturday,0,0,0,0,0,38,20,73,3,3,5,7,4,2,0,2,4,0,2,2,2,7,6,0,188
Saturday,0,0,0,0,0,11,34,44,2,7,1,0,2,4,1,8,0,2,2,1,4,1,1,0,133
Saturday,0,0,0,0,0,72,19,36,0,0,3,1,6,4,1,7,4,4,4,0,5,5,6,0,187
Saturday,0,0,0,0,0,48,33,22,2,6,3,1,2,1,1,0,3,5,3,5,1,4,5,0,153
Sunday,0,0,0,0,0,54,18,36,7,7,0,6,4,1,7,5,1,6,5,2,5,4,3,0,180
Sunday,0,0,0,0,0,65,111,24,0,3,0,6,6,2,5,0,2,1,8,6,3,4,7,0,263
Sunday,0,0,0,0,0,58,43,28,3,1,2,6,4,4,6,4,1,7,1,2,1,2,1,0,183
Sunday,0,0,0,0,0,23,44,10,4,1,1,4,6,2,4,1,0,2,2,3,5,6,3,0,130
Sunday,0,0,0,0,0,87,21,42,2,3,0,2,1,1,5,5,1,0,1,6,3,1,7,0,196
Sunday,0,0,0,0,0,40,21,95,2,2,1,2,5,7,1,0,1,1,7,5,4,0,2,0,202
