Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,22,4,7,26,7,28,10,24,22,20,22,21,13,16,22,24,6,5,0,0,308
Wednesday,0,0,0,0,33,16,1,4,30,19,10,38,28,14,19,10,30,30,14,0,34,13,0,0,352
Thursday,0,0,0,0,13,6,32,7,2,25,36,30,5,3,22,20,35,1,12,12,37,3,0,0,310
Friday,0,0,0,0,23,3,35,42,16,1,23,5,7,9,26,12,18,18,21,23,30,38,0,0,357
Monday,0,0,0,0,31,6,0,22,24,3,32,16,30,28,33,39,11,7,19,22,17,16,0,0,364
Tuesday,0,0,0,0,34,6,4,25,9,4,25,15,20,34,1,21,32,30,27,2,19,29,0,0,347
Wednesday,0,0,0,0,6,17,22,20,4,27,3,22,3,3,0,25,24,19,19,17,27,25,0,0,293
Thursday,0,0,0,0,14,16,8,7,2,0,11,11,18,1,17,2,4,13,7,19,20,16,0,0,194
Friday,0,0,0,0,20,22,9,27,13,4,8,14,24,5,24,3,1,8,19,26,2,27,0,0,265
Monday,0,0,0,0,28,27,39,4,16,10,21,18,12,14,20,32,28,39,36,23,4,36,0,0,416
Tuesday,0,0,0,0,13,37,35,42,31,14,25,34,10,29,35,42,38,4,8,9,41,4,0,0,460
Wednesday,0,0,0,0,0,26,19,19,9,3,26,25,17,1,7,10,16,3,10,12,1,23,0,0,235
Thursday,0,0,0,0,39,13,32,40,1,16,28,32,29,33,35,12,16,41,30,17,4,13,0,0,440
Friday,0,0,0,0,14,5,13,14,27,29,20,19,9,19,27,15,21,0,23,6,28,26,0,0,322
Monday,0,0,0,0,2,3,14,8,15,12,31,9,14,9,19,11,19,3,3,28,12,14,0,0,234
Tuesday,0,0,0,0,19,1,25,35,15,2,38,10,30,11,13,2,14,28,31,24,38,23,0,0,368
Wednesday,0,0,0,0,1,11,14,23,20,17,12,19,5,30,28,8,24,11,18,17,24,14,0,0,305
Thursday,0,0,0,0,13,36,27,22,32,5,33,17,16,6,33,26,33,42,8,4,9,20,0,0,392
Friday,0,0,0,0,19,0,21,4,30,19,23,2,2,26,19,1,6,12,30,11,0,31,0,0,264
Monday,0,0,0,0,5,21,32,15,22,12,14,12,8,9,36,20,1,0,37,12,30,22,0,0,318
Tuesday,0,0,0,0,18,9,11,28,8,27,10,10,7,10,14,9,6,6,25,3,9,5,0,0,222
Wednesday,0,0,0,0,25,30,28,1,8,19,30,29,25,11,13,24,0,11,0,15,12,32,0,0,322
Thursday,0,0,0,0,19,14,4,35,7,1,5,11,18,10,8,15,11,21,1,9,0,0,0,0,194
Friday,0,0,0,0,37,42,27,13,42,4,1,18,20,41,40,18,40,1,14,4,27,17,0,0,417
Monday,0,0,0,0,23,19,1,26,34,1,8,7,32,4,23,14,3,35,4,21,32,2,0,0,297
Tuesday,0,0,0,0,0,15,11,0,26,6,3,2,10,11,12,17,11,4,27,23,16,10,0,0,211
Wednesday,0,0,0,0,5,8,30,16,12,4,4,12,11,30,15,14,5,21,18,7,14,3,0,0,239
Thursday,0,0,0,0,10,20,12,12,4,23,21,23,8,23,17,37,11,31,28,39,5,3,0,0,336
Friday,0,0,0,0,3,21,5,28,27,26,27,25,20,24,13,7,21,5,1,3,21,21,0,0,308
Monday,0,0,0,0,7,26,20,22,16,14,10,2,7,30,5,24,3,10,32,23,26,2,0,0,290
Saturday,0,0,0,0,0,0,6,5,3,5,6,6,2,0,2,0,54,17,41,70,2,7,6,0,240
Saturday,0,0,0,0,0,0,1,7,3,4,3,5,3,4,5,1,37,27,13,50,4,4,5,0,184
Saturday,0,0,0,0,0,0,6,6,7,1,2,1,5,6,2,7,10,20,40,31,3,4,5,0,164
Saturday,0,0,0,0,0,0,4,0,6,2,0,7,2,7,0,4,54,22,11,45,0,3,7,0,185
Saturday,0,0,0,0,0,0,6,3,5,3,3,7,7,7,1,4,74,57,19,93,1,6,7,0,313
Saturday,0,0,0,0,0,0,0,3,2,7,6,5,2,6,6,7,19,59,79,42,1,7,5,0,265
Sunday,0,0,0,0,0,0,1,0,6,1,6,5,1,7,2,0,65,79,17,46,7,1,5,0,258
Sunday,0,0,0,0,0,0,1,6,0,6,3,2,3,5,0,7,37,62,52,16,0,7,2,0,218
Sunday,0,0,0,0,0,0,0,7,5,3,4,5,5,6,4,4,59,46,71,29,6,1,6,0,270
Sunday,0,0,0,0,0,0,4,2,2,6,4,6,0,1,5,6,35,25,13,47,3,4,2,0,172
Sunday,0,0,0,0,0,0,7,0,2,5,7,4,5,4,2,5,68,19,84,34,5,2,1,0,263
Sunday,0,0,0,0,0,0,4,2,0,6,4,4,6,4,6,3,77,19,93,37,0,0,7,0,281
