Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,7,12,20,80,23,31,4,0,5,7,3,2,2,5,1,0,1,7,0,0,218
Wednesday,0,0,0,0,3,1,19,69,20,74,2,7,2,5,2,6,0,2,5,2,2,4,0,0,234
Thursday,0,0,0,0,3,5,21,75,21,17,7,5,1,3,1,5,0,1,0,1,2,5,0,0,182
Friday,0,0,0,0,0,10,18,68,20,113,1,1,3,5,0,0,1,0,1,4,6,4,0,0,264
Monday,0,0,0,0,2,21,20,78,20,19,0,6,4,4,2,1,7,7,3,0,6,1,0,0,211
Tuesday,0,0,0,0,3,7,16,68,18,110,7,7,5,7,2,1,6,0,2,0,5,1,0,0,273
Wednesday,0,0,0,0,1,9,18,62,15,114,3,5,5,1,8,0,6,7,5,2,2,0,0,0,270
Thursday,0,0,0,0,2,8,15,54,14,69,0,7,6,0,5,8,7,5,4,1,4,7,0,0,227
Friday,0,0,0,0,7,15,14,51,13,57,6,5,3,0,4,0,3,7,7,0,2,1,0,0,203
Monday,0,0,0,0,0,15,16,60,17,92,0,2,8,4,2,7,3,0,4,4,2,2,0,0,246
Tuesday,0,0,0,0,0,15,18,68,17,11,0,7,3,4,0,7,0,6,1,3,0,3,0,0,170
Wednesday,0,0,0,0,7,13,15,44,11,29,7,7,4,1,7,1,7,6,7,1,4,6,0,0,185
Thursday,0,0,0,0,7,3,14,46,13,56,5,3,1,6,3,3,6,2,1,1,0,0,0,0,178
Friday,0,0,0,0,2,10,15,51,15,70,4,2,6,3,6,4,2,2,3,6,0,3,0,0,210
Monday,0,0,0,0,1,6,13,52,14,71,5,0,3,0,2,5,6,1,4,6,6,4,0,0,207
Tuesday,0,0,0,0,7,17,19,70,20,72,6,0,1,3,4,6,0,2,6,7,7,1,0,0,257
Wednesday,0,0,0,0,5,15,15,60,16,40,1,3,1,0,1,1,4,0,4,7,7,6,0,0,195
Thursday,0,0,0,0,6,8,18,60,17,17,6,5,3,2,6,3,5,4,2,3,0,1,0,0,176
Friday,0,0,0,0,0,5,21,85,20,199,3,0,0,0,4,0,1,7,6,6,3,1,0,0,370
Monday,0,0,0,0,3,11,14,50,13,87,7,0,4,0,6,4,6,1,4,6,7,3,0,0,234
Tuesday,0,0,0,0,3,3,20,82,22,157,8,4,7,6,4,3,2,3,3,6,5,2,0,0,349
Wednesday,0,0,0,0,0,15,14,60,15,0,7,5,5,0,6,7,0,2,0,7,2,4,0,0,158
Thursday,0,0,0,0,4,7,16,65,16,85,6,3,3,0,3,7,0,4,6,1,3,0,0,0,238
Friday,0,0,0,0,2,2,19,61,18,88,5,4,5,5,7,4,0,5,6,4,0,0,0,0,244
Monday,0,0,0,0,5,10,24,86,24,29,5,7,4,3,4,0,6,0,7,6,5,7,0,0,243
Tuesday,0,0,0,0,3,1,13,52,13,9,0,6,3,6,2,4,1,4,3,7,4,6,0,0,146
Wednesday,0,0,0,0,6,1,19,75,20,70,3,5,3,7,3,5,2,3,5,6,3,6,0,0,248
Thursday,0,0,0,0,5,9,25,90,23,215,0,2,0,4,3,1,7,2,3,6,5,0,0,0,408
Friday,0,0,0,0,4,7,25,87,23,16,0,7,3,4,4,3,7,4,3,5,6,7,0,0,223
Monday,0,0,0,0,6,7,17,62,16,110,4,3,6,1,2,5,2,2,6,1,7,3,0,0,270
Saturday,0,0,0,0,0,13,7,13,6,15,5,14,2,3,16,3,13,2,7,7,0,9,3,0,147
Saturday,0,0,0,0,0,9,5,5,0,4,10,13,4,3,3,2,3,13,14,6,3,1,9,0,116
Saturday,0,0,0,0,0,12,5,12,1,0,3,0,15,7,12,11,11,1,5,11,7,14,5,0,140
Saturday,0,0,0,0,0,4,1,4,1,4,15,2,9,10,1,8,10,15,11,5,0,12,0,0,120
Saturday,0,0,0,0,0,13,12,12,7,7,7,7,7,10,14,12,15,3,7,10,0,2,14,0,168
Saturday,0,0,0,0,0,13,2,4,3,3,13,8,13,6,7,0,12,1,0,10,3,5,0,0,111
Sunday,0,0,0,0,0,12,6,7,11,0,5,7,6,14,12,2,0,0,4,5,8,1,1,0,111
Sunday,0,0,0,0,0,15,8,15,0,6,10,15,3,11,11,11,0,14,13,15,2,0,11,0,169
Sunday,0,0,0,0,0,15,0,2,10,3,12,3,8,15,15,9,12,15,14,11,6,5,13,0,178
Sunday,0,0,0,0,0,9,12,7,13,3,11,0,0,3,4,13,11,0,11,3,15,11,9,0,145
Sunday,0,0,0,0,0,11,2,8,6,2,2,2,12,3,3,4,10,8,1,15,9,3,8,0,119
Sunday,0,0,0,0,0,4,11,2,4,9,12,9,10,6,4,9,3,13,2,8,1,11,6,0,134
