Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,9,26,9,11,9,6,9,18,18,13,23,29,48,15,121,26,39,27,0,0,466
Wednesday,0,0,0,0,13,14,15,22,0,18,32,28,13,18,7,13,69,20,173,36,51,7,0,0,558
Thursday,0,0,0,0,8,9,16,10,22,3,13,26,25,25,33,21,68,20,166,34,51,18,0,0,578
Friday,0,0,0,0,33,23,23,26,30,19,28,32,0,9,18,3,98,23,239,50,75,9,0,0,745
Monday,0,0,0,0,34,28,17,13,32,29,17,19,24,36,25,35,84,21,203,40,63,5,0,0,733
Tuesday,0,0,0,0,10,0,25,22,32,40,35,38,15,23,20,30,120,31,301,61,91,6,0,0,907
Wednesday,0,0,0,0,9,22,10,32,10,28,8,6,25,10,20,8,63,16,153,32,48,24,0,0,533
Thursday,0,0,0,0,20,30,18,1,4,6,3,11,30,31,12,10,70,19,177,35,56,33,0,0,573
Friday,0,0,0,0,28,20,24,21,36,10,15,37,16,16,10,9,87,24,219,44,67,8,0,0,698
Monday,0,0,0,0,27,5,0,19,3,6,16,0,2,24,27,17,41,13,101,21,31,7,0,0,370
Tuesday,0,0,0,0,9,19,24,0,27,9,24,24,1,1,10,30,55,16,139,28,42,28,0,0,494
Wednesday,0,0,0,0,22,26,25,19,11,6,4,4,19,22,12,3,44,13,108,23,33,14,0,0,418
Thursday,0,0,0,0,13,24,34,0,35,4,17,16,36,24,3,20,82,24,204,44,62,14,0,0,664
Friday,0,0,0,0,22,6,33,31,1,28,11,17,29,11,29,2,64,16,160,32,47,31,0,0,577
Monday,0,0,0,0,3,15,11,16,19,12,18,4,2,11,13,7,47,12,117,27,36,11,0,0,390
Tuesday,0,0,0,0,34,4,9,10,17,13,6,7,22,9,27,18,80,20,201,42,61,9,0,0,595
Wednesday,0,0,0,0,27,18,7,20,9,13,8,8,11,0,27,24,44,13,109,23,34,16,0,0,420
Thursday,0,0,0,0,24,26,24,10,25,23,18,24,6,20,28,8,52,14,133,28,41,14,0,0,525
Friday,0,0,0,0,28,10,8,8,14,30,13,28,2,35,6,6,101,28,249,52,76,2,0,0,705
Monday,0,0,0,0,12,12,27,24,3,25,26,0,15,30,11,25,64,16,163,34,51,27,0,0,574
Tuesday,0,0,0,0,16,36,16,19,27,15,28,8,11,9,30,20,84,23,211,42,65,4,0,0,673
Wednesday,0,0,0,0,29,32,7,26,34,25,20,36,3,0,13,21,81,22,207,42,62,22,0,0,691
Thursday,0,0,0,0,38,34,14,6,38,2,18,6,16,33,32,34,94,24,228,48,69,36,0,0,777
Friday,0,0,0,0,4,27,0,9,14,3,20,8,34,24,22,27,73,18,178,36,56,20,0,0,581
Monday,0,0,0,0,35,9,3,18,17,33,34,22,3,12,26,8,91,23,227,47,67,12,0,0,697
Tuesday,0,0,0,0,10,2,7,20,6,42,35,41,23,18,16,20,115,28,284,60,87,40,0,0,862
Wednesday,0,0,0,0,19,16,26,31,21,5,3,28,10,7,6,18,62,16,155,34,49,11,0,0,525
Thursday,0,0,0,0,20,19,26,23,22,27,18,28,29,16,17,26,80,23,196,39,58,15,0,0,691
Friday,0,0,0,0,38,21,0,35,2,7,36,17,12,15,4,19,96,23,232,48,72,33,0,0,720
Monday,0,0,0,0,3,16,14,1,30,32,28,35,25,10,10,4,96,26,238,50,72,2,0,0,702
Saturday,0,0,0,0,0,0,3,4,5,3,2,2,1,2,1,4,15,27,39,69,7,7,6,0,206
Saturday,0,0,0,0,0,0,1,1,6,3,6,3,3,0,4,5,64,17,35,81,5,0,2,0,246
Saturday,0,0,0,0,0,0,0,4,1,6,5,0,0,2,4,4,55,16,68,44,1,2,5,0,225
Saturday,0,0,0,0,0,0,1,4,3,2,6,5,5,1,0,6,31,62,48,16,1,4,2,0,206
Saturday,0,0,0,0,0,0,1,6,5,6,7,0,5,1,3,5,95,119,71,25,1,6,0,0,366
Saturday,0,0,0,0,0,0,7,0,1,7,5,6,0,2,1,3,65,39,14,27,0,1,2,0,187
Sunday,0,0,0,0,0,0,3,1,6,1,1,0,4,1,2,5,22,43,10,31,1,7,4,0,151
Sunday,0,0,0,0,0,0,4,2,6,5,2,5,6,3,4,2,76,59,41,97,1,7,1,0,329
Sunday,0,0,0,0,0,0,0,4,5,7,1,0,1,7,4,0,118,24,94,70,7,5,1,0,358
Sunday,0,0,0,0,0,0,6,4,7,6,4,6,7,7,7,2,19,53,91,74,1,0,5,0,308
Sunday,0,0,0,0,0,0,4,7,5,5,0,7,1,2,0,6,55,93,39,20,6,1,2,0,263
Sunday,0,0,0,0,0,0,4,4,1,6,0,1,5,5,2,0,100,23,61,79,5,1,2,0,308
