Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,5,7,14,25,23,28,31,3,8,30,7,19,37,35,30,16,21,9,0,0,356
Wednesday,0,0,0,0,20,5,18,23,10,1,20,8,13,14,8,9,10,19,15,0,13,29,0,0,245
Thursday,0,0,0,0,24,21,5,8,11,23,5,29,28,8,30,0,3,1,29,15,0,10,0,0,257
Friday,0,0,0,0,9,32,25,21,6,24,9,31,14,17,28,14,2,23,25,6,9,7,0,0,313
Monday,0,0,0,0,3,36,11,16,31,5,15,1,30,39,37,11,21,30,26,10,20,40,0,0,390
Tuesday,0,0,0,0,22,26,30,24,9,23,5,23,4,4,33,1,4,1,2,1,13,22,0,0,255
Wednesday,0,0,0,0,3,12,31,4,21,3,34,27,37,16,1,10,28,9,5,13,16,24,0,0,305
Thursday,0,0,0,0,37,27,17,3,29,40,12,22,35,17,12,2,22,14,3,7,26,29,0,0,365
Friday,0,0,0,0,36,1,15,28,32,22,33,38,34,28,0,13,10,14,33,30,2,0,0,0,377
Monday,0,0,0,0,5,14,2,17,24,21,14,3,28,1,22,4,17,21,20,24,28,9,0,0,282
Tuesday,0,0,0,0,23,2,18,22,8,26,27,20,15,15,23,26,22,17,11,13,27,5,0,0,328
Wednesday,0,0,0,0,32,0,6,18,5,29,5,6,38,29,3,9,10,20,36,42,21,0,0,0,318
Thursday,0,0,0,0,27,30,31,19,14,21,14,20,7,13,12,38,4,34,38,24,7,35,0,0,395
Friday,0,0,0,0,24,11,14,26,8,25,28,12,5,29,14,30,31,24,39,27,11,3,0,0,370
Monday,0,0,0,0,19,20,24,7,6,22,6,26,5,27,14,26,1,10,2,9,26,1,0,0,258
Tuesday,0,0,0,0,13,28,38,0,19,8,42,25,24,26,20,24,7,5,30,42,7,34,0,0,403
Wednesday,0,0,0,0,24,20,10,20,17,24,25,16,4,7,29,22,19,2,18,9,15,6,0,0,296
Thursday,0,0,0,0,33,36,20,37,17,3,15,40,30,33,25,6,14,4,26,38,1,23,0,0,411
Friday,0,0,0,0,35,9,13,35,32,33,2,2,38,18,6,35,30,28,6,7,9,7,0,0,352
Monday,0,0,0,0,3,26,32,13,29,0,0,28,33,35,30,26,10,31,10,9,40,2,0,0,365
Tuesday,0,0,0,0,4,10,18,0,37,14,12,24,4,28,27,28,12,22,39,7,15,8,0,0,319
Wednesday,0,0,0,0,9,16,2,15,8,10,25,32,6,22,24,10,28,25,13,32,11,6,0,0,303
Thursday,0,0,0,0,29,3,4,19,22,25,6,15,11,27,19,9,28,28,7,19,7,5,0,0,293
Friday,0,0,0,0,30,12,18,20,32,3,15,21,14,16,27,34,12,32,32,33,7,15,0,0,381
Monday,0,0,0,0,16,15,16,15,36,36,14,11,28,28,19,20,8,4,24,2,3,16,0,0,321
Tuesday,0,0,0,0,8,24,24,22,25,9,11,10,25,28,19,26,16,19,22,2,12,6,0,0,317
Wednesday,0,0,0,0,12,9,27,1,15,33,27,10,35,38,27,3,13,26,13,15,41,32,0,0,386
Thursday,0,0,0,0,30,22,17,11,13,0,25,15,7,1,24,16,20,6,15,33,10,11,0,0,285
Friday,0,0,0,0,18,7,21,32,25,7,3,27,34,10,9,15,14,14,37,31,11,7,0,0,329
Monday,0,0,0,0,11,10,31,35,35,18,1,24,35,19,2,4,5,27,33,4,23,28,0,0,355
Saturday,0,0,0,0,0,0,0,6,6,5,1,35,67,19,83,52,1,7,3,7,4,4,1,5,312
Saturday,0,0,0,0,0,0,0,7,5,2,2,17,52,67,34,82,6,1,6,3,1,0,7,4,303
Saturday,0,0,0,0,0,0,0,6,0,1,6,83,21,103,43,63,7,7,3,0,5,5,7,0,366
Saturday,0,0,0,0,0,0,0,6,0,6,5,71,24,117,48,95,6,1,6,3,2,5,0,3,405
Saturday,0,0,0,0,0,0,0,3,7,1,5,12,49,38,60,24,0,0,3,6,3,5,3,2,230
Saturday,0,0,0,0,0,0,0,4,1,4,5,19,56,94,74,39,6,5,7,3,7,0,7,4,344
Sunday,0,0,0,0,0,0,0,2,3,7,8,91,69,45,116,25,0,6,5,2,3,6,6,6,408
Sunday,0,0,0,0,0,0,0,3,2,2,3,38,15,25,62,48,5,2,5,5,1,3,0,1,228
Sunday,0,0,0,0,0,0,0,7,3,4,1,40,21,100,80,60,2,5,2,7,5,1,0,4,353
Sunday,0,0,0,0,0,0,0,3,0,3,7,52,37,17,70,84,5,5,0,0,5,2,1,6,305
Sunday,0,0,0,0,0,0,0,7,3,2,4,51,67,28,15,39,5,6,6,3,6,0,0,7,256
Sunday,0,0,0,0,0,0,0,4,7,6,4,83,66,16,49,35,4,7,3,0,6,6,6,4,313
