Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,18,28,29,26,17,13,5,8,20,11,5,14,45,11,112,25,36,18,0,0,448
Wednesday,0,0,0,0,26,10,9,12,3,25,14,31,26,20,23,9,59,17,138,29,45,20,0,0,524
Thursday,0,0,0,0,15,21,22,18,27,9,12,6,16,5,21,23,43,11,105,21,32,2,0,0,417
Friday,0,0,0,0,4,27,24,18,19,11,17,16,11,35,7,8,90,23,223,45,69,34,0,0,690
Monday,0,0,0,0,6,30,21,8,21,34,32,4,33,15,15,27,76,22,189,40,56,9,0,0,647
Tuesday,0,0,0,0,32,2,9,34,9,15,0,10,8,3,40,37,110,29,269,56,80,12,0,0,764
Wednesday,0,0,0,0,18,0,14,2,6,2,36,4,11,23,13,18,80,21,194,38,58,31,0,0,577
Thursday,0,0,0,0,3,29,0,4,2,18,16,10,17,8,11,30,59,17,146,30,45,18,0,0,472
Friday,0,0,0,0,7,4,25,21,1,26,15,12,26,3,7,30,82,23,198,39,62,7,0,0,596
Monday,0,0,0,0,10,7,24,37,35,4,20,27,24,6,9,12,112,28,279,56,86,22,0,0,808
Tuesday,0,0,0,0,6,24,12,1,4,12,3,24,23,17,0,17,47,15,117,25,34,11,0,0,400
Wednesday,0,0,0,0,12,1,28,15,22,13,14,22,28,3,18,34,109,29,271,57,83,1,0,0,769
Thursday,0,0,0,0,33,38,37,1,35,30,12,7,30,25,6,39,112,29,280,58,87,25,0,0,891
Friday,0,0,0,0,2,4,24,22,15,18,29,6,0,22,16,2,53,14,129,28,41,9,0,0,444
Monday,0,0,0,0,24,32,12,10,9,23,28,1,25,21,10,23,86,24,211,45,64,2,0,0,659
Tuesday,0,0,0,0,1,13,15,32,25,7,11,31,18,23,3,27,89,23,220,45,66,30,0,0,686
Wednesday,0,0,0,0,24,20,18,9,8,5,22,17,0,25,28,5,71,18,175,35,55,24,0,0,570
Thursday,0,0,0,0,20,11,8,21,4,11,20,5,16,11,19,17,67,18,161,35,52,18,0,0,524
Friday,0,0,0,0,4,14,12,27,18,10,9,6,6,14,40,15,109,28,267,54,80,9,0,0,729
Monday,0,0,0,0,22,0,31,25,27,6,31,7,0,0,18,37,87,23,211,44,65,9,0,0,652
Tuesday,0,0,0,0,28,9,17,21,16,1,25,25,14,8,28,4,59,15,140,31,42,5,0,0,498
Wednesday,0,0,0,0,1,3,9,23,23,10,8,12,8,15,21,20,117,31,294,62,89,6,0,0,760
Thursday,0,0,0,0,28,26,3,18,9,21,7,25,28,10,25,15,60,16,147,29,43,16,0,0,535
Friday,0,0,0,0,17,9,18,26,0,31,22,34,24,7,27,15,75,19,180,36,54,2,0,0,603
Monday,0,0,0,0,28,30,19,12,30,30,19,31,26,15,20,28,63,16,153,30,47,9,0,0,618
Tuesday,0,0,0,0,4,35,21,14,36,30,32,35,8,7,27,21,105,29,263,53,81,28,0,0,838
Wednesday,0,0,0,0,22,6,11,14,21,27,4,39,19,37,28,34,96,26,240,50,74,39,0,0,794
Thursday,0,0,0,0,3,1,16,31,12,21,5,1,7,21,17,12,57,17,143,28,42,24,0,0,467
Friday,0,0,0,0,6,12,38,7,29,31,27,35,23,7,38,28,92,22,229,48,70,23,0,0,775
Monday,0,0,0,0,29,20,2,24,30,10,28,21,14,30,23,1,60,15,149,30,46,24,0,0,564
Saturday,0,0,0,0,0,67,34,84,7,0,7,4,4,2,4,5,6,7,5,2,5,5,5,0,261
Saturday,0,0,0,0,0,26,115,46,5,1,4,2,2,5,3,6,4,5,0,2,6,4,1,0,247
Saturday,0,0,0,0,0,47,91,67,7,6,1,5,5,2,2,3,1,6,0,5,1,5,5,0,268
Saturday,0,0,0,0,0,35,81,50,0,6,3,1,0,2,3,0,4,7,7,0,3,1,6,0,215
Saturday,0,0,0,0,0,84,16,51,6,6,4,3,0,6,2,7,5,5,5,5,4,4,7,0,231
Saturday,0,0,0,0,0,22,85,64,5,2,5,5,5,3,2,1,5,3,3,7,5,2,5,0,239
Sunday,0,0,0,0,0,43,83,24,3,5,1,5,5,5,2,2,4,3,1,6,4,1,7,0,213
Sunday,0,0,0,0,0,20,84,43,5,7,7,2,4,4,7,2,2,1,1,0,4,3,5,0,210
Sunday,0,0,0,0,0,66,16,83,3,2,7,7,5,4,0,0,2,5,2,2,3,6,1,0,224
Sunday,0,0,0,0,0,23,102,62,5,0,1,8,2,4,4,5,3,5,0,2,3,7,0,0,245
Sunday,0,0,0,0,0,32,44,21,0,2,3,4,2,7,5,4,1,3,2,4,8,4,3,0,157
Sunday,0,0,0,0,0,100,60,41,1,0,0,5,5,2,7,1,5,0,4,4,0,7,4,0,255
