Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,6,3,2,32,34,22,6,28,32,8,8,13,13,7,12,14,16,6,0,0,271
Wednesday,0,0,0,0,26,4,25,23,29,20,24,2,20,25,4,28,11,6,19,25,1,20,0,0,321
Thursday,0,0,0,0,10,21,1,36,35,5,38,37,32,6,14,16,33,23,13,9,13,20,0,0,370
Friday,0,0,0,0,16,20,3,11,3,7,13,11,27,17,3,21,26,8,4,6,10,0,0,0,215
Monday,0,0,0,0,19,15,3,3,0,4,22,5,31,17,8,4,19,15,29,12,22,5,0,0,241
Tuesday,0,0,0,0,3,26,26,21,19,19,28,26,8,23,7,13,0,2,27,0,2,20,0,0,279
Wednesday,0,0,0,0,0,25,16,24,26,24,8,27,26,20,6,18,20,1,17,11,15,1,0,0,295
Thursday,0,0,0,0,2,28,24,28,9,32,3,29,26,5,0,3,16,1,2,14,24,0,0,0,253
Friday,0,0,0,0,2,15,30,20,25,27,29,7,26,5,9,8,9,8,29,2,3,23,0,0,284
Monday,0,0,0,0,0,27,19,26,1,32,11,43,20,0,7,14,37,34,22,30,11,18,0,0,362
Tuesday,0,0,0,0,32,24,21,10,12,21,3,29,5,25,18,28,20,21,13,13,7,33,0,0,344
Wednesday,0,0,0,0,5,32,3,26,35,10,16,14,9,12,22,37,40,23,29,35,37,10,0,0,403
Thursday,0,0,0,0,31,27,6,0,18,0,12,22,33,0,16,24,8,33,4,27,25,1,0,0,296
Friday,0,0,0,0,22,25,3,19,21,28,4,8,10,3,28,19,14,3,7,15,7,3,0,0,246
Monday,0,0,0,0,28,19,25,39,7,16,30,38,30,39,19,34,28,38,0,40,34,37,0,0,508
Tuesday,0,0,0,0,22,21,15,30,30,13,27,11,8,9,28,19,18,6,2,21,20,12,0,0,321
Wednesday,0,0,0,0,11,11,14,16,7,1,7,33,21,14,6,14,8,22,1,6,29,25,0,0,254
Thursday,0,0,0,0,6,1,26,23,18,14,5,19,22,8,22,0,6,8,28,25,26,28,0,0,293
Friday,0,0,0,0,24,25,29,16,14,11,20,29,19,1,10,27,20,13,16,24,4,4,0,0,316
Monday,0,0,0,0,8,14,18,19,9,17,5,6,5,30,24,30,36,28,20,27,15,12,0,0,333
Tuesday,0,0,0,0,8,25,11,4,3,31,11,28,10,9,12,19,22,2,30,33,3,34,0,0,302
Wednesday,0,0,0,0,0,14,18,13,15,27,31,20,19,17,29,8,28,2,13,6,15,14,0,0,299
Thursday,0,0,0,0,20,27,15,13,16,24,26,22,11,25,9,18,19,7,26,23,23,3,0,0,337
Friday,0,0,0,0,2,2,27,14,12,26,7,33,13,8,4,15,6,31,18,2,34,20,0,0,284
Monday,0,0,0,0,30,29,24,20,25,1,7,2,24,5,13,20,30,33,32,34,12,14,0,0,362
Tuesday,0,0,0,0,5,2,17,19,33,14,33,21,4,24,10,18,13,25,32,21,35,10,0,0,344
Wednesday,0,0,0,0,12,18,25,17,19,10,31,2,14,4,30,25,15,2,21,22,33,0,0,0,309
Thursday,0,0,0,0,4,6,12,15,27,21,25,17,25,16,20,13,0,29,27,4,15,10,0,0,292
Friday,0,0,0,0,1,18,35,22,4,5,25,0,8,0,27,4,12,19,32,28,11,16,0,0,278
Monday,0,0,0,0,0,4,27,3,10,19,23,26,17,28,0,3,7,9,16,28,26,6,0,0,259
Saturday,0,0,0,0,0,8,5,12,8,14,1,1,11,6,15,12,15,2,6,0,8,8,6,0,147
Saturday,0,0,0,0,0,7,15,7,1,10,15,16,10,9,5,12,3,13,9,2,2,8,2,0,153
Saturday,0,0,0,0,0,5,3,6,5,11,4,3,14,2,14,10,8,6,8,9,6,14,8,0,146
Saturday,0,0,0,0,0,6,8,1,1,14,2,1,4,15,13,14,14,10,3,12,2,14,5,0,149
Saturday,0,0,0,0,0,4,7,5,8,0,10,10,7,11,13,8,13,2,4,4,10,9,1,0,133
Saturday,0,0,0,0,0,13,12,6,0,8,6,3,9,14,14,6,7,1,13,7,11,9,7,0,155
Sunday,0,0,0,0,0,11,8,4,0,14,12,9,9,4,13,4,15,12,8,5,10,6,8,0,161
Sunday,0,0,0,0,0,10,12,13,2,15,7,5,11,12,7,0,11,4,4,12,15,13,1,0,163
Sunday,0,0,0,0,0,3,2,15,13,6,1,11,3,0,2,1,11,0,3,10,0,6,9,0,104
Sunday,0,0,0,0,0,1,5,7,11,1,2,9,12,9,7,12,8,0,13,14,9,8,2,0,139
Sunday,0,0,0,0,0,7,9,4,4,16,3,5,10,5,11,1,1,7,12,0,2,12,15,0,133
Sunday,0,0,0,0,0,3,15,14,6,0,1,13,9,10,3,1,5,13,1,1,12,7,11,0,132
