Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,4,24,45,66,88,214,4,4,6,3,0,6,6,4,1,6,1,7,0,0,498
Wednesday,0,0,0,0,5,12,24,37,50,118,6,1,3,6,3,3,2,2,1,7,1,4,0,0,293
Thursday,0,0,0,0,5,16,31,47,66,156,7,0,4,6,4,6,6,7,4,4,1,2,0,0,379
Friday,0,0,0,0,6,16,32,47,62,151,2,2,2,7,3,3,0,4,3,2,0,0,0,0,353
Monday,0,0,0,0,0,30,60,89,119,288,5,5,2,3,2,6,7,5,0,4,4,6,0,0,643
Tuesday,0,0,0,0,5,19,42,59,81,193,6,2,2,2,1,5,7,6,2,5,0,2,0,0,446
Wednesday,0,0,0,0,1,18,32,50,63,157,3,2,2,1,3,2,5,4,2,1,4,6,0,0,364
Thursday,0,0,0,0,4,28,49,75,98,243,0,5,4,0,0,6,0,6,7,1,1,6,0,0,540
Friday,0,0,0,0,5,16,34,48,63,156,0,7,3,7,7,7,7,7,0,0,5,5,0,0,386
Monday,0,0,0,0,3,28,53,81,104,258,5,0,3,4,4,6,4,1,1,6,5,7,0,0,583
Tuesday,0,0,0,0,1,21,39,55,74,184,1,4,4,7,4,7,2,7,3,3,1,7,0,0,433
Wednesday,0,0,0,0,4,21,37,56,75,185,5,6,1,1,7,0,1,0,3,4,1,6,0,0,422
Thursday,0,0,0,0,4,24,45,65,89,216,3,1,3,7,0,2,1,8,3,1,3,7,0,0,489
Friday,0,0,0,0,3,21,41,64,84,204,6,7,1,2,4,0,6,7,5,0,0,5,0,0,469
Monday,0,0,0,0,6,13,28,44,57,137,5,6,7,6,1,2,2,6,4,2,4,1,0,0,342
Tuesday,0,0,0,0,7,26,52,74,100,245,4,4,7,4,5,0,4,7,2,3,4,6,0,0,564
Wednesday,0,0,0,0,4,15,28,41,54,132,2,6,1,4,3,0,6,6,6,5,7,4,0,0,333
Thursday,0,0,0,0,2,23,47,71,92,226,2,1,1,4,6,1,6,7,7,5,2,2,0,0,513
Friday,0,0,0,0,2,19,38,58,77,184,6,3,0,1,4,1,7,3,2,6,3,1,0,0,423
Monday,0,0,0,0,4,30,60,89,118,291,1,1,1,0,0,5,5,7,5,3,2,5,0,0,638
Tuesday,0,0,0,0,3,16,32,47,62,152,5,5,7,4,7,3,6,1,7,3,1,5,0,0,374
Wednesday,0,0,0,0,3,27,51,74,100,245,4,4,6,3,0,6,1,1,2,5,4,2,0,0,547
Thursday,0,0,0,0,5,21,40,60,78,190,5,1,0,0,6,3,3,4,4,4,0,6,0,0,439
Friday,0,0,0,0,2,21,41,62,80,198,7,3,3,5,3,1,1,7,3,7,6,1,0,0,459
Monday,0,0,0,0,1,13,24,31,45,104,3,7,7,0,7,3,1,4,3,3,5,2,0,0,272
Tuesday,0,0,0,0,0,22,45,67,87,210,3,0,6,5,1,1,4,0,6,1,5,5,0,0,477
Wednesday,0,0,0,0,2,31,60,88,121,294,7,4,7,4,5,5,7,3,3,6,6,4,0,0,666
Thursday,0,0,0,0,3,20,35,54,70,171,2,7,3,1,5,5,3,3,7,5,0,3,0,0,405
Friday,0,0,0,0,0,29,52,81,105,259,5,6,6,1,4,7,4,6,3,7,6,0,0,0,589
Monday,0,0,0,0,6,20,40,59,81,195,3,7,2,0,5,7,7,6,3,1,0,4,0,0,456
Saturday,0,0,0,0,0,4,6,1,3,2,5,13,0,14,13,11,0,7,13,13,7,2,1,0,123
Saturday,0,0,0,0,0,6,2,3,6,10,2,8,3,9,16,7,15,7,11,0,9,4,7,0,133
Saturday,0,0,0,0,0,12,11,5,1,4,0,6,9,11,0,14,9,7,8,3,6,5,14,0,133
Saturday,0,0,0,0,0,7,3,9,4,6,8,8,14,14,2,2,14,3,4,0,9,6,5,0,127
Saturday,0,0,0,0,0,12,13,11,14,11,2,14,3,13,4,12,8,2,15,13,7,15,7,0,184
Saturday,0,0,0,0,0,14,0,8,9,0,1,12,12,13,3,2,8,2,0,2,15,6,13,0,129
Sunday,0,0,0,0,0,13,3,1,6,13,1,3,8,15,2,12,1,7,14,11,4,14,6,0,143
Sunday,0,0,0,0,0,5,14,14,14,6,4,5,14,10,1,10,11,7,4,14,10,12,8,0,172
Sunday,0,0,0,0,0,13,1,15,14,8,1,11,5,13,2,2,13,15,11,7,2,3,9,0,154
Sunday,0,0,0,0,0,5,2,13,6,5,12,7,2,3,13,2,7,3,5,8,13,13,12,0,142
Sunday,0,0,0,0,0,14,14,5,13,3,1,13,14,0,15,6,0,2,12,0,5,11,10,0,148
Sunday,0,0,0,0,0,2,14,7,15,12,4,7,0,7,15,2,9,0,7,4,3,1,12,0,132
