Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,7,2,5,2,4,1,5,26,120,120,14,25,0,4,1,7,7,4,0,0,364
Wednesday,0,0,0,0,3,4,1,0,0,6,1,34,163,163,16,34,0,6,6,3,3,7,0,0,458
Thursday,0,0,0,0,5,6,7,0,0,6,1,37,188,189,20,38,7,0,1,3,6,6,0,0,528
Friday,0,0,0,0,1,3,2,5,4,2,0,49,231,231,24,46,3,3,0,4,4,7,0,0,627
Monday,0,0,0,0,6,1,0,3,7,6,3,48,225,226,25,46,7,6,6,6,1,0,0,0,632
Tuesday,0,0,0,0,5,6,7,2,6,7,2,30,139,141,15,29,1,4,5,4,2,6,0,0,417
Wednesday,0,0,0,0,7,7,7,4,2,6,1,60,294,292,29,60,4,4,0,0,5,7,0,0,799
Thursday,0,0,0,0,3,6,6,5,5,6,3,50,236,237,25,48,2,6,0,0,2,4,0,0,654
Friday,0,0,0,0,7,8,3,1,0,5,1,29,150,149,18,31,2,2,4,5,6,4,0,0,431
Monday,0,0,0,0,2,1,3,1,3,0,7,62,300,301,33,61,1,1,5,4,0,3,0,0,797
Tuesday,0,0,0,0,6,5,2,2,3,5,5,35,166,166,18,34,7,7,4,2,6,4,0,0,488
Wednesday,0,0,0,0,7,7,0,6,7,1,3,53,266,264,27,54,0,1,5,4,5,7,0,0,727
Thursday,0,0,0,0,1,7,3,0,4,4,1,61,298,298,33,62,2,5,3,0,5,2,0,0,797
Friday,0,0,0,0,2,6,6,6,1,7,4,37,171,174,20,37,5,4,2,4,2,7,0,0,502
Monday,0,0,0,0,4,5,2,4,3,3,5,43,206,204,20,44,4,6,7,3,1,7,0,0,580
Tuesday,0,0,0,0,2,2,7,3,6,5,7,24,104,105,11,21,1,2,1,1,0,0,0,0,311
Wednesday,0,0,0,0,4,6,3,7,4,5,1,46,224,227,25,45,6,4,2,7,3,1,0,0,627
Thursday,0,0,0,0,4,6,3,4,4,7,4,35,164,165,18,32,7,1,2,0,7,4,0,0,475
Friday,0,0,0,0,5,2,1,5,4,0,6,45,224,222,24,48,5,4,6,3,2,6,0,0,619
Monday,0,0,0,0,7,3,0,4,6,2,2,24,123,124,13,26,5,5,1,6,7,0,0,0,367
Tuesday,0,0,0,0,5,2,2,7,6,7,5,47,231,229,26,49,5,6,0,3,1,0,0,0,640
Wednesday,0,0,0,0,6,3,2,1,4,0,2,23,117,117,12,23,5,1,6,4,0,1,0,0,334
Thursday,0,0,0,0,0,5,3,7,7,2,7,45,223,222,23,48,1,1,0,2,1,3,0,0,609
Friday,0,0,0,0,5,1,3,3,6,0,1,35,180,182,21,38,6,2,2,1,8,5,0,0,508
Monday,0,0,0,0,1,3,4,2,0,2,6,39,191,191,22,38,6,4,2,4,7,6,0,0,536
Tuesday,0,0,0,0,1,0,7,0,1,5,2,25,112,109,14,25,6,1,5,0,2,2,0,0,324
Wednesday,0,0,0,0,4,1,4,6,4,4,3,31,147,148,15,31,7,1,0,4,4,1,0,0,423
Thursday,0,0,0,0,3,1,1,6,2,0,3,54,270,271,27,55,6,6,2,3,1,0,0,0,719
Friday,0,0,0,0,4,0,5,2,1,0,5,25,118,118,12,26,1,3,6,1,3,0,0,0,341
Monday,0,0,0,0,2,2,0,4,0,0,7,46,228,226,23,47,6,5,2,4,2,4,0,0,616
Saturday,0,0,0,0,0,0,0,2,4,4,5,21,87,44,108,66,6,1,5,1,5,2,6,1,378
Saturday,0,0,0,0,0,0,0,1,3,3,1,46,76,17,31,59,1,6,1,1,0,2,0,7,263
Saturday,0,0,0,0,0,0,0,7,7,0,2,114,25,47,90,67,4,5,0,2,1,0,8,0,385
Saturday,0,0,0,0,0,0,0,0,0,5,5,13,61,49,35,25,7,5,1,7,1,4,0,2,226
Saturday,0,0,0,0,0,0,0,5,5,2,8,68,26,43,13,54,1,5,1,6,5,0,5,0,254
Saturday,0,0,0,0,0,0,0,0,4,6,7,42,54,20,11,33,2,3,1,4,7,5,6,7,218
Sunday,0,0,0,0,0,0,0,1,4,3,7,52,85,70,20,37,3,0,6,4,6,6,5,6,322
Sunday,0,0,0,0,0,0,0,4,7,5,6,46,14,34,23,57,0,4,6,1,3,1,0,6,225
Sunday,0,0,0,0,0,0,0,3,7,4,2,63,52,27,40,13,7,6,6,5,5,6,0,1,257
Sunday,0,0,0,0,0,0,0,2,5,3,5,72,20,36,93,57,6,3,3,7,2,7,3,1,334
Sunday,0,0,0,0,0,0,0,6,8,2,6,83,102,21,42,62,3,6,4,1,5,5,7,7,379
Sunday,0,0,0,0,0,0,0,0,3,5,5,11,34,43,54,24,6,0,0,1,2,4,6,2,208
