Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,1,4,28,14,9,23,27,3,17,10,22,22,17,17,16,18,163,15,0,0,434
Wednesday,0,0,0,0,23,2,3,16,37,14,1,26,6,1,19,36,24,21,24,22,210,5,0,0,499
Thursday,0,0,0,0,22,24,0,20,30,19,4,25,14,7,19,31,27,25,26,26,237,15,0,0,578
Friday,0,0,0,0,29,27,27,18,17,2,1,2,28,31,3,3,14,14,17,15,140,27,0,0,424
Monday,0,0,0,0,42,21,25,42,22,5,38,13,11,5,0,7,29,31,31,29,281,23,0,0,664
Tuesday,0,0,0,0,14,9,19,14,7,9,16,18,8,0,16,11,11,13,11,12,103,12,0,0,313
Wednesday,0,0,0,0,26,16,16,19,2,20,2,16,34,22,27,7,22,19,20,20,192,0,0,0,491
Thursday,0,0,0,0,39,9,25,7,42,16,35,39,14,33,25,37,28,31,28,28,277,28,0,0,752
Friday,0,0,0,0,26,30,15,8,11,5,28,32,16,35,6,21,23,22,23,24,225,37,0,0,595
Monday,0,0,0,0,27,13,26,4,29,25,24,16,19,15,21,17,14,17,13,16,132,24,0,0,462
Tuesday,0,0,0,0,7,16,13,30,39,6,2,7,10,26,3,7,28,30,30,28,281,11,0,0,584
Wednesday,0,0,0,0,8,29,18,8,20,29,30,15,29,16,16,12,17,15,15,14,136,29,0,0,466
Thursday,0,0,0,0,6,1,6,14,13,4,21,25,9,12,5,27,16,19,17,17,160,13,0,0,392
Friday,0,0,0,0,18,12,9,43,10,44,8,8,14,19,42,17,31,30,30,31,300,40,0,0,715
Monday,0,0,0,0,30,15,27,29,19,3,18,3,25,15,2,8,16,17,16,14,147,12,0,0,425
Tuesday,0,0,0,0,4,3,16,3,31,35,16,34,2,16,16,18,24,25,23,25,219,1,0,0,519
Wednesday,0,0,0,0,19,20,41,0,20,21,17,16,32,40,24,35,30,26,27,28,264,8,0,0,677
Thursday,0,0,0,0,12,15,4,1,42,14,5,9,7,17,30,21,28,30,30,27,273,0,0,0,574
Friday,0,0,0,0,22,18,6,13,8,3,8,14,25,1,5,1,16,16,16,15,143,24,0,0,364
Monday,0,0,0,0,12,23,5,0,2,18,1,28,21,22,10,11,14,15,12,12,121,0,0,0,337
Tuesday,0,0,0,0,32,24,25,27,18,15,3,5,15,10,26,3,16,16,16,17,162,9,0,0,449
Wednesday,0,0,0,0,27,30,1,10,12,17,13,2,22,19,18,2,21,22,22,22,210,16,0,0,495
Thursday,0,0,0,0,24,7,15,11,21,17,24,7,8,20,17,32,17,17,17,18,168,3,0,0,452
Friday,0,0,0,0,20,24,5,9,13,9,27,32,16,16,9,14,16,19,19,19,164,18,0,0,459
Monday,0,0,0,0,18,17,28,21,14,9,0,11,20,18,13,0,15,15,15,13,128,3,0,0,365
Tuesday,0,0,0,0,37,41,17,29,25,7,6,0,15,3,32,43,31,32,30,32,295,31,0,0,716
Wednesday,0,0,0,0,12,8,14,4,22,39,6,10,1,30,12,14,29,29,30,31,279,9,0,0,588
Thursday,0,0,0,0,15,14,30,20,6,19,33,9,12,36,9,31,25,28,28,26,258,16,0,0,625
Friday,0,0,0,0,3,39,5,15,39,7,22,14,25,6,8,11,28,28,27,31,274,39,0,0,630
Monday,0,0,0,0,23,21,33,19,12,27,5,25,32,11,12,2,20,22,22,19,184,29,0,0,527
Saturday,0,0,0,0,0,56,24,12,5,7,0,1,1,0,4,5,7,6,1,4,6,4,2,0,154
Saturday,0,0,0,0,0,24,110,87,6,5,5,7,1,4,2,3,0,0,3,0,3,8,3,0,278
Saturday,0,0,0,0,0,22,84,63,4,7,0,5,2,4,7,4,6,7,3,0,6,1,6,0,239
Saturday,0,0,0,0,0,123,73,95,5,6,2,1,0,3,2,0,0,7,3,6,2,1,3,0,341
Saturday,0,0,0,0,0,44,31,72,7,3,6,0,6,3,3,2,0,2,3,6,4,3,1,0,205
Saturday,0,0,0,0,0,24,115,90,4,4,2,4,3,7,0,4,5,7,4,1,1,0,0,0,284
Sunday,0,0,0,0,0,52,65,14,6,1,0,4,5,2,7,0,5,7,4,0,6,2,0,0,189
Sunday,0,0,0,0,0,46,68,23,7,5,3,0,7,7,3,6,3,2,7,3,0,5,6,0,211
Sunday,0,0,0,0,0,20,96,42,2,1,7,7,2,2,6,3,2,6,1,6,1,2,1,0,215
Sunday,0,0,0,0,0,47,17,76,2,7,4,4,4,3,7,6,4,5,0,7,7,6,0,0,215
Sunday,0,0,0,0,0,52,12,23,5,4,7,5,1,0,7,7,3,7,6,6,4,1,6,0,164
Sunday,0,0,0,0,0,25,13,58,0,1,3,2,5,3,3,0,4,7,1,1,1,3,7,0,144
