Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,2,165,227,179,189,21,4,7,7,5,5,2,3,0,7,7,2,3,0,0,847
Wednesday,0,0,0,0,3,46,179,80,92,51,7,7,6,1,6,7,5,7,0,2,1,2,0,0,511
Thursday,0,0,0,0,1,98,100,44,42,38,2,6,4,1,5,7,2,6,0,7,4,4,0,0,379
Friday,0,0,0,0,4,114,87,62,121,19,5,0,6,2,5,4,3,0,5,3,8,1,0,0,458
Monday,0,0,0,0,4,159,105,128,63,85,4,2,7,3,6,1,5,3,6,6,7,0,0,0,605
Tuesday,0,0,0,0,0,44,181,110,198,227,2,2,7,7,0,5,5,7,3,1,4,5,0,0,818
Wednesday,0,0,0,0,0,4,62,112,135,138,7,3,4,1,3,6,4,0,2,5,2,1,0,0,498
Thursday,0,0,0,0,0,5,46,197,110,113,1,5,0,1,6,1,6,7,1,5,4,3,0,0,521
Friday,0,0,0,0,7,0,47,44,49,60,1,2,3,7,2,7,4,3,0,7,7,3,0,0,263
Monday,0,0,0,0,1,152,74,19,12,128,4,4,5,5,1,2,4,0,5,1,6,5,0,0,438
Tuesday,0,0,0,0,2,64,113,183,157,26,1,4,5,6,1,2,5,4,3,3,2,0,0,0,591
Wednesday,0,0,0,0,4,61,43,75,63,35,6,0,7,0,0,3,4,0,2,6,2,5,0,0,324
Thursday,0,0,0,0,0,76,77,117,49,94,0,6,0,5,2,6,6,6,6,4,4,2,0,0,467
Friday,0,0,0,0,5,80,34,16,67,68,4,5,2,7,0,5,4,6,4,1,0,7,0,0,323
Monday,0,0,0,0,6,69,57,53,69,81,3,7,4,1,5,7,0,4,4,7,4,2,0,0,392
Tuesday,0,0,0,0,2,169,103,47,158,26,0,3,6,3,1,4,0,3,5,3,3,5,0,0,551
Wednesday,0,0,0,0,2,111,128,199,25,149,6,1,5,1,0,3,0,4,6,2,6,5,0,0,662
Thursday,0,0,0,0,4,5,25,92,41,62,7,6,5,4,0,6,3,3,6,2,3,6,0,0,287
Friday,0,0,0,0,3,37,160,147,24,10,5,1,6,5,4,2,2,1,5,2,6,6,0,0,433
Monday,0,0,0,0,2,22,89,31,75,48,0,2,4,5,0,3,2,4,4,5,6,2,0,0,315
Tuesday,0,0,0,0,2,65,52,58,174,0,4,6,7,7,1,3,3,4,3,0,7,3,0,0,408
Wednesday,0,0,0,0,4,17,155,96,46,68,3,6,3,5,4,4,3,2,6,3,3,7,0,0,445
Thursday,0,0,0,0,4,60,95,119,0,50,3,5,7,4,4,2,7,7,6,5,3,2,0,0,392
Friday,0,0,0,0,1,60,90,66,90,55,2,3,4,5,7,3,3,3,2,4,6,0,0,0,412
Monday,0,0,0,0,4,73,126,97,78,84,6,5,6,0,7,6,6,5,7,4,7,7,0,0,536
Tuesday,0,0,0,0,3,212,186,44,171,5,6,0,5,4,0,6,4,5,3,4,7,0,0,0,672
Wednesday,0,0,0,0,2,62,25,102,86,65,6,1,7,0,6,7,6,3,6,6,4,2,0,0,404
Thursday,0,0,0,0,6,184,30,184,6,101,3,7,7,5,2,5,7,6,0,7,1,4,0,0,574
Friday,0,0,0,0,7,245,141,151,102,95,0,7,5,2,0,0,4,4,3,2,7,6,0,0,790
Monday,0,0,0,0,7,13,0,73,41,15,2,2,4,0,2,1,6,7,6,4,6,7,0,0,204
Saturday,0,0,0,0,0,10,3,5,8,10,16,15,9,13,7,0,2,12,5,6,11,10,13,0,164
Saturday,0,0,0,0,0,0,15,11,0,13,6,15,9,7,5,6,6,0,12,6,11,11,12,0,153
Saturday,0,0,0,0,0,10,5,3,8,10,12,2,10,0,8,2,13,2,15,13,7,1,14,0,143
Saturday,0,0,0,0,0,8,9,8,15,13,3,1,12,5,9,3,14,0,5,5,7,3,5,0,135
Saturday,0,0,0,0,0,15,2,11,4,9,15,6,10,11,7,1,13,3,1,2,9,6,7,0,138
Saturday,0,0,0,0,0,6,4,14,3,16,3,0,0,11,9,3,9,7,2,8,15,2,11,0,131
Sunday,0,0,0,0,0,4,14,1,9,13,8,13,1,6,3,0,3,11,5,1,9,14,5,0,129
Sunday,0,0,0,0,0,11,7,10,15,14,0,12,2,13,8,1,5,3,9,2,8,7,1,0,139
Sunday,0,0,0,0,0,10,10,4,11,2,4,2,1,13,5,4,7,7,4,10,4,10,4,0,121
Sunday,0,0,0,0,0,1,9,14,14,15,1,14,9,13,15,11,12,4,11,6,13,5,11,0,187
Sunday,0,0,0,0,0,0,0,5,14,2,3,2,3,3,1,4,1,15,14,14,14,8,0,0,114
Sunday,0,0,0,0,0,10,5,2,3,6,0,1,11,12,0,8,4,0,11,3,1,11,5,0,101
