Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,4,6,35,25,22,6,32,24,5,38,24,36,23,25,30,14,5,15,0,0,379
Wednesday,0,0,0,0,17,40,19,16,33,35,10,29,41,3,33,14,34,5,31,24,4,32,0,0,428
Thursday,0,0,0,0,9,8,20,37,9,18,14,25,8,6,21,24,17,14,13,16,29,17,0,0,313
Friday,0,0,0,0,26,35,2,13,37,34,0,33,38,34,14,33,25,2,1,35,22,38,0,0,431
Monday,0,0,0,0,30,24,3,37,14,9,36,16,19,36,30,23,25,23,28,27,30,37,0,0,454
Tuesday,0,0,0,0,10,25,27,7,2,39,9,16,21,34,21,27,9,13,25,6,38,37,0,0,375
Wednesday,0,0,0,0,5,33,22,14,1,25,2,31,14,35,6,34,7,31,34,9,16,20,0,0,348
Thursday,0,0,0,0,31,38,1,30,38,23,24,29,4,31,34,25,27,39,36,1,4,35,0,0,457
Friday,0,0,0,0,36,1,31,18,18,18,2,20,13,1,10,33,31,2,12,2,28,27,0,0,311
Monday,0,0,0,0,9,4,6,10,39,10,9,31,25,6,23,38,0,12,20,26,12,7,0,0,295
Tuesday,0,0,0,0,7,23,15,18,18,3,7,9,18,5,25,22,2,26,25,21,23,22,0,0,298
Wednesday,0,0,0,0,18,18,13,25,19,23,2,4,16,2,14,30,28,4,10,20,10,5,0,0,272
Thursday,0,0,0,0,1,6,18,31,5,15,27,32,8,34,5,29,26,27,25,10,15,18,0,0,342
Friday,0,0,0,0,4,25,8,30,7,30,31,9,26,5,31,16,4,22,8,7,14,19,0,0,303
Monday,0,0,0,0,23,0,29,24,26,3,23,18,3,7,9,11,21,2,0,15,0,7,0,0,233
Tuesday,0,0,0,0,11,18,17,10,22,4,8,0,39,17,13,38,1,3,18,36,14,4,0,0,280
Wednesday,0,0,0,0,8,18,11,15,32,15,17,18,1,31,8,10,23,9,41,1,40,25,0,0,332
Thursday,0,0,0,0,20,25,19,29,14,7,2,34,34,4,22,23,19,31,24,35,21,5,0,0,376
Friday,0,0,0,0,24,33,16,5,31,8,24,25,9,24,5,34,10,11,0,13,2,9,0,0,293
Monday,0,0,0,0,13,28,10,2,21,28,13,4,0,0,11,8,12,11,25,12,5,1,0,0,212
Tuesday,0,0,0,0,18,12,3,8,17,29,12,3,26,4,15,3,6,7,23,26,5,7,0,0,232
Wednesday,0,0,0,0,12,21,2,31,21,1,8,20,31,8,7,7,4,8,23,21,29,14,0,0,276
Thursday,0,0,0,0,12,35,3,15,7,34,2,34,23,20,8,14,7,33,7,23,23,22,0,0,332
Friday,0,0,0,0,21,14,26,21,3,24,15,22,14,24,6,28,30,4,32,7,14,33,0,0,344
Monday,0,0,0,0,3,29,12,20,9,29,26,25,12,16,3,1,0,6,21,5,12,8,0,0,245
Tuesday,0,0,0,0,2,19,6,17,1,1,19,4,7,15,5,2,22,18,8,16,16,7,0,0,196
Wednesday,0,0,0,0,42,15,5,40,6,11,15,5,34,42,14,41,17,10,29,27,14,33,0,0,410
Thursday,0,0,0,0,20,28,27,17,19,25,3,13,8,13,24,18,32,27,5,27,5,20,0,0,339
Friday,0,0,0,0,37,14,10,9,25,26,42,29,42,1,13,27,8,35,30,28,12,13,0,0,408
Monday,0,0,0,0,24,1,19,7,6,16,24,9,20,17,25,23,8,9,10,17,7,1,0,0,252
Saturday,0,0,0,0,0,0,6,7,7,1,0,0,2,5,1,5,25,47,12,35,3,4,4,0,171
Saturday,0,0,0,0,0,0,1,1,4,3,5,2,0,5,5,4,67,88,109,25,1,3,3,0,333
Saturday,0,0,0,0,0,0,7,6,6,7,2,1,2,3,7,7,31,45,75,60,5,7,1,0,282
Saturday,0,0,0,0,0,0,2,6,1,0,0,6,3,0,1,7,86,107,43,20,5,7,7,0,308
Saturday,0,0,0,0,0,0,7,2,4,6,3,7,0,7,2,6,22,43,55,13,5,3,1,0,195
Saturday,0,0,0,0,0,0,6,5,2,2,2,5,1,4,4,3,59,81,99,22,6,7,3,0,321
Sunday,0,0,0,0,0,0,3,1,1,5,5,4,6,2,4,7,23,81,63,41,4,5,6,0,270
Sunday,0,0,0,0,0,0,2,3,1,6,7,2,1,2,2,3,65,52,13,39,7,1,4,0,217
Sunday,0,0,0,0,0,0,0,0,3,2,3,0,6,6,4,7,55,42,34,13,3,4,6,0,194
Sunday,0,0,0,0,0,0,6,3,0,4,7,2,3,1,2,6,16,51,79,64,6,4,4,0,266
Sunday,0,0,0,0,0,0,2,2,4,0,0,4,7,3,4,7,24,89,45,110,7,0,1,0,318
Sunday,0,0,0,0,0,0,6,1,2,2,4,0,2,0,4,2,44,110,69,24,0,7,2,0,287
