Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,0,4,30,35,29,21,33,34,13,7,6,14,30,4,18,6,38,33,0,0,365
Wednesday,0,0,0,0,32,13,8,10,21,16,18,25,21,10,17,35,14,35,15,35,40,4,0,0,378
Thursday,0,0,0,0,27,30,22,16,24,31,6,21,29,27,16,13,6,3,14,6,30,30,0,0,360
Friday,0,0,0,0,2,13,29,18,11,5,4,8,19,16,10,21,3,24,28,11,26,7,0,0,266
Monday,0,0,0,0,34,22,37,23,39,1,9,14,10,12,32,22,16,13,25,14,8,25,0,0,365
Tuesday,0,0,0,0,22,21,6,7,9,29,8,5,5,20,20,6,10,12,21,40,31,35,0,0,314
Wednesday,0,0,0,0,39,3,19,13,31,21,35,6,29,40,10,3,14,22,31,35,19,22,0,0,402
Thursday,0,0,0,0,17,28,20,36,11,40,26,31,23,15,30,21,8,4,7,15,24,8,0,0,374
Friday,0,0,0,0,3,0,23,18,4,24,0,21,30,21,8,34,13,18,33,22,29,29,0,0,338
Monday,0,0,0,0,13,17,0,6,25,27,0,11,17,20,29,17,0,8,7,1,6,21,0,0,234
Tuesday,0,0,0,0,17,24,8,32,18,28,32,1,18,28,24,5,29,24,26,5,14,1,0,0,343
Wednesday,0,0,0,0,11,37,34,17,20,37,4,30,15,3,22,19,22,27,20,33,29,5,0,0,392
Thursday,0,0,0,0,42,30,23,27,17,24,28,35,12,2,30,31,24,8,4,28,43,22,0,0,440
Friday,0,0,0,0,42,16,10,29,15,17,39,33,5,38,42,43,2,39,30,37,10,2,0,0,457
Monday,0,0,0,0,5,28,23,3,7,12,25,22,16,3,15,10,9,31,13,12,20,32,0,0,296
Tuesday,0,0,0,0,11,30,30,15,2,28,7,40,35,40,22,7,7,38,0,14,7,32,0,0,375
Wednesday,0,0,0,0,8,7,1,10,36,9,26,30,7,29,14,27,3,14,25,18,37,26,0,0,335
Thursday,0,0,0,0,14,24,21,23,9,27,1,23,27,9,1,20,29,16,1,16,9,19,0,0,299
Friday,0,0,0,0,0,32,19,28,15,14,17,21,0,21,11,5,10,19,8,38,35,26,0,0,329
Monday,0,0,0,0,17,26,21,28,30,17,11,21,22,32,18,17,3,11,14,25,16,9,0,0,346
Tuesday,0,0,0,0,5,28,12,24,21,13,24,2,25,13,8,16,11,6,18,9,4,0,0,0,249
Wednesday,0,0,0,0,10,27,7,22,29,21,4,10,4,3,12,20,22,25,25,26,19,5,0,0,301
Thursday,0,0,0,0,2,23,13,20,20,24,18,21,4,14,27,8,2,13,26,14,25,18,0,0,300
Friday,0,0,0,0,16,5,4,21,16,8,5,30,6,16,15,11,23,31,24,15,19,26,0,0,301
Monday,0,0,0,0,22,26,41,40,36,39,11,27,20,27,38,26,21,26,9,29,24,23,0,0,496
Tuesday,0,0,0,0,37,7,10,39,34,12,35,1,27,30,26,13,2,40,3,5,21,18,0,0,371
Wednesday,0,0,0,0,16,35,2,10,28,23,29,6,10,27,34,27,26,2,8,6,24,16,0,0,338
Thursday,0,0,0,0,11,6,10,30,11,36,13,2,1,29,15,33,27,28,20,6,7,31,0,0,323
Friday,0,0,0,0,27,26,0,2,10,3,5,8,5,2,27,25,14,0,24,11,27,7,0,0,231
Monday,0,0,0,0,23,20,25,22,27,20,9,5,23,2,11,25,11,10,1,28,14,26,0,0,309
Saturday,0,0,0,0,0,0,6,6,1,7,4,2,7,4,7,0,48,92,22,115,3,4,7,0,341
Saturday,0,0,0,0,0,0,5,3,3,3,6,1,0,0,2,7,60,48,23,35,3,0,1,0,208
Saturday,0,0,0,0,0,0,3,4,1,0,0,3,3,7,3,0,36,86,18,53,2,2,3,0,230
Saturday,0,0,0,0,0,0,5,4,5,1,0,7,6,3,5,2,102,41,60,82,7,6,7,0,352
Saturday,0,0,0,0,0,0,4,1,4,1,6,5,6,3,5,5,92,71,25,116,8,5,5,0,369
Saturday,0,0,0,0,0,0,3,6,3,0,6,7,5,5,6,7,25,89,110,44,0,1,0,0,325
Sunday,0,0,0,0,0,0,3,0,5,1,3,6,2,0,0,0,31,15,47,59,5,4,3,0,194
Sunday,0,0,0,0,0,0,5,5,4,5,0,7,5,0,4,1,15,67,53,28,2,5,6,0,219
Sunday,0,0,0,0,0,0,1,3,0,4,2,0,3,3,1,4,57,25,46,13,1,5,4,0,177
Sunday,0,0,0,0,0,0,6,0,4,5,4,5,6,5,0,6,89,56,73,20,3,6,7,0,303
Sunday,0,0,0,0,0,0,7,3,1,0,4,6,1,7,2,2,58,71,15,31,6,4,3,0,228
Sunday,0,0,0,0,0,0,1,1,6,1,0,2,7,1,1,3,16,48,62,78,7,0,4,0,245
