Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,25,28,32,8,18,23,12,19,18,9,19,26,41,28,9,5,15,2,0,0,345
Wednesday,0,0,0,0,12,31,6,25,10,9,16,16,37,5,19,30,38,41,4,0,23,37,0,0,368
Thursday,0,0,0,0,32,3,40,40,1,29,13,24,24,13,40,22,8,35,11,40,1,0,0,0,386
Friday,0,0,0,0,26,26,24,9,12,5,7,17,28,14,19,9,1,20,8,1,22,9,0,0,265
Monday,0,0,0,0,11,25,36,9,27,31,17,18,24,0,0,27,31,4,2,36,27,32,0,0,366
Tuesday,0,0,0,0,40,14,21,9,32,21,8,20,15,36,41,7,1,19,21,13,7,3,0,0,334
Wednesday,0,0,0,0,30,12,10,12,28,22,11,26,29,15,27,9,14,12,16,20,17,29,0,0,346
Thursday,0,0,0,0,2,24,9,16,3,12,2,16,7,14,1,5,3,27,2,5,17,9,0,0,184
Friday,0,0,0,0,33,9,13,10,24,6,0,24,9,27,14,6,29,1,11,33,21,9,0,0,289
Monday,0,0,0,0,4,1,8,26,18,9,1,6,26,5,21,12,14,23,2,19,4,27,0,0,232
Tuesday,0,0,0,0,22,24,23,27,4,0,37,0,34,12,4,10,30,10,13,32,6,19,0,0,314
Wednesday,0,0,0,0,29,35,10,17,2,36,33,37,26,16,16,36,15,8,33,11,4,17,0,0,388
Thursday,0,0,0,0,5,27,6,31,5,8,16,25,22,9,42,41,23,14,2,39,29,36,0,0,388
Friday,0,0,0,0,1,25,17,16,9,3,5,8,19,3,27,5,12,25,0,17,28,11,0,0,239
Monday,0,0,0,0,24,11,3,21,11,1,13,31,10,16,4,0,15,28,26,24,24,19,0,0,286
Tuesday,0,0,0,0,16,21,40,1,16,42,2,9,40,41,3,6,8,9,12,5,39,34,0,0,351
Wednesday,0,0,0,0,19,12,15,0,6,11,10,9,20,25,1,13,20,16,15,2,10,14,0,0,228
Thursday,0,0,0,0,17,10,11,22,12,20,4,17,22,3,12,24,10,2,7,27,18,29,0,0,277
Friday,0,0,0,0,33,5,34,40,24,9,20,28,38,31,21,22,39,10,22,34,17,3,0,0,439
Monday,0,0,0,0,20,33,30,7,18,13,22,13,9,13,14,19,14,32,19,17,11,0,0,0,311
Tuesday,0,0,0,0,15,14,33,28,25,14,31,5,7,30,31,34,7,11,2,16,18,22,0,0,352
Wednesday,0,0,0,0,1,0,11,3,0,35,35,36,41,37,19,29,35,20,32,11,28,7,0,0,391
Thursday,0,0,0,0,36,10,0,24,31,26,24,14,1,30,32,7,22,6,34,34,24,25,0,0,387
Friday,0,0,0,0,5,35,11,34,10,14,37,20,39,9,14,31,34,26,38,4,27,21,0,0,416
Monday,0,0,0,0,22,19,7,3,0,21,24,22,33,11,39,30,8,31,27,25,32,25,0,0,388
Tuesday,0,0,0,0,7,34,10,27,28,10,17,25,31,13,9,15,26,10,2,12,28,10,0,0,325
Wednesday,0,0,0,0,18,5,0,21,10,4,36,22,19,4,15,8,27,0,15,24,0,16,0,0,252
Thursday,0,0,0,0,6,34,26,21,26,12,2,3,7,6,9,9,4,11,10,24,23,9,0,0,253
Friday,0,0,0,0,30,9,15,27,24,4,21,20,6,29,9,8,12,6,24,28,14,5,0,0,299
Monday,0,0,0,0,26,4,20,25,7,31,26,36,8,20,24,12,26,16,17,12,9,16,0,0,344
Saturday,0,0,0,0,0,11,15,0,2,14,12,5,5,10,7,4,9,3,1,5,15,0,2,0,128
Saturday,0,0,0,0,0,15,13,9,13,10,4,14,5,4,2,14,0,4,13,8,4,12,5,0,158
Saturday,0,0,0,0,0,1,2,15,1,12,6,13,1,4,0,2,15,10,5,15,8,3,8,0,129
Saturday,0,0,0,0,0,14,2,8,13,15,1,8,4,13,6,10,4,11,13,10,10,7,6,0,164
Saturday,0,0,0,0,0,9,7,7,13,4,13,15,5,7,10,14,0,10,7,0,12,1,4,0,146
Saturday,0,0,0,0,0,0,15,6,5,14,14,9,10,14,8,6,6,3,5,9,2,6,11,0,153
Sunday,0,0,0,0,0,0,8,2,0,14,6,0,15,0,12,4,14,4,1,14,8,1,3,0,116
Sunday,0,0,0,0,0,8,12,1,9,7,15,0,0,9,12,1,14,10,6,12,14,5,13,0,156
Sunday,0,0,0,0,0,1,4,6,12,9,7,6,9,14,13,12,10,4,5,15,0,13,2,0,152
Sunday,0,0,0,0,0,4,3,8,4,4,10,11,7,5,10,8,15,8,11,2,1,9,15,0,143
Sunday,0,0,0,0,0,5,0,6,11,6,2,9,7,4,13,5,15,2,7,13,10,15,7,0,145
Sunday,0,0,0,0,0,0,0,1,2,12,2,10,14,0,7,6,0,3,12,5,11,11,11,0,115
