Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,14,25,27,19,16,26,3,34,29,37,1,6,10,0,29,26,3,16,0,0,331
Wednesday,0,0,0,0,16,30,12,27,19,4,8,5,6,10,22,19,16,22,28,8,27,6,0,0,293
Thursday,0,0,0,0,13,37,34,13,33,18,32,15,31,21,27,8,0,0,36,35,0,1,0,0,364
Friday,0,0,0,0,16,21,16,5,9,25,4,3,31,3,32,0,4,14,9,11,24,3,0,0,240
Monday,0,0,0,0,24,10,4,24,1,40,27,30,14,23,34,38,19,6,1,5,11,4,0,0,323
Tuesday,0,0,0,0,3,9,32,14,8,3,17,7,29,2,7,26,15,9,17,4,6,30,0,0,249
Wednesday,0,0,0,0,1,6,2,6,21,25,26,17,10,22,16,6,23,14,2,24,19,17,0,0,268
Thursday,0,0,0,0,22,31,35,22,24,21,37,34,6,4,22,20,17,40,36,36,23,21,0,0,461
Friday,0,0,0,0,0,25,24,16,5,17,16,10,1,5,21,31,27,28,7,14,30,5,0,0,291
Monday,0,0,0,0,39,14,16,12,10,33,9,11,16,29,36,30,11,37,32,41,21,34,0,0,439
Tuesday,0,0,0,0,10,0,22,29,17,1,6,28,27,11,21,11,7,9,4,24,14,10,0,0,259
Wednesday,0,0,0,0,23,18,32,32,20,8,9,2,22,8,10,21,34,31,34,10,27,12,0,0,363
Thursday,0,0,0,0,15,20,16,27,18,15,9,18,29,18,9,5,18,14,19,25,6,12,0,0,300
Friday,0,0,0,0,2,2,30,27,8,29,9,11,36,6,16,1,32,33,14,18,17,24,0,0,324
Monday,0,0,0,0,40,27,33,2,35,16,25,41,43,29,22,9,1,31,38,16,20,17,0,0,451
Tuesday,0,0,0,0,22,8,27,22,30,29,14,5,15,16,19,30,14,19,2,18,28,17,0,0,345
Wednesday,0,0,0,0,27,32,7,1,19,33,16,19,20,20,2,8,16,17,21,30,33,19,0,0,349
Thursday,0,0,0,0,11,31,7,14,29,10,32,26,11,20,14,5,12,9,24,2,0,11,0,0,279
Friday,0,0,0,0,31,22,29,37,34,5,1,29,15,12,31,17,6,0,7,29,4,23,0,0,343
Monday,0,0,0,0,6,0,12,29,5,1,13,13,26,24,9,7,24,13,18,7,26,17,0,0,260
Tuesday,0,0,0,0,15,10,10,36,12,27,24,31,19,9,11,2,15,16,13,33,9,14,0,0,315
Wednesday,0,0,0,0,33,21,19,11,13,15,5,17,33,9,25,15,28,18,27,9,17,30,0,0,355
Thursday,0,0,0,0,5,21,20,22,22,0,12,1,23,20,21,4,26,2,23,23,18,5,0,0,275
Friday,0,0,0,0,2,35,18,22,5,25,22,26,0,34,33,11,12,28,33,22,11,17,0,0,362
Monday,0,0,0,0,5,3,27,4,21,2,27,18,30,0,30,17,7,24,25,15,24,18,0,0,305
Tuesday,0,0,0,0,15,11,3,0,34,23,8,8,40,18,0,29,5,16,4,22,8,27,0,0,279
Wednesday,0,0,0,0,19,16,31,25,1,10,10,14,14,24,11,23,20,3,10,9,13,9,0,0,272
Thursday,0,0,0,0,2,11,12,22,25,13,7,15,9,30,12,9,10,3,29,23,19,9,0,0,268
Friday,0,0,0,0,7,17,14,23,5,0,3,10,30,30,21,30,25,9,3,25,5,20,0,0,286
Monday,0,0,0,0,0,32,21,6,25,0,2,3,17,29,33,5,4,16,33,5,30,13,0,0,283
Saturday,0,0,0,0,0,0,5,3,0,4,0,7,7,0,2,2,45,21,105,64,6,6,5,0,290
Saturday,0,0,0,0,0,0,3,4,5,3,7,6,7,7,3,3,46,67,91,22,5,5,7,0,299
Saturday,0,0,0,0,0,0,7,7,6,4,3,7,5,2,3,0,54,35,20,88,0,4,2,0,255
Saturday,0,0,0,0,0,0,4,4,7,4,3,6,2,4,2,0,69,18,53,88,4,1,5,0,283
Saturday,0,0,0,0,0,0,6,2,4,5,2,7,2,7,7,1,46,86,109,67,7,5,5,0,376
Saturday,0,0,0,0,0,0,4,3,0,7,6,7,7,2,7,7,26,54,15,41,2,7,1,0,205
Sunday,0,0,0,0,0,0,1,5,7,2,6,6,4,0,1,2,18,71,55,89,2,3,6,0,283
Sunday,0,0,0,0,0,0,1,0,4,3,2,5,5,2,2,2,96,39,18,58,6,5,6,0,262
Sunday,0,0,0,0,0,0,0,0,6,6,2,7,3,1,2,0,117,71,26,46,7,0,1,0,303
Sunday,0,0,0,0,0,0,4,7,7,4,0,7,2,4,0,7,64,21,88,109,6,2,3,0,343
Sunday,0,0,0,0,0,0,4,6,4,7,6,4,3,4,0,6,84,21,64,107,3,3,5,0,338
Sunday,0,0,0,0,0,0,0,3,7,2,7,8,6,2,1,1,61,27,38,50,6,1,1,0,230
